|       obj |   ra_hms |  dec_dms | filter | exptime | count | binning |               weight |    note | scheduled |    name |      ra |     dec |        d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |                                               mainTarget |                                                                       FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230430d | 01:23:39 | 33:15:20 |    B,R |   60,60 |   3,3 |     2,2 |                  1.0 |   86639 |     False |   86639 | 20.9161 | 33.2558 |  86.855553 |  9.087594534208856e-06 |   17.0 |                  1.0 |    0 |        0.5 | Target[name=MS230430d, ra[deg]=20.9161, dec[deg]=33.2558 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (20.9161, 33.2558)> | 0f160f7e659249bb8a75d51e44de211a | 118.56532430718386 |                         | 2023-04-30 18:17:25.806679 |                         |   5.18 |
| MS230430d | 01:23:11 | 33:27:37 |    B,R |   60,60 |   3,3 |     2,2 |   0.7269134175659797 |   86634 |     False |   86634 | 20.7981 | 33.4604 |  85.662598 |  9.358363932047395e-06 |   12.0 |   0.7269134175659797 |    1 |        0.5 | Target[name=MS230430d, ra[deg]=20.7981, dec[deg]=33.4604 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (20.7981, 33.4604)> | b335bc271b9446abbf6d8f4168f0d7e9 | 118.50210831450006 |                         | 2023-04-30 18:16:54.758447 |                         |   5.38 |
| MS230430d | 01:23:39 | 33:15:22 |    B,R |   60,60 |   3,3 |     2,2 |   0.7161122190361057 | 1024549 |     False | 1024549 | 20.9165 | 33.2562 |  85.853742 |  9.219308840895545e-06 |   12.0 |   0.7161122190361057 |    2 |        0.5 | Target[name=MS230430d, ra[deg]=20.9165, dec[deg]=33.2562 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (20.9165, 33.2562)> | 9c92471120ad40cf99d3ee77783e95f8 | 118.56480835501436 |                         | 2023-04-30 18:17:25.894468 |                         |   5.18 |
| MS230430d | 00:57:48 | 30:21:08 |    B,R |   60,60 |   3,3 |     2,2 |    0.633425197927305 | 1024500 |     False | 1024500 | 14.4538 | 30.3523 |  85.000373 | 1.0873056799855422e-05 |    9.0 |    0.633425197927305 |    3 |        0.5 | Target[name=MS230430d, ra[deg]=14.4538, dec[deg]=30.3523 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (14.4538, 30.3523)> | 9b07341f827644368e27f5de7c761460 | 124.53005246643546 |                         | 2023-04-30 17:48:19.736166 |                         |   8.08 |
| MS230430d | 01:10:58 | 33:09:07 |    B,R |   60,60 |   3,3 |     2,2 |   0.5935499699653147 |     310 |     False |     310 | 17.7453 |  33.152 |  90.772505 | 6.5498033247334705e-06 |   14.0 |   0.5935499699653147 |    4 |        0.5 |  Target[name=MS230430d, ra[deg]=17.7453, dec[deg]=33.152 |  <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (17.7453, 33.152)> | f3a2afac88bc4e3d8baad90508001188 | 120.57192707125823 |                         | 2023-04-30 17:58:59.426641 |                         |    7.3 |
| MS230430d | 02:49:02 | 63:04:55 |    B,R |   60,60 |   3,3 |     2,2 |   0.5778852114738416 |   61573 |     False |   61573 | 42.2592 |  63.082 |  88.227357 |  8.927722130864831e-06 |   10.0 |   0.5778852114738416 |    5 |        0.5 |  Target[name=MS230430d, ra[deg]=42.2592, dec[deg]=63.082 |  <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (42.2592, 63.082)> | bd130ad8349f42529586095e896b7caf |   89.6240483065375 |                         | 2023-04-29 19:43:55.955393 |                         |  17.65 |
| MS230430d | 01:25:40 | 34:42:46 |    B,R |   60,60 |   3,3 |     2,2 |   0.5726064164783884 | 1024793 |     False | 1024793 | 21.4179 | 34.7129 |  82.421285 |  9.829078680238091e-06 |    9.0 |   0.5726064164783884 |    6 |        0.5 | Target[name=MS230430d, ra[deg]=21.4179, dec[deg]=34.7129 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (21.4179, 34.7129)> | e2f0a02275834b91966ddb695e727420 | 117.28299475910346 |                         | 2023-04-30 18:18:46.938647 |                         |    5.7 |
| MS230430d | 01:33:40 | 44:55:43 |    B,R |   60,60 |   3,3 |     2,2 |   0.5647629578170436 | 1024935 |     False | 1024935 | 23.4205 | 44.9287 |   81.02356 |  1.321969471539767e-05 |    6.6 |   0.5647629578170436 |    7 |        0.5 | Target[name=MS230430d, ra[deg]=23.4205, dec[deg]=44.9287 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (23.4205, 44.9287)> | 236ca68186e14880aa3a893b71230719 | 109.21459692160026 |                         | 2023-04-30 18:24:28.412474 |                         |  10.45 |
| MS230430d | 01:11:35 | 49:07:16 |    B,R |   60,60 |   3,3 |     2,2 |   0.5535202497836365 | 1025388 |     False | 1025388 | 17.8998 | 49.1211 |  91.080314 | 1.2044100812569698e-05 |    7.1 |   0.5535202497836365 |    8 |        0.5 | Target[name=MS230430d, ra[deg]=17.8998, dec[deg]=49.1211 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (17.8998, 49.1211)> | 056b98ad0846430aa9f9356b26a3020d |  108.7741298706134 |                         | 2023-04-30 18:02:10.887401 |                         |  15.91 |
| MS230430d | 00:57:32 | 30:16:50 |    B,R |   60,60 |   3,3 |     2,2 |   0.5529450349413381 | 1025400 |     False | 1025400 | 14.3864 | 30.2808 |  87.500918 | 1.0678031316911243e-05 |    8.0 |   0.5529450349413381 |    9 |        0.5 | Target[name=MS230430d, ra[deg]=14.3864, dec[deg]=30.2808 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (14.3864, 30.2808)> | 9022c8defc0d4b36971c186ab7c44173 | 124.62193775063272 |                         | 2023-04-30 17:48:09.774160 |                         |   8.09 |
