name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1024589,216.032,34.859,57.901,0.00022715171394349217,4.0,1.000,0,0.5,MS230429d,1024589,1.000
694,210.650,32.510,61.804,0.00021037757718375002,3.0,0.695,1,0.5,MS230429d,694,0.695
1039013,216.940,34.209,60.407,0.00038081788426527405,0.800000011920929,0.335,2,0.5,MS230429d,1039013,0.335
1024947,217.606,35.321,49.076,0.00013792097228989552,1.5,0.228,3,0.5,MS230429d,1024947,0.228
1025976,206.842,30.334,68.518,6.589715888980425e-05,3.0,0.218,4,0.5,MS230429d,1025976,0.218
1025359,215.410,35.205,49.484,8.741455174471392e-05,2.200000047683716,0.212,5,0.5,MS230429d,1025359,0.212
1029143,204.680,31.271,68.206,8.738631964322682e-05,2.0999999046325684,0.202,6,0.5,MS230429d,1029143,0.202
1036729,215.927,34.009,57.057,0.0003526517925340745,0.5,0.194,7,0.5,MS230429d,1036729,0.194
88112,216.786,33.252,50.624,5.870797410470695e-05,3.0,0.194,8,0.5,MS230429d,88112,0.194
1031100,215.943,34.017,53.517,0.000292075132943529,0.6000000238418579,0.193,9,0.5,MS230429d,1031100,0.193
1027146,176.397,3.232,86.870,4.045630536504042e-05,4.0,0.178,10,0.5,MS230429d,1027146,0.178
1035562,210.586,32.448,65.278,0.0002149120949955558,0.699999988079071,0.166,11,0.5,MS230429d,1035562,0.166
1026255,177.001,4.488,84.364,4.8781871409699125e-05,3.0,0.161,12,0.5,MS230429d,1026255,0.161
87626,177.001,4.488,80.011,7.21916681312814e-05,2.0,0.159,13,0.5,MS230429d,87626,0.159
1154594,174.764,-0.206,78.828,9.763048150287395e-05,1.399999976158142,0.150,14,0.5,MS230429d,1154594,0.150
1029926,204.746,31.365,66.458,7.387380781678943e-05,1.7999999523162842,0.146,15,0.5,MS230429d,1029926,0.146
1031000,198.033,27.331,83.095,5.208160257327884e-05,2.4000000953674316,0.138,16,0.5,MS230429d,1031000,0.138
1035712,175.551,0.334,80.478,6.49213919869061e-05,1.899999976158142,0.136,17,0.9,MS230429d,1035712,0.136
88104,216.027,34.865,59.356,0.00023615713393605994,0.5,0.130,18,0.9,MS230429d,88104,0.130
1042326,175.257,1.493,79.979,8.841844625696372e-05,1.2000000476837158,0.117,19,0.9,MS230429d,1042326,0.117
1029037,180.013,8.182,87.365,5.2379239420498104e-05,2.0,0.115,20,0.9,MS230429d,1029037,0.115
1157991,170.159,-7.305,57.101,0.00012514694580292228,0.699999988079071,0.096,21,0.9,MS230429d,1157991,0.096
1025745,181.198,10.596,42.730,4.999385273490164e-05,1.7000000476837158,0.094,22,0.9,MS230429d,1025745,0.094
391,210.754,34.758,56.210,1.7954265035308886e-05,4.699999809265137,0.093,23,0.9,MS230429d,391,0.093
1034140,180.328,9.165,93.382,2.7451627823623752e-05,2.9000000953674316,0.088,24,0.9,MS230429d,1034140,0.088
1025591,198.362,27.802,85.975,3.89325334110736e-05,2.0,0.086,25,0.9,MS230429d,1025591,0.086
1042758,204.872,31.300,69.268,9.55587396563918e-05,0.800000011920929,0.084,26,0.9,MS230429d,1042758,0.084
1030828,178.007,6.410,83.229,5.006492502425648e-05,1.399999976158142,0.077,27,0.9,MS230429d,1030828,0.077
1151034,166.825,-19.472,55.048,1.2957330488415504e-05,5.300000190734863,0.076,28,0.9,MS230429d,1151034,0.076
1151942,167.445,-13.381,67.980,1.4639662616190556e-05,4.599999904632568,0.074,29,0.9,MS230429d,1151942,0.074
1026920,177.636,6.568,86.428,2.2160328629868165e-05,3.0,0.073,30,0.9,MS230429d,1026920,0.073
1025631,218.959,36.543,61.585,2.4553830044938226e-05,2.700000047683716,0.073,31,0.9,MS230429d,1025631,0.073
1024677,214.032,35.344,58.095,2.183430142886466e-05,3.0,0.072,32,0.9,MS230429d,1024677,0.072
1028734,190.725,20.990,90.214,1.9079804211851513e-05,3.299999952316284,0.069,33,0.9,MS230429d,1028734,0.069
1024571,183.072,13.205,38.366,2.9920100150317274e-05,2.0,0.066,34,0.9,MS230429d,1024571,0.066
1026123,194.553,26.397,77.704,1.3239897733882705e-05,4.0,0.058,35,0.9,MS230429d,1026123,0.058
1037639,198.357,27.764,83.846,4.488711802258233e-05,1.100000023841858,0.054,36,0.9,MS230429d,1037639,0.054
1033938,195.871,26.551,83.667,3.410286297018507e-05,1.399999976158142,0.053,37,0.9,MS230429d,1033938,0.053
1155170,165.962,-20.093,56.239,3.164287227771055e-05,1.5,0.052,38,0.9,MS230429d,1155170,0.052
