|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight |     note | scheduled |     name |       ra |      dec |                d_L |               prob_vol | stmass |      prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230429d | 14:24:07 |  34:51:32 |      r |     180 |     3 |       1 |                    1.0 |  1024589 |     False |  1024589 | 216.0316 |  34.8589 |           57.90058 | 0.00022715171394349217 |    4.0 |                    1.0 |    0 |        0.5 |  Target[name=MS230429d, ra[deg]=216.0316, dec[deg]=34.8589 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (216.0316, 34.8589)> | 988fbf8e58884e3ebf4f84993ff7e69a | 60.337147844709804 |                         | 2023-04-29 13:58:21.316059 |                         |  23.97 |
| MS230429d | 14:02:36 |  32:30:37 |      r |     180 |     3 |       1 |     0.6946118810310833 |      694 |     False |      694 | 210.6503 |  32.5104 |          61.804106 | 0.00021037757718375002 |    3.0 |     0.6946118810310833 |    1 |        0.5 |  Target[name=MS230429d, ra[deg]=210.6503, dec[deg]=32.5104 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (210.6503, 32.5104)> | d9cec16670464c89b5fd417aee4b6e79 |  55.88831562826801 |                         | 2023-04-29 13:28:54.753643 |                         |  26.29 |
| MS230429d | 14:27:45 |  34:12:32 |      r |     180 |     3 |       1 |    0.33528961728963363 |  1039013 |     False |  1039013 | 216.9399 |  34.2089 |            60.4069 | 0.00038081788426527405 |    0.8 |    0.33528961728963363 |    2 |        0.5 |  Target[name=MS230429d, ra[deg]=216.9399, dec[deg]=34.2089 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (216.9399, 34.2089)> | 17caa45433b24cfb8ef66011af189881 |  61.10656386165432 |                         | 2023-04-28 14:12:17.893939 |                         |  -8.45 |
| MS230429d | 14:30:25 |  35:19:15 |      r |     180 |     3 |       1 |    0.22768078022979418 |  1024947 |     False |  1024947 | 217.6063 |  35.3211 |          49.076101 | 0.00013792097228989552 |    1.5 |    0.22768078022979418 |    3 |        0.5 |  Target[name=MS230429d, ra[deg]=217.6063, dec[deg]=35.3211 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (217.6063, 35.3211)> | 10fd63f1867840b280314f87807e5429 |   61.6106952916121 |                         | 2023-04-29 14:10:09.499665 |                         |   23.5 |
| MS230429d | 13:47:22 |  30:20:00 |      r |     180 |     3 |       1 |    0.21756628305797582 |  1025976 |     False |  1025976 | 206.8425 |  30.3336 |          68.517858 |  6.589715888980425e-05 |    3.0 |    0.21756628305797582 |    4 |        0.5 |  Target[name=MS230429d, ra[deg]=206.8425, dec[deg]=30.3336 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (206.8425, 30.3336)> | 0b97295fce88405d815dfa82c34a91c6 |  52.62909677378437 |                         | 2023-04-29 13:16:17.361453 |                         |  28.49 |
| MS230429d | 14:21:38 |  35:12:17 |      r |     180 |     3 |       1 |    0.21164564895667742 |  1025359 |     False |  1025359 | 215.4101 |   35.205 |          49.484255 |  8.741455174471392e-05 |    2.2 |    0.21164564895667742 |    5 |        0.5 |   Target[name=MS230429d, ra[deg]=215.4101, dec[deg]=35.205 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (215.4101, 35.205)> | 230db74ab26143d794baa9bf416e0d30 | 59.821138371218595 |                         | 2023-04-29 13:53:49.100999 |                         |  23.62 |
| MS230429d | 13:38:43 |  31:16:14 |      r |     180 |     3 |       1 |    0.20195953480147705 |  1029143 |     False |  1029143 | 204.6796 |  31.2707 |           68.20563 |  8.738631964322682e-05 |    2.1 |    0.20195953480147705 |    6 |        0.5 |  Target[name=MS230429d, ra[deg]=204.6796, dec[deg]=31.2707 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (204.6796, 31.2707)> | c49ef702fabe44f7a82a3f2f5725dda1 | 50.794489496660546 |                         | 2023-04-29 13:10:42.409538 |                         |  27.57 |
| MS230429d | 14:23:42 |  34:00:31 |      r |     180 |     3 |       1 |     0.1940513177326924 |  1036729 |     False |  1036729 | 215.9266 |  34.0089 |          57.056737 |  0.0003526517925340745 |    0.5 |     0.1940513177326924 |    7 |        0.5 |  Target[name=MS230429d, ra[deg]=215.9266, dec[deg]=34.0089 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (215.9266, 34.0089)> | 11df577aab804a88905feeb918d9af13 | 60.275506040145565 |                         | 2023-04-29 13:57:34.250613 |                         |  24.82 |
| MS230429d | 14:27:08 |  33:15:07 |      r |     180 |     3 |       1 |    0.19382902512888783 |    88112 |     False |    88112 |  216.786 |   33.252 |           50.62351 |  5.870797410470695e-05 |    3.0 |    0.19382902512888783 |    8 |        0.5 |    Target[name=MS230429d, ra[deg]=216.786, dec[deg]=33.252 |    <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (216.786, 33.252)> | f2a5a6d43c44453fa2e2e6171ae80187 | 61.021359483390775 |                         | 2023-04-28 14:11:18.255960 |                         |  -7.83 |
| MS230429d | 14:23:46 |  34:01:01 |      r |     180 |     3 |       1 |    0.19286177837479312 |  1031100 |     False |  1031100 |  215.943 |  34.0169 |          53.516679 |   0.000292075132943529 |    0.6 |    0.19286177837479312 |    9 |        0.5 |   Target[name=MS230429d, ra[deg]=215.943, dec[deg]=34.0169 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (215.943, 34.0169)> | eca25b8796e247b3b0b3266c3c2c478f |   60.2888283768461 |                         | 2023-04-29 13:57:41.649647 |                         |  24.81 |
| MS230429d | 11:45:35 |  03:13:55 |      r |     180 |     3 |       1 |    0.17809186992667925 |  1027146 |     False |  1027146 |  176.397 |    3.232 |          86.869751 |  4.045630536504042e-05 |    4.0 |    0.17809186992667925 |   10 |        0.5 |     Target[name=MS230429d, ra[deg]=176.397, dec[deg]=3.232 |     <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (176.397, 3.232)> | 256d73fecf8a4db1a1695fbeaf3c3f05 | 29.229468334657227 |                         | 2023-04-29 11:21:59.821259 |                         |  55.62 |
| MS230429d | 14:02:20 |  32:26:53 |      r |     180 |     3 |       1 |     0.1655596005789534 |  1035562 |     False |  1035562 | 210.5857 |  32.4482 |          65.278344 |  0.0002149120949955558 |    0.7 |     0.1655596005789534 |   11 |        0.5 |  Target[name=MS230429d, ra[deg]=210.5857, dec[deg]=32.4482 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (210.5857, 32.4482)> | 231e8083289444a69be417718989964d | 55.833797008653896 |                         | 2023-04-29 13:28:39.522987 |                         |  26.35 |
| MS230429d | 11:48:00 |  04:29:17 |      r |     180 |     3 |       1 |       0.16105500874939 |  1026255 |     False |  1026255 | 177.0008 |   4.4881 |          84.363841 | 4.8781871409699125e-05 |    3.0 |       0.16105500874939 |   12 |        0.5 |   Target[name=MS230429d, ra[deg]=177.0008, dec[deg]=4.4881 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (177.0008, 4.4881)> | 47e14cc8e1d14bca9cbbce7059155a34 | 29.125622379414736 |                         | 2023-04-29 11:24:23.896076 |                         |  54.37 |
| MS230429d | 11:48:00 |  04:29:17 |      r |     180 |     3 |       1 |    0.15889532492743785 |    87626 |     False |    87626 |  177.001 |   4.4882 |          80.011212 |   7.21916681312814e-05 |    2.0 |    0.15889532492743785 |   13 |        0.5 |    Target[name=MS230429d, ra[deg]=177.001, dec[deg]=4.4882 |    <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (177.001, 4.4882)> | 8b9a897219cf4eacab69b90f5cc882c0 |  29.12574934468143 |                         | 2023-04-29 11:24:23.943753 |                         |  54.37 |
| MS230429d | 11:39:03 |  00:12:21 |      r |     180 |     3 |       1 |    0.15041997087830383 |  1154594 |     False |  1154594 | 174.7641 |  -0.2061 |          78.827785 |  9.763048150287395e-05 |    1.4 |    0.15041997087830383 |   14 |        0.5 |  Target[name=MS230429d, ra[deg]=174.7641, dec[deg]=-0.2061 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (174.7641, -0.2061)> | b57a16d96a8f44eaa4603484391e5dc4 |  29.82729372681902 |                         | 2023-04-29 11:15:22.728020 |                         |  59.06 |
| MS230429d | 13:38:59 |  31:21:54 |      r |     180 |     3 |       1 |    0.14633694032576605 |  1029926 |     False |  1029926 | 204.7459 |  31.3651 |          66.458137 |  7.387380781678943e-05 |    1.8 |    0.14633694032576605 |   15 |        0.5 |  Target[name=MS230429d, ra[deg]=204.7459, dec[deg]=31.3651 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (204.7459, 31.3651)> | b082f7e162d141058076e68bb652a445 | 50.854963699206394 |                         | 2023-04-29 13:10:51.847386 |                         |  27.47 |
| MS230429d | 13:12:07 |  27:19:50 |      r |     180 |     3 |       1 |     0.1375574519677137 |  1031000 |     False |  1031000 | 198.0331 |  27.3306 |          83.094993 |  5.208160257327884e-05 |    2.4 |     0.1375574519677137 |   16 |        0.5 |  Target[name=MS230429d, ra[deg]=198.0331, dec[deg]=27.3306 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (198.0331, 27.3306)> | d372e2a2ec854418a0dc226e22e69158 |  44.84083047783446 | 2023-04-29T11:54:56.099 | 2023-04-29 12:48:06.996894 | 2023-04-29T13:41:18.340 |  31.52 |
| MS230429d | 11:42:12 |  00:20:03 |      r |     180 |     3 |       1 |    0.13574673555576167 |  1035712 |     False |  1035712 | 175.5511 |   0.3344 |          80.477533 |   6.49213919869061e-05 |    1.9 |    0.13574673555576167 |   17 |        0.9 |   Target[name=MS230429d, ra[deg]=175.5511, dec[deg]=0.3344 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (175.5511, 0.3344)> | 366a517c3210427d8b28c38ba3926e14 |  30.13160734783503 |                         | 2023-04-29 11:18:36.174003 |                         |  58.52 |
| MS230429d | 14:24:06 |  34:51:54 |      r |     180 |     3 |       1 |     0.1299442865656742 |    88104 |     False |    88104 |  216.027 |   34.865 |          59.356239 | 0.00023615713393605994 |    0.5 |     0.1299442865656742 |   18 |        0.9 |    Target[name=MS230429d, ra[deg]=216.027, dec[deg]=34.865 |    <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (216.027, 34.865)> | ff2bfb142c6442b2924bec49abd4d4cd |  60.33321868034207 |                         | 2023-04-29 13:58:19.206153 |                         |  23.97 |
| MS230429d | 11:41:01 |  01:29:36 |      r |     180 |     3 |       1 |    0.11676302651801237 |  1042326 |     False |  1042326 | 175.2567 |   1.4934 |          79.978711 |  8.841844625696372e-05 |    1.2 |    0.11676302651801237 |   19 |        0.9 |   Target[name=MS230429d, ra[deg]=175.2567, dec[deg]=1.4934 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (175.2567, 1.4934)> | e8da6cfaecdb427bbbbd3df9a9faf46d | 29.219170682278808 |                         | 2023-04-29 11:17:23.994190 |                         |  57.36 |
| MS230429d | 12:00:03 |  08:10:53 |      r |     180 |     3 |       1 |    0.11528419287582092 |  1029037 |     False |  1029037 | 180.0133 |   8.1816 |          87.365383 | 5.2379239420498104e-05 |    2.0 |    0.11528419287582092 |   20 |        0.9 |   Target[name=MS230429d, ra[deg]=180.0133, dec[deg]=8.1816 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (180.0133, 8.1816)> | 9108adbaf31f482684982101c17221bf | 30.299171669829672 |                         | 2023-04-29 11:36:16.732282 |                         |  50.68 |
| MS230429d | 11:20:38 |  -7:18:18 |      r |     180 |     3 |       1 |    0.09640271335714418 |  1157991 |     False |  1157991 |  170.159 |  -7.3051 |          57.100871 | 0.00012514694580292228 |    0.7 |    0.09640271335714418 |   21 |        0.9 |   Target[name=MS230429d, ra[deg]=170.159, dec[deg]=-7.3051 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (170.159, -7.3051)> | 879035039ec545efb543d9b5f5bd41fb | 31.589920093340897 |                         | 2023-04-29 10:56:58.593997 |                         |  66.16 |
| MS230429d | 12:04:47 |  10:35:43 |      r |     180 |     3 |       1 |    0.09352650505980871 |  1025745 |     False |  1025745 | 181.1985 |  10.5955 |          42.729605 |  4.999385273490164e-05 |    1.7 |    0.09352650505980871 |   22 |        0.9 |  Target[name=MS230429d, ra[deg]=181.1985, dec[deg]=10.5955 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (181.1985, 10.5955)> | a9800e523872413187e6e1b3976867ff |  30.63090237943868 |                         | 2023-04-29 11:40:58.171150 |                         |  48.26 |
| MS230429d | 14:03:01 |  34:45:28 |      r |     180 |     3 |       1 |    0.09286118136980154 |      391 |     False |      391 | 210.7542 |  34.7578 |          56.210065 | 1.7954265035308886e-05 |    4.7 |    0.09286118136980154 |   23 |        0.9 |  Target[name=MS230429d, ra[deg]=210.7542, dec[deg]=34.7578 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (210.7542, 34.7578)> | 1f81fc44539745ac9f2f316ddebd9309 |  56.00441925440715 |                         | 2023-04-29 13:29:18.497268 |                         |  24.04 |
| MS230429d | 12:01:18 |  09:09:54 |      r |     180 |     3 |       1 |    0.08760546366601422 |  1034140 |     False |  1034140 | 180.3284 |   9.1651 |          93.381809 | 2.7451627823623752e-05 |    2.9 |    0.08760546366601422 |   24 |        0.9 |   Target[name=MS230429d, ra[deg]=180.3284, dec[deg]=9.1651 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (180.3284, 9.1651)> | c555bddd28eb41cb89b6588effc223e1 | 30.254435276034215 |                         | 2023-04-29 11:37:31.426667 |                         |  49.69 |
| MS230429d | 13:13:26 |  27:48:08 |      r |     180 |     3 |       1 |    0.08568529412409395 |  1025591 |     False |  1025591 | 198.3623 |  27.8024 |          85.975012 |   3.89325334110736e-05 |    2.0 |    0.08568529412409395 |   25 |        0.9 |  Target[name=MS230429d, ra[deg]=198.3623, dec[deg]=27.8024 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (198.3623, 27.8024)> | 456309ef79154fcc8e0faaca1e8cbda4 |  45.15207585527761 |                         | 2023-04-29 12:49:25.188543 |                         |  31.05 |
| MS230429d | 13:39:29 |  31:17:59 |      r |     180 |     3 |       1 |    0.08412456142597165 |  1042758 |     False |  1042758 | 204.8723 |  31.2999 |          69.268378 |   9.55587396563918e-05 |    0.8 |    0.08412456142597165 |   26 |        0.9 |  Target[name=MS230429d, ra[deg]=204.8723, dec[deg]=31.2999 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (204.8723, 31.2999)> | e8eb849d31ce46ccad4a0f2abff7ab13 | 50.960212612382925 |                         | 2023-04-29 13:11:10.055978 |                         |  27.54 |
| MS230429d | 11:52:01 |  06:24:34 |      r |     180 |     3 |       1 |    0.07712903659878294 |  1030828 |     False |  1030828 | 178.0071 |   6.4095 |          83.228534 |  5.006492502425648e-05 |    1.4 |    0.07712903659878294 |   27 |        0.9 |   Target[name=MS230429d, ra[deg]=178.0071, dec[deg]=6.4095 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (178.0071, 6.4095)> | d8f769e35a794d7a86390ad0b1909211 | 29.154429565675624 |                         | 2023-04-29 11:28:22.517152 |                         |  52.45 |
| MS230429d | 11:07:18 | -19:28:17 |      r |     180 |     3 |       1 |    0.07556944211687361 |  1151034 |      True |  1151034 | 166.8252 | -19.4715 |          55.047839 | 1.2957330488415504e-05 |    5.3 |    0.07556944211687361 |   28 |        0.9 | Target[name=MS230429d, ra[deg]=166.8252, dec[deg]=-19.4715 | <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (166.8252, -19.4715)> | 93e486665095438e9f25157915f70181 |  40.36673944046148 | 2023-04-29T06:19:50.810 | 2023-04-29 10:44:16.432128 | 2023-04-29T15:07:27.606 |  78.33 |
| MS230429d | 11:09:46 | -13:22:50 |      r |     180 |     3 |       1 |    0.07410409463905267 |  1151942 |     False |  1151942 | 167.4449 | -13.3806 |          67.979878 | 1.4639662616190556e-05 |    4.6 |    0.07410409463905267 |   29 |        0.9 | Target[name=MS230429d, ra[deg]=167.4449, dec[deg]=-13.3806 | <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (167.4449, -13.3806)> | faa10bb0a287495f849a3dad607c94ef |  35.19363166381108 |                         | 2023-04-29 10:46:29.650114 |                         |  72.23 |
| MS230429d | 11:50:32 |  06:34:03 |      r |     180 |     3 |       1 |    0.07315597063521752 |  1026920 |     False |  1026920 |  177.636 |   6.5675 |          86.427784 | 2.2160328629868165e-05 |    3.0 |    0.07315597063521752 |   30 |        0.9 |    Target[name=MS230429d, ra[deg]=177.636, dec[deg]=6.5675 |    <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (177.636, 6.5675)> | 327701b60aa141bc849558c94a8f76bc | 28.753424994139955 |                         | 2023-04-29 11:26:54.493489 |                         |  52.29 |
| MS230429d | 14:35:50 |  36:32:35 |      r |     180 |     3 |       1 |     0.0729516512263943 |  1025631 |     False |  1025631 |  218.959 |  36.5431 |          61.584959 | 2.4553830044938226e-05 |    2.7 |     0.0729516512263943 |   31 |        0.9 |   Target[name=MS230429d, ra[deg]=218.959, dec[deg]=36.5431 |   <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (218.959, 36.5431)> | c85686a9050a4d15a546ec982986989d |  62.65932268200555 |                         | 2023-04-29 14:18:31.249025 |                         |  22.27 |
| MS230429d | 14:16:07 |  35:20:37 |      r |     180 |     3 |       1 |    0.07207949367803022 |  1024677 |     False |  1024677 | 214.0321 |  35.3437 |          58.095063 |  2.183430142886466e-05 |    3.0 |    0.07207949367803022 |   32 |        0.9 |  Target[name=MS230429d, ra[deg]=214.0321, dec[deg]=35.3437 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (214.0321, 35.3437)> | b3aad459b67343d798926491d934bd6a | 58.694999406034086 |                         | 2023-04-29 13:45:03.456858 |                         |  23.47 |
| MS230429d | 12:42:53 |  20:59:22 |      r |     180 |     3 |       1 |    0.06928446262468814 |  1028734 |     False |  1028734 | 190.7249 |  20.9896 |          90.213529 | 1.9079804211851513e-05 |    3.3 |    0.06928446262468814 |   33 |        0.9 |  Target[name=MS230429d, ra[deg]=190.7249, dec[deg]=20.9896 |  <FixedTarget "MS230429d" at SkyCoord (ICRS): (ra, dec) in deg (190.7249, 20.9896)> | b474989089ea4ca689c187f4aa693e37 | 38.133102935565475 |                         | 2023-04-29 12:18:57.709942 |                         |  37.86 |
