#	Observing Date = 2023-04-29
#	Observatory = LOAO
#	-18 deg sunset = 20:31
#	-18 deg sunrise = 04:09
#	Moon ra, dec = 9:51:41.3   18:13:49.24
#	Moon phase = 0.63
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |     note |
| MS230429d | 10:48:23 | -25:09:43 |    19:38 |       20:45 |   21:52 |             45 |    0.03229975753816861 |  1261348 |
| MS230429d | 10:53:40 | -21:47:33 |    19:05 |       20:50 |   22:35 |             42 |    0.01623171819422032 |  1261806 |
| MS230429d | 10:53:58 | -22:26:36 |    19:12 |       20:50 |   22:29 |             43 |  0.0014937154746068478 |  1329662 |
| MS230429d | 10:54:40 | -21:03:59 |    18:59 |       20:51 |   22:43 |             42 |   0.009326477833738547 |  1151745 |
| MS230429d | 10:56:12 | -20:51:10 |    18:59 |       20:53 |   22:46 |             42 |  0.0028713107133817263 |  1264902 |
| MS230429d | 10:56:13 | -24:18:01 |    19:34 |       20:53 |   22:12 |             45 |  0.0007498035823774639 |  2282134 |
| MS230429d | 10:56:38 | -20:47:11 |    18:59 |       20:53 |   22:47 |             42 |   0.005803031347313169 |  1170853 |
| MS230429d | 10:56:45 | -20:13:11 |    18:55 |       20:53 |   22:51 |             41 |   0.000980112515174532 |  1326553 |
| MS230429d | 10:57:14 | -20:42:10 |    18:59 |       20:54 |   22:48 |             42 |   0.000996960102482509 |  1326549 |
| MS230429d | 10:57:18 | -20:07:09 |    18:55 |       20:54 |   22:53 |             41 |  0.0004835433181093345 |  1329667 |
| MS230429d | 10:57:50 | -20:00:05 |    18:54 |       20:54 |   22:54 |             41 |    0.03402039137018378 |  1152390 |
| MS230429d | 10:57:52 | -22:09:21 |    19:13 |       20:54 |   22:36 |             43 |  0.0019260592332924578 |  2285160 |
| MS230429d | 10:58:44 | -19:09:30 |    18:49 |       20:55 |   23:01 |             40 |  0.0016892082184160107 |  2286484 |
| MS230429d | 10:59:55 | -22:21:04 |    19:17 |       20:56 |   22:36 |             43 |    0.01955366327610832 |  1162644 |
| MS230429d | 11:00:34 | -21:10:09 |    19:06 |       20:57 |   22:48 |             42 |   0.018475675699911688 |  1167324 |
| MS230429d | 11:01:45 | -19:54:35 |    18:58 |       20:58 |   22:59 |             41 |   0.006850182689866495 |  1170857 |
| MS230429d | 11:01:57 | -19:22:38 |    18:54 |       20:58 |   23:03 |             41 |  0.0017922892056633983 |  1329675 |
| MS230429d | 11:01:59 | -22:30:03 |    19:20 |       20:58 |   22:36 |             44 | 0.00022451043268695306 |  1325005 |
| MS230429d | 11:03:50 | -20:05:34 |    19:01 |       21:00 |   22:59 |             42 |    0.05222620870228715 |  1155170 |
| MS230429d | 11:03:59 | -18:46:50 |    18:52 |       21:00 |   23:09 |             41 |   0.017927493297889664 |  1154857 |
| MS230429d | 11:05:49 | -20:47:27 |    19:08 |       21:02 |   22:56 |             43 |   0.006873758821435654 |  1159113 |
| MS230429d | 11:06:15 | -18:15:32 |    18:51 |       21:03 |   23:15 |             40 |   0.005990527031455304 |  2293429 |
| MS230429d | 11:06:23 | -19:18:39 |    18:58 |       21:03 |   23:07 |             41 |  0.0023468973397448812 |  1170255 |
| MS230429d | 11:07:03 | -17:36:22 |    18:47 |       21:03 |   23:20 |             40 |   0.004612389361742686 |  2293432 |
| MS230429d | 11:07:05 | -19:33:32 |    19:00 |       21:03 |   23:06 |             42 |   0.001546650731936675 |  2014561 |
| MS230429d | 11:07:12 | -19:49:09 |    19:02 |       21:04 |   23:05 |             42 |   0.003948057985251852 |  1329683 |
| MS230429d | 11:07:18 | -19:28:17 |    19:00 |       21:04 |   23:07 |             42 |    0.07556944211687361 |  1151034 |
| MS230429d | 11:07:19 | -19:33:20 |    19:01 |       21:04 |   23:07 |             42 |   0.011395648294939404 |  1155277 |
| MS230429d | 11:07:51 | -18:04:19 |    18:51 |       21:04 |   23:17 |             40 |   0.003157235385682022 |  2293426 |
| MS230429d | 11:10:46 | -15:44:22 |    18:39 |       21:07 |   23:35 |             39 |   0.005445174070294967 |  1168469 |
| MS230429d | 11:11:19 | -18:13:13 |    18:55 |       21:08 |   23:20 |             41 |   0.000153145146363302 | 11533639 |
| MS230429d | 11:11:30 | -18:17:21 |    18:56 |       21:08 |   23:20 |             41 |    0.04022922967911862 |  1261326 |
| MS230429d | 11:17:17 | -14:31:25 |    18:39 |       21:14 |   23:48 |             39 |   0.016798957753602375 |  1262284 |
| MS230429d | 11:17:34 | -14:28:37 |    18:39 |       21:14 |   23:49 |             39 | 0.00016314794336391958 | 11583877 |
| MS230429d | 12:41:18 |  21:40:21 |    18:09 |       22:37 |   03:06 |             40 |  0.0022547280687180396 |  2385438 |
| MS230429d | 12:42:53 |  20:59:22 |    18:12 |       22:38 |   03:06 |             41 |    0.06928446262468814 |  1028734 |
| MS230429d | 12:45:19 |  21:32:09 |    18:13 |       22:41 |   03:10 |             41 |   0.004180600217973817 |  1044161 |
| MS230429d | 12:46:37 |  22:14:47 |    18:13 |       22:42 |   03:12 |             41 | 0.00016485229601659763 |  2392362 |
| MS230429d | 12:55:52 |  25:10:58 |    18:16 |       22:53 |   03:28 |             43 |   0.004643518065043465 |  1050865 |
| MS230429d | 12:57:40 |  26:12:18 |    18:16 |       22:55 |   03:31 |             44 |  0.0005905167197807021 |  2400870 |
| MS230429d | 12:57:54 |  23:30:57 |    18:22 |       22:55 |   03:26 |             44 |  0.0019522021931291829 |  2400388 |
| MS230429d | 12:58:07 |  26:19:36 |    18:16 |       22:56 |   03:32 |             44 |   0.004534809178470599 |  1070657 |
| MS230429d | 12:58:10 |  24:20:55 |    18:20 |       22:55 |   03:28 |             44 |   0.013517660825800075 |  1042627 |
| MS230429d | 12:58:12 |  26:23:48 |    18:16 |       22:56 |   03:32 |             44 |    0.05827431858053462 |  1026123 |
| MS230429d | 12:59:22 |  26:01:33 |    18:18 |       22:57 |   03:33 |             44 |  0.0042293393975724805 |  1079064 |
| MS230429d | 12:59:22 |  26:01:32 |    18:18 |       22:57 |   03:33 |             44 |   0.004664188401476797 |    83528 |
