#	Observing Date = 2023-04-30
#	Observatory = CBNUO
#	-18 deg sunset = 20:53
#	-18 deg sunrise = 03:57
#	Moon ra, dec = 10:7:14.66   16:43:3.97
#	Moon phase = 0.66
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230429d | 11:04:15 | -20:10:54 |    19:59 |       21:04 |   22:10 |             39 |    0.05907639139215364 |  2537 |
| MS230429d | 12:51:45 |  22:21:49 |    18:18 |       22:51 |   03:25 |             39 |                    0.0 | 15124 |
| MS230429d | 12:53:09 |  25:38:10 |    18:11 |       22:53 |   03:35 |             40 |                    0.0 | 16030 |
| MS230429d | 12:54:39 |  23:27:16 |    18:18 |       22:55 |   03:30 |             40 | 2.9002071700292782e-05 | 15429 |
| MS230429d | 12:55:00 |  24:32:43 |    18:16 |       22:55 |   03:34 |             40 |                    0.0 | 15731 |
| MS230429d | 12:56:28 |  22:21:49 |    18:23 |       22:56 |   03:29 |             40 |                    0.0 | 15125 |
| MS230429d | 12:57:59 |  25:38:10 |    18:16 |       22:58 |   03:39 |             41 |   0.014127562583873444 | 16031 |
| MS230429d | 12:59:24 |  23:27:16 |    18:23 |       23:00 |   03:35 |             41 |  0.0019522021931291829 | 15430 |
| MS230429d | 12:59:48 |  24:32:43 |    18:21 |       23:00 |   03:38 |             41 |   0.013537604965710059 | 15732 |
| MS230429d | 13:01:01 |  26:43:38 |    18:16 |       23:01 |   03:45 |             42 |    0.14420468080004295 | 16328 |
| MS230429d | 13:02:49 |  25:38:10 |    18:21 |       23:03 |   03:44 |             42 |    0.08825556801134019 | 16032 |
| MS230429d | 13:04:35 |  24:32:43 |    18:25 |       23:05 |   03:43 |             42 |  0.0015111567101600198 | 15733 |
| MS230429d | 13:05:53 |  26:43:38 |    18:21 |       23:06 |   03:50 |             43 |    0.12702192238379734 | 16329 |
| MS230429d | 13:06:20 |  27:49:05 |    18:19 |       23:06 |   03:53 |             43 |   0.059215119908645385 | 16623 |
| MS230429d | 13:07:39 |  25:38:10 |    18:26 |       23:08 |   03:49 |             43 |    0.11937184844065354 | 16033 |
| MS230429d | 13:09:22 |  24:32:43 |    18:30 |       23:09 |   03:48 |             43 |                    0.0 | 15734 |
| MS230429d | 13:10:46 |  26:43:38 |    18:26 |       23:10 |   03:55 |             44 |    0.02339141283154744 | 16330 |
| MS230429d | 13:11:15 |  27:49:05 |    18:24 |       23:11 |   03:58 |             44 |    0.32482369656857024 | 16624 |
| MS230429d | 13:12:28 |  25:38:10 |    18:30 |       23:12 |   03:54 |             44 |                    0.0 | 16034 |
| MS230429d | 13:14:28 |  28:54:32 |    18:24 |       23:14 |   04:04 |             45 |   0.005057216547529216 | 16916 |
| MS230429d | 13:15:39 |  26:43:38 |    18:31 |       23:15 |   04:00 |             45 |   0.050909670271526535 | 16331 |
| MS230429d | 13:16:10 |  27:49:05 |    18:28 |       23:15 |   04:03 |             45 |    0.08951769000264982 | 16625 |
| MS230429d | 13:17:46 |  29:59:59 |    18:24 |       23:17 |   04:10 |             46 |  0.0007760355412917092 | 17205 |
| MS230429d | 13:19:26 |  28:54:32 |    18:29 |       23:18 |   04:09 |             46 |    0.05481775273237524 | 16917 |
| MS230429d | 13:20:32 |  26:43:38 |    18:36 |       23:19 |   04:05 |             46 |  0.0011868544084660405 | 16332 |
| MS230429d | 13:21:05 |  27:49:05 |    18:33 |       23:20 |   04:08 |             46 |    0.07434840077457892 | 16626 |
| MS230429d | 13:22:47 |  29:59:59 |    18:29 |       23:21 |   04:15 |             47 |   0.001154590005949765 | 17206 |
| MS230429d | 13:24:24 |  28:54:32 |    18:34 |       23:23 |   04:14 |             47 |   0.015459241361058498 | 16918 |
| MS230429d | 13:25:25 |  26:43:38 |    18:40 |       23:24 |   04:10 |             47 |                    0.0 | 16333 |
| MS230429d | 13:26:00 |  27:49:05 |    18:38 |       23:25 |   04:13 |             47 |                    0.0 | 16627 |
| MS230429d | 13:26:11 |  31:05:27 |    18:30 |       23:25 |   04:21 |             48 |                    0.0 | 17492 |
| MS230429d | 13:27:48 |  29:59:59 |    18:34 |       23:27 |   04:20 |             48 |   0.002802211767204631 | 17207 |
| MS230429d | 13:29:22 |  28:54:32 |    18:39 |       23:29 |   04:19 |             48 |                    0.0 | 16919 |
| MS230429d | 13:30:55 |  27:49:05 |    18:43 |       23:30 |   04:18 |             48 |                    0.0 | 16628 |
| MS230429d | 13:31:16 |  31:05:27 |    18:35 |       23:31 |   04:26 |             49 |   0.005400399383522818 | 17493 |
| MS230429d | 13:32:49 |  29:59:59 |    18:39 |       23:32 |   04:25 |             49 |   0.001838975968028085 | 17208 |
| MS230429d | 13:34:20 |  28:54:32 |    18:44 |       23:33 |   04:24 |             49 |  0.0020238930713994824 | 16920 |
| MS230429d | 13:36:20 |  31:05:27 |    18:40 |       23:35 |   04:31 |             50 |     0.4013236607899125 | 17494 |
| MS230429d | 13:37:42 |  32:10:54 |    18:39 |       23:36 |   04:36 |             50 |                    0.0 | 17776 |
| MS230429d | 13:37:50 |  29:59:59 |    18:44 |       23:36 |   04:30 |             50 |   0.006165751561785586 | 17209 |
| MS230429d | 13:39:18 |  28:54:32 |    18:49 |       23:37 |   04:29 |             50 |                    0.0 | 16921 |
| MS230429d | 13:41:24 |  31:05:27 |    18:45 |       23:39 |   04:36 |             51 |     0.4413192042855998 | 17495 |
| MS230429d | 13:42:51 |  29:59:59 |    18:49 |       23:39 |   04:35 |             51 |  0.0007058082011430728 | 17210 |
| MS230429d | 13:42:51 |  32:10:54 |    18:44 |       23:40 |   04:41 |             51 |   0.009365722976636626 | 17777 |
| MS230429d | 13:46:28 |  31:05:27 |    18:50 |       23:42 |   04:42 |             52 |                    0.0 | 17496 |
| MS230429d | 13:46:34 |  33:16:21 |    18:45 |       23:44 |   04:47 |             52 |                    0.0 | 18056 |
| MS230429d | 13:47:52 |  29:59:59 |    18:54 |       23:43 |   04:40 |             52 |    0.21901402543051066 | 17211 |
| MS230429d | 13:48:00 |  32:10:54 |    18:49 |       23:44 |   04:46 |             52 |                    0.0 | 17778 |
| MS230429d | 13:51:32 |  31:05:27 |    18:55 |       23:46 |   04:47 |             53 |                    0.0 | 17497 |
| MS230429d | 13:51:46 |  33:16:21 |    18:50 |       23:47 |   04:52 |             53 |                    0.0 | 18057 |
| MS230429d | 13:52:53 |  29:59:59 |    18:59 |       23:46 |   04:45 |             53 |                    0.0 | 17212 |
| MS230429d | 13:53:08 |  32:10:54 |    18:54 |       23:47 |   04:51 |             53 |  0.0011884382821877116 | 17779 |
| MS230429d | 13:55:37 |  34:21:49 |    18:51 |       23:50 |   04:59 |             54 |                    0.0 | 18333 |
| MS230429d | 13:56:37 |  31:05:27 |    19:00 |       23:49 |   04:52 |             54 |                    0.0 | 17498 |
| MS230429d | 13:56:58 |  33:16:21 |    18:55 |       23:50 |   04:58 |             54 |   0.003187340422539807 | 18058 |
| MS230429d | 13:58:17 |  32:10:54 |    18:59 |       23:51 |   04:56 |             54 |    0.02937114713556865 | 17780 |
| MS230429d | 14:00:52 |  34:21:49 |    18:56 |       23:53 |   05:04 |             55 |    0.09414380960714422 | 18334 |
| MS230429d | 14:01:41 |  31:05:27 |    19:05 |       23:53 |   04:57 |             55 |                    0.0 | 17499 |
| MS230429d | 14:02:09 |  33:16:21 |    19:00 |       23:53 |   05:03 |             55 |   0.002768303140052963 | 18059 |
| MS230429d | 14:03:25 |  32:10:54 |    19:04 |       23:54 |   05:01 |             56 |     0.9439790989352252 | 17781 |
| MS230429d | 14:06:07 |  34:21:49 |    19:02 |       23:56 |   05:09 |             56 |  0.0009907096261633926 | 18335 |
| MS230429d | 14:06:45 |  31:05:27 |    19:10 |       23:57 |   05:02 |             56 |                    0.0 | 17500 |
| MS230429d | 14:07:21 |  33:16:21 |    19:06 |       23:57 |   05:08 |             56 |                    0.0 | 18060 |
| MS230429d | 14:08:00 |  35:27:16 |    19:01 |       23:58 |   05:14 |             57 |                    0.0 | 18607 |
| MS230429d | 14:08:34 |  32:10:54 |    19:10 |       23:59 |   05:06 |             57 |                    0.0 | 17782 |
| MS230429d | 14:11:23 |  34:21:49 |    19:07 |       00:01 |   05:15 |             57 |                    0.0 | 18336 |
| MS230429d | 14:12:33 |  33:16:21 |    19:11 |       00:02 |   05:13 |             57 |  0.0025594313473205404 | 18061 |
| MS230429d | 14:13:20 |  35:27:16 |    19:06 |       00:03 |   05:19 |             58 |    0.08500360629371173 | 18608 |
| MS230429d | 14:13:42 |  32:10:54 |    19:15 |       00:04 |   05:11 |             58 |                    0.0 | 17783 |
| MS230429d | 14:16:38 |  34:21:49 |    19:12 |       00:07 |   05:20 |             58 |  0.0014584587824338017 | 18337 |
| MS230429d | 14:17:45 |  33:16:21 |    19:16 |       00:09 |   05:18 |             59 |   0.010327753288550687 | 18062 |
| MS230429d | 14:18:40 |  35:27:16 |    19:11 |       00:10 |   05:25 |             59 |     0.1373773217320062 | 18609 |
| MS230429d | 14:18:51 |  32:10:54 |    19:20 |       00:11 |   05:17 |             59 |                    0.0 | 17784 |
| MS230429d | 14:21:53 |  34:21:49 |    19:17 |       00:16 |   05:25 |             59 |     1.5662680162876206 | 18338 |
| MS230429d | 14:22:57 |  33:16:21 |    19:21 |       00:19 |   05:23 |             60 |   0.049728994214465395 | 18063 |
| MS230429d | 14:24:00 |  32:10:54 |    19:25 |       00:21 |   05:22 |             60 |    0.00469157894344523 | 17785 |
| MS230429d | 14:24:00 |  35:27:16 |    19:17 |       00:21 |   05:30 |             60 |    0.43258334077244404 | 18610 |
| MS230429d | 14:26:09 |  36:32:43 |    19:20 |       00:36 |   05:39 |             60 |                    0.0 | 18878 |
| MS230429d | 14:27:09 |  34:21:49 |    19:26 |       00:37 |   05:34 |             61 |    0.38291381835914623 | 18339 |
| MS230429d | 14:28:09 |  33:16:21 |    19:30 |       00:39 |   05:32 |             61 |     0.2224553061777669 | 18064 |
| MS230429d | 14:29:20 |  35:27:16 |    19:26 |       00:41 |   05:39 |             61 |    0.24445924048596762 | 18611 |
| MS230429d | 14:31:34 |  36:32:43 |    19:21 |       00:38 |   05:40 |             61 |     0.0630479217812697 | 18879 |
| MS230429d | 14:32:24 |  34:21:49 |    19:28 |       00:40 |   05:35 |             62 |   0.028773149331835706 | 18340 |
| MS230429d | 14:34:40 |  35:27:16 |    19:27 |       00:43 |   05:40 |             62 |  0.0027402747845481643 | 18612 |
| MS230429d | 14:36:59 |  36:32:43 |    19:27 |       00:46 |   05:45 |             62 |    0.14975327775096373 | 18880 |
| MS230429d | 14:40:00 |  35:27:16 |    19:33 |       00:49 |   05:46 |             63 |   0.004414592664653734 | 18613 |
| MS230429d | 15:19:50 |  37:38:10 |    20:07 |       01:18 |   06:31 |             71 |                    0.0 | 19152 |
| MS230429d | 15:20:18 |  36:32:43 |    20:10 |       01:19 |   06:29 |             71 |                    0.0 | 18888 |
| MS230429d | 15:22:40 |  35:27:16 |    20:15 |       01:23 |   06:28 |             72 |                    0.0 | 18621 |
| MS230429d | 15:25:19 |  37:38:10 |    20:12 |       01:27 |   06:36 |             72 |                    0.0 | 19153 |
| MS230429d | 15:25:42 |  36:32:43 |    20:15 |       01:27 |   06:34 |             72 |                    0.0 | 18889 |
| MS230429d | 15:28:00 |  35:27:16 |    20:20 |       01:30 |   06:34 |             73 | 1.6819174548834634e-05 | 18622 |
| MS230429d | 15:31:07 |  36:32:43 |    20:21 |       01:33 |   06:40 |             73 |   0.013071923379565755 | 18890 |
| MS230429d | 15:33:20 |  35:27:16 |    20:26 |       01:34 |   06:39 |             74 |                    0.0 | 18623 |
| MS230429d | 15:36:32 |  36:32:43 |    20:26 |       01:37 |   06:45 |             74 |                    0.0 | 18891 |
| MS230429d | 15:38:40 |  35:27:16 |    20:31 |       01:38 |   06:44 |             75 |                    0.0 | 18624 |
