#	Observing Date = 2023-04-28
#	Observatory = KCT
#	-18 deg sunset = 19:32
#	-18 deg sunrise = 05:49
#	Moon ra, dec = 8:58:40.53   22:35:35.67
#	Moon phase = 0.53
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230427d | 04:33:10 | -47:10:50 |    09:46 |       14:53 |   20:04 |             91 |  0.0001372733640265495 |  8813 |
| MS230427d | 04:33:25 | -46:23:15 |    09:47 |       14:53 |   20:03 |             91 |   0.004032153343160243 |  9125 |
| MS230427d | 04:34:30 | -45:35:40 |    09:50 |       14:54 |   20:03 |             90 |   0.006679837962107029 |  9442 |
| MS230427d | 04:37:48 | -47:10:50 |    09:50 |       14:58 |   20:08 |             90 |   0.004606810216042435 |  8814 |
| MS230427d | 04:37:58 | -46:23:15 |    09:52 |       14:58 |   20:07 |             90 |   0.043910575941632814 |  9126 |
| MS230427d | 04:39:00 | -45:35:40 |    09:54 |       14:59 |   20:07 |             89 |   0.018212955042038494 |  9443 |
| MS230427d | 04:39:08 | -44:48:06 |    09:55 |       14:59 |   20:06 |             89 |    0.42055726846872865 |  9764 |
| MS230427d | 04:40:07 | -44:00:31 |    09:58 |       14:59 |   20:06 |             88 |     0.1505028013660448 | 10090 |
| MS230427d | 04:41:04 | -43:12:57 |    10:00 |       15:00 |   20:06 |             88 |    0.06213491265118235 | 10420 |
| MS230427d | 04:42:01 | -42:25:22 |    10:02 |       15:01 |   20:05 |             87 |                    0.0 | 10754 |
| MS230427d | 04:42:06 | -41:37:47 |    10:03 |       15:01 |   20:04 |             87 |    0.32857874577166934 | 11092 |
| MS230427d | 04:42:31 | -46:23:15 |    09:56 |       15:02 |   20:12 |             89 |   0.006828444900921505 |  9127 |
| MS230427d | 04:43:00 | -40:50:13 |    10:05 |       15:02 |   20:04 |             86 |    0.01837433004544576 | 11435 |
| MS230427d | 04:43:30 | -45:35:40 |    09:58 |       15:03 |   20:12 |             89 |    0.06840031106646544 |  9444 |
| MS230427d | 04:43:34 | -44:48:06 |    10:00 |       15:03 |   20:11 |             88 |     0.2684370072045535 |  9765 |
| MS230427d | 04:43:53 | -40:02:38 |    10:07 |       15:03 |   20:04 |             86 |  0.0007100422742411357 | 11782 |
| MS230427d | 04:44:29 | -44:00:31 |    10:02 |       15:04 |   20:10 |             88 |    0.06543286426968084 | 10091 |
| MS230427d | 04:44:44 | -39:15:03 |    10:09 |       15:04 |   20:03 |             85 |  0.0007731314248979225 | 12133 |
| MS230427d | 04:45:24 | -43:12:57 |    10:04 |       15:05 |   20:10 |             87 |   0.004243138920807761 | 10421 |
| MS230427d | 04:46:17 | -42:25:22 |    10:06 |       15:06 |   20:10 |             87 |   0.004378668916085636 | 10755 |
| MS230427d | 04:46:18 | -41:37:47 |    10:07 |       15:06 |   20:09 |             86 |    0.43200276021744693 | 11093 |
| MS230427d | 04:47:10 | -40:50:13 |    10:09 |       15:07 |   20:08 |             85 |  0.0031912158603795474 | 11436 |
| MS230427d | 04:48:00 | -40:02:38 |    10:11 |       15:08 |   20:08 |             85 |    0.04338884481230054 | 11783 |
| MS230427d | 04:48:00 | -44:48:06 |    10:04 |       15:09 |   20:15 |             88 |     0.3992890634743358 |  9766 |
| MS230427d | 04:48:00 | -45:35:40 |    10:03 |       15:09 |   20:16 |             88 |   0.011149422565557976 |  9445 |
| MS230427d | 04:48:48 | -39:15:03 |    10:13 |       15:10 |   20:08 |             84 |  0.0006650783565670331 | 12134 |
| MS230427d | 04:48:52 | -44:00:31 |    10:06 |       15:10 |   20:15 |             87 |   0.006807767688042891 | 10092 |
| MS230427d | 04:49:36 | -38:27:29 |    10:15 |       15:11 |   20:07 |             84 | 0.00017228268507165124 | 12489 |
| MS230427d | 04:49:43 | -43:12:57 |    10:08 |       15:11 |   20:14 |             86 |  0.0037179288540474093 | 10422 |
| MS230427d | 04:50:31 | -41:37:47 |    10:11 |       15:12 |   20:13 |             85 |    0.05516377648933439 | 11094 |
| MS230427d | 04:50:33 | -42:25:22 |    10:10 |       15:12 |   20:14 |             86 |    0.11286397469217035 | 10756 |
| MS230427d | 04:51:19 | -40:50:13 |    10:13 |       15:13 |   20:12 |             85 |   0.001705659396284618 | 11437 |
| MS230427d | 04:52:06 | -40:02:38 |    10:15 |       15:14 |   20:12 |             84 |     0.0671884233235843 | 11784 |
| MS230427d | 04:52:25 | -44:48:06 |    10:09 |       15:14 |   20:19 |             87 |    0.04098539589183521 |  9767 |
| MS230427d | 04:52:30 | -45:35:40 |    10:07 |       15:15 |   20:21 |             87 |   0.002753792712721044 |  9446 |
| MS230427d | 04:52:52 | -39:15:03 |    10:17 |       15:16 |   20:12 |             84 |                    0.0 | 12135 |
| MS230427d | 04:53:15 | -44:00:31 |    10:11 |       15:16 |   20:19 |             86 |     0.1950797886768492 | 10093 |
| MS230427d | 04:53:37 | -38:27:29 |    10:19 |       15:17 |   20:11 |             83 |                    0.0 | 12490 |
| MS230427d | 04:54:03 | -43:12:57 |    10:13 |       15:17 |   20:19 |             86 |  0.0017700815294454612 | 10423 |
| MS230427d | 04:54:44 | -41:37:47 |    10:16 |       15:18 |   20:17 |             85 |    0.09998124272995798 | 11095 |
| MS230427d | 04:54:50 | -42:25:22 |    10:15 |       15:18 |   20:18 |             85 |    0.08279455682506286 | 10757 |
| MS230427d | 04:55:10 | -37:39:54 |    10:22 |       15:19 |   20:12 |             82 |  0.0002687977123785366 | 12849 |
| MS230427d | 04:55:29 | -40:50:13 |    10:18 |       15:19 |   20:17 |             84 |   0.003507219985434183 | 11438 |
| MS230427d | 04:56:13 | -40:02:38 |    10:20 |       15:20 |   20:16 |             84 |   0.002460167743260992 | 11785 |
| MS230427d | 04:56:51 | -44:48:06 |    10:13 |       15:20 |   20:24 |             86 |  0.0008547539168041688 |  9768 |
| MS230427d | 04:56:56 | -39:15:03 |    10:21 |       15:21 |   20:16 |             83 |    0.04190671798205203 | 12136 |
| MS230427d | 04:57:00 | -45:35:40 |    10:12 |       15:20 |   20:25 |             87 |  0.0009955123781096688 |  9447 |
| MS230427d | 04:57:37 | -44:00:31 |    10:15 |       15:21 |   20:23 |             86 |    0.00348380927122872 | 10094 |
| MS230427d | 04:57:39 | -38:27:29 |    10:23 |       15:22 |   20:15 |             82 | 0.00022057785627437499 | 12491 |
| MS230427d | 04:58:22 | -43:12:57 |    10:17 |       15:22 |   20:23 |             85 |  0.0007692733836182116 | 10424 |
| MS230427d | 04:58:56 | -41:37:47 |    10:20 |       15:23 |   20:21 |             84 |  0.0019429718017344368 | 11096 |
| MS230427d | 04:59:06 | -42:25:22 |    10:19 |       15:23 |   20:23 |             85 | 0.00045205159653794613 | 10758 |
| MS230427d | 04:59:10 | -37:39:54 |    10:26 |       15:25 |   20:16 |             82 | 0.00010822614699077299 | 12850 |
