#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
213,100.118,-26.809,101.229,-25.804,101.249,-27.804,98.988,-27.804,99.008,-25.804,58,2.760,0,0.5,MS230427d,213,2.760
212,97.988,-26.809,99.099,-25.804,99.119,-27.804,96.858,-27.804,96.878,-25.804,46,1.930,1,0.5,MS230427d,212,1.930
44,95.422,-28.723,96.551,-27.719,96.573,-29.719,94.270,-29.719,94.292,-27.719,25,1.304,2,0.5,MS230427d,44,1.304
45,97.590,-28.723,98.720,-27.719,98.742,-29.719,96.439,-29.719,96.461,-27.719,27,1.134,3,0.5,MS230427d,45,1.134
732,104.318,-21.064,105.383,-20.060,105.397,-22.060,103.239,-22.060,103.254,-20.060,14,1.040,4,0.5,MS230427d,732,1.040
3140,125.134,3.830,126.137,4.829,126.135,2.829,124.133,2.829,124.130,4.829,132,1.023,5,0.5,MS230427d,3140,1.023
556,101.379,-22.979,102.458,-21.975,102.474,-23.975,100.285,-23.975,100.301,-21.975,95,1.004,6,0.5,MS230427d,556,1.004
4176,334.426,13.404,335.459,14.402,335.450,12.402,333.402,12.402,333.394,14.402,88,0.770,7,0.5,MS230427d,4176,0.770
3139,123.209,3.830,124.212,4.829,124.210,2.829,122.207,2.829,122.205,4.829,59,0.695,8,0.5,MS230427d,3139,0.695
3326,123.209,5.745,124.215,6.744,124.212,4.744,122.205,4.744,122.202,6.744,56,0.664,9,0.5,MS230427d,3326,0.664
211,95.858,-26.809,96.969,-25.804,96.988,-27.804,94.728,-27.804,94.747,-25.804,47,0.582,10,0.5,MS230427d,211,0.582
733,106.364,-21.064,107.428,-20.060,107.442,-22.060,105.285,-22.060,105.299,-20.060,7,0.523,11,0.5,MS230427d,733,0.523
1454,112.131,-13.404,113.155,-12.402,113.163,-14.402,111.099,-14.402,111.107,-12.402,16,0.473,12,0.5,MS230427d,1454,0.473
