|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                weight |    note | scheduled |    name |       ra |      dec |                d_L |               prob_vol | stmass |     prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id | moonsep |                    rise |                    transit |                     set | maxalt |
| MS230427d | 06:40:11 | -25:53:43 |    B,R |   60,60 |   3,3 |     2,2 |                   1.0 | 1152284 |     False | 1152284 | 100.0487 | -25.8954 |         116.807084 |   8.59650689663783e-06 |   14.0 |                   1.0 |    0 |        0.5 | Target[name=MS230427d, ra[deg]=100.0487, dec[deg]=-25.8954 | <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (100.0487, -25.8954)> | 6d39890f2b554ec2acd98f8e0c8f9524 |      55 |                         | 2023-04-26 23:45:26.001804 |                         |   10.8 |
| MS230427d | 06:21:26 | -28:06:41 |    B,R |   60,60 |   3,3 |     2,2 |    0.8683937534012569 | 1151739 |     False | 1151739 |  95.3604 | -28.1114 |           96.34758 | 1.1612461526288578e-05 |    9.0 |    0.8683937534012569 |    1 |        0.5 |  Target[name=MS230427d, ra[deg]=95.3604, dec[deg]=-28.1114 |  <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (95.3604, -28.1114)> | 77b219390c0d4f2e851c1f31196ce04b |      59 |                         | 2023-04-26 23:26:59.444820 |                         |    6.3 |
| MS230427d | 08:14:25 |  04:20:32 |    B,R |   60,60 |   3,3 |     2,2 |    0.5032446706359942 | 1026907 |     False | 1026907 | 123.6054 |   4.3423 |         153.702853 | 1.5141524513216483e-06 |   40.0 |    0.5032446706359942 |    2 |        0.5 |   Target[name=MS230427d, ra[deg]=123.6054, dec[deg]=4.3423 |   <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (123.6054, 4.3423)> | c5de4fc240d5464b912d19f3a816f106 |      20 |                         | 2023-04-27 01:18:35.279956 |                         |   48.5 |
| MS230427d | 06:40:30 | -27:12:23 |    B,R |   60,60 |   3,3 |     2,2 |   0.46833920248356625 | 1154853 |     False | 1154853 | 100.1255 | -27.2065 |         107.734728 |  1.174274749295203e-05 |    4.8 |   0.46833920248356625 |    3 |        0.5 | Target[name=MS230427d, ra[deg]=100.1255, dec[deg]=-27.2065 | <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (100.1255, -27.2065)> | 34df8b4dbbc34ccc863d510005cb3073 |      56 |                         | 2023-04-26 23:45:43.100685 |                         |   10.0 |
| MS230427d | 06:29:13 | -26:29:46 |    B,R |   60,60 |   3,3 |     2,2 |   0.46073802162450983 | 1152928 |     False | 1152928 |   97.308 | -26.4963 |         100.422118 | 1.0872623834913172e-05 |    5.1 |   0.46073802162450983 |    4 |        0.5 |   Target[name=MS230427d, ra[deg]=97.308, dec[deg]=-26.4963 |   <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (97.308, -26.4963)> | a5f09977abdb40d9b9d6b905a516fbe4 |      56 |                         | 2023-04-26 23:34:42.634664 |                         |    8.6 |
| MS230427d | 06:29:24 | -28:56:19 |    B,R |   60,60 |   3,3 |     2,2 |   0.45442428787523165 | 1158115 |     False | 1158115 |  97.3501 | -28.9386 |         107.276117 |  1.367262909448914e-05 |    4.0 |   0.45442428787523165 |    5 |        0.5 |  Target[name=MS230427d, ra[deg]=97.3501, dec[deg]=-28.9386 |  <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (97.3501, -28.9386)> | cd02d7c2af6442d280e7abe20fb15567 |      59 |                         | 2023-04-26 23:34:49.819255 |                         |    7.0 |
| MS230427d | 06:43:34 | -23:19:22 |    B,R |   60,60 |   3,3 |     2,2 |    0.4423986181223558 | 1325028 |     False | 1325028 |  100.895 |  -23.323 |          94.863479 | 1.3310803762359125e-05 |    4.0 |    0.4423986181223558 |    6 |        0.5 |   Target[name=MS230427d, ra[deg]=100.895, dec[deg]=-23.323 |   <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (100.895, -23.323)> | d62bd5a64a954e78b3557429900afc30 |      52 |                         | 2023-04-26 23:48:45.314100 |                         |   13.2 |
| MS230427d | 06:26:37 | -29:56:01 |    B,R |   60,60 |   3,3 |     2,2 |    0.3970683300706515 | 1158493 |     False | 1158493 |  96.6578 | -29.9338 |         101.536791 |  1.592922324926405e-05 |    3.0 |    0.3970683300706515 |    7 |        0.5 |  Target[name=MS230427d, ra[deg]=96.6578, dec[deg]=-29.9338 |  <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (96.6578, -29.9338)> | f58e549d0ff34ebc8d338031e6377f32 |      60 |                         | 2023-04-26 23:32:05.146924 |                         |    5.9 |
| MS230427d | 06:29:34 | -26:37:53 |    B,R |   60,60 |   3,3 |     2,2 |   0.38458467226234316 | 1153428 |     False | 1153428 |  97.3929 | -26.6314 |         109.156233 |  9.257049820157924e-06 |    5.0 |   0.38458467226234316 |    8 |        0.5 |  Target[name=MS230427d, ra[deg]=97.3929, dec[deg]=-26.6314 |  <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (97.3929, -26.6314)> | e99e51165247412b8c33a9f7dfb4b7ad |      56 |                         | 2023-04-26 23:35:02.477123 |                         |    8.6 |
| MS230427d | 06:28:49 | -28:44:57 |    B,R |   60,60 |   3,3 |     2,2 |    0.3805347179707721 | 1160638 |     False | 1160638 |  97.2055 | -28.7493 |         106.240606 | 1.4773494992979511e-05 |    3.1 |    0.3805347179707721 |    9 |        0.5 |  Target[name=MS230427d, ra[deg]=97.2055, dec[deg]=-28.7493 |  <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (97.2055, -28.7493)> | 01f000e99be04dda9b4b1518ff5474c9 |      58 |                         | 2023-04-26 23:34:15.925132 |                         |    7.0 |
| MS230427d | 05:51:05 | -36:01:00 |    B,R |   60,60 |   3,3 |     2,2 |    0.3119985773928014 | 1155997 |     False | 1155997 |  87.7731 | -36.0168 |         107.343371 | 1.2516480103486755e-05 |    3.0 |    0.3119985773928014 |   10 |        0.5 |  Target[name=MS230427d, ra[deg]=87.7731, dec[deg]=-36.0168 |  <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (87.7731, -36.0168)> | a2b7f55fb8674aa699ab449bb1190688 |      69 |                         | 2023-04-26 22:56:05.833953 |                         |   -3.7 |
| MS230427d | 06:17:51 | -32:51:18 |    B,R |   60,60 |   3,3 |     2,2 |   0.31038018339094026 | 1160013 |     False | 1160013 |  94.4626 | -32.8552 |         102.314639 |  9.338666245232003e-06 |    4.0 |   0.31038018339094026 |   11 |        0.5 |  Target[name=MS230427d, ra[deg]=94.4626, dec[deg]=-32.8552 |  <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (94.4626, -32.8552)> | f21725cd0acd46bd96c92d0196cdcf3c |      63 |                         | 2023-04-26 23:23:18.742980 |                         |    2.5 |
| MS230427d | 06:59:05 | -20:49:51 |    B,R |   60,60 |   3,3 |     2,2 |    0.3094734719595612 | 1309802 |     False | 1309802 | 104.7742 | -20.8309 |          82.530264 | 1.8622770678681946e-05 |    2.0 |    0.3094734719595612 |   12 |        0.5 | Target[name=MS230427d, ra[deg]=104.7742, dec[deg]=-20.8309 | <FixedTarget "MS230427d" at SkyCoord (ICRS): (ra, dec) in deg (104.7742, -20.8309)> | 7ab96e3c3d9e4a29aa9d0895c3819abe |      48 |                         | 2023-04-27 00:03:57.047718 |                         |   17.5 |
