#	Observing Date = 2023-04-27
#	Observatory = KCT
#	-18 deg sunset = 19:33
#	-18 deg sunrise = 05:49
#	Moon ra, dec = 8:8:23.41   25:32:50.07
#	Moon phase = 0.44
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230427d | 04:28:33 | -47:10:50 |    09:45 |       14:52 |   20:03 |             87 |    0.00950034041229495 |  8812 |
| MS230427d | 04:33:10 | -47:10:50 |    09:50 |       14:57 |   20:08 |             87 |  0.0001372733640265495 |  8813 |
| MS230427d | 04:33:25 | -46:23:15 |    09:51 |       14:57 |   20:07 |             86 |   0.004032153343160243 |  9125 |
| MS230427d | 04:34:30 | -45:35:40 |    09:53 |       14:58 |   20:07 |             86 |   0.006679837962107029 |  9442 |
| MS230427d | 04:34:42 | -44:48:06 |    09:55 |       14:58 |   20:06 |             85 |   0.011694858083156259 |  9763 |
| MS230427d | 04:35:44 | -44:00:31 |    09:57 |       14:59 |   20:06 |             84 |   0.011305466274910076 | 10089 |
| MS230427d | 04:36:45 | -43:12:57 |    09:59 |       15:00 |   20:05 |             84 |   0.015423969769867514 | 10419 |
| MS230427d | 04:37:44 | -42:25:22 |    10:01 |       15:01 |   20:05 |             83 |   0.001543556381552936 | 10753 |
| MS230427d | 04:37:48 | -47:10:50 |    09:54 |       15:02 |   20:12 |             86 |   0.004606810216042435 |  8814 |
| MS230427d | 04:37:53 | -41:37:47 |    10:03 |       15:01 |   20:04 |             82 |    0.20849716374775284 | 11091 |
| MS230427d | 04:37:58 | -46:23:15 |    09:56 |       15:02 |   20:11 |             86 |   0.043910575941632814 |  9126 |
| MS230427d | 04:38:50 | -40:50:13 |    10:05 |       15:02 |   20:04 |             82 |    0.26643254002687383 | 11434 |
| MS230427d | 04:39:00 | -45:35:40 |    09:58 |       15:03 |   20:11 |             85 |   0.018212955042038494 |  9443 |
| MS230427d | 04:39:08 | -44:48:06 |    09:59 |       15:03 |   20:10 |             84 |    0.42055726846872865 |  9764 |
| MS230427d | 04:39:46 | -40:02:38 |    10:07 |       15:03 |   20:04 |             81 |   0.018721357238123314 | 11781 |
| MS230427d | 04:40:07 | -44:00:31 |    10:01 |       15:04 |   20:10 |             84 |     0.1505028013660448 | 10090 |
| MS230427d | 04:40:40 | -39:15:03 |    10:09 |       15:04 |   20:03 |             80 |   0.005093458497897695 | 12132 |
| MS230427d | 04:41:04 | -43:12:57 |    10:04 |       15:05 |   20:10 |             83 |    0.06213491265118235 | 10420 |
| MS230427d | 04:42:01 | -42:25:22 |    10:06 |       15:06 |   20:09 |             82 |                    0.0 | 10754 |
| MS230427d | 04:42:06 | -41:37:47 |    10:07 |       15:06 |   20:08 |             82 |    0.32857874577166934 | 11092 |
| MS230427d | 04:42:31 | -46:23:15 |    10:00 |       15:07 |   20:16 |             85 |   0.006828444900921505 |  9127 |
| MS230427d | 04:43:00 | -40:50:13 |    10:09 |       15:07 |   20:08 |             81 |    0.01837433004544576 | 11435 |
| MS230427d | 04:43:30 | -45:35:40 |    10:02 |       15:08 |   20:16 |             84 |    0.06840031106646544 |  9444 |
| MS230427d | 04:43:34 | -44:48:06 |    10:04 |       15:08 |   20:14 |             84 |     0.2684370072045535 |  9765 |
| MS230427d | 04:43:53 | -40:02:38 |    10:11 |       15:08 |   20:08 |             80 |  0.0007100422742411357 | 11782 |
| MS230427d | 04:44:29 | -44:00:31 |    10:06 |       15:09 |   20:14 |             83 |    0.06543286426968084 | 10091 |
| MS230427d | 04:44:44 | -39:15:03 |    10:13 |       15:09 |   20:07 |             80 |  0.0007731314248979225 | 12133 |
| MS230427d | 04:45:24 | -43:12:57 |    10:08 |       15:10 |   20:14 |             82 |   0.004243138920807761 | 10421 |
| MS230427d | 04:46:17 | -42:25:22 |    10:10 |       15:12 |   20:14 |             82 |   0.004378668916085636 | 10755 |
| MS230427d | 04:46:18 | -41:37:47 |    10:11 |       15:12 |   20:13 |             81 |    0.43200276021744693 | 11093 |
| MS230427d | 04:47:10 | -40:50:13 |    10:13 |       15:13 |   20:12 |             81 |  0.0031912158603795474 | 11436 |
| MS230427d | 04:48:00 | -44:48:06 |    10:08 |       15:14 |   20:19 |             83 |     0.3992890634743358 |  9766 |
| MS230427d | 04:48:00 | -40:02:38 |    10:15 |       15:14 |   20:12 |             80 |    0.04338884481230054 | 11783 |
| MS230427d | 04:48:00 | -45:35:40 |    10:07 |       15:14 |   20:20 |             84 |   0.011149422565557976 |  9445 |
| MS230427d | 04:48:48 | -39:15:03 |    10:17 |       15:15 |   20:12 |             79 |  0.0006650783565670331 | 12134 |
| MS230427d | 04:48:52 | -44:00:31 |    10:10 |       15:15 |   20:19 |             83 |   0.006807767688042891 | 10092 |
| MS230427d | 04:49:36 | -38:27:29 |    10:19 |       15:17 |   20:11 |             78 | 0.00017228268507165124 | 12489 |
| MS230427d | 04:49:43 | -43:12:57 |    10:12 |       15:16 |   20:18 |             82 |  0.0037179288540474093 | 10422 |
| MS230427d | 04:50:31 | -41:37:47 |    10:15 |       15:17 |   20:17 |             81 |    0.05516377648933439 | 11094 |
| MS230427d | 04:50:33 | -42:25:22 |    10:14 |       15:17 |   20:18 |             81 |    0.11286397469217035 | 10756 |
| MS230427d | 04:51:19 | -40:50:13 |    10:17 |       15:19 |   20:16 |             80 |   0.001705659396284618 | 11437 |
| MS230427d | 04:52:06 | -40:02:38 |    10:19 |       15:20 |   20:16 |             79 |     0.0671884233235843 | 11784 |
| MS230427d | 04:52:25 | -44:48:06 |    10:12 |       15:19 |   20:23 |             83 |    0.04098539589183521 |  9767 |
| MS230427d | 04:52:30 | -45:35:40 |    10:11 |       15:19 |   20:25 |             83 |   0.002753792712721044 |  9446 |
| MS230427d | 04:52:52 | -39:15:03 |    10:21 |       15:21 |   20:16 |             79 |                    0.0 | 12135 |
| MS230427d | 04:53:15 | -44:00:31 |    10:14 |       15:20 |   20:23 |             82 |     0.1950797886768492 | 10093 |
| MS230427d | 04:53:37 | -38:27:29 |    10:23 |       15:22 |   20:15 |             78 |                    0.0 | 12490 |
| MS230427d | 04:54:03 | -43:12:57 |    10:16 |       15:22 |   20:23 |             81 |  0.0017700815294454612 | 10423 |
| MS230427d | 04:54:44 | -41:37:47 |    10:20 |       15:23 |   20:21 |             80 |    0.09998124272995798 | 11095 |
| MS230427d | 04:54:50 | -42:25:22 |    10:18 |       15:23 |   20:22 |             81 |    0.08279455682506286 | 10757 |
| MS230427d | 04:55:10 | -37:39:54 |    10:26 |       15:24 |   20:16 |             77 |  0.0002687977123785366 | 12849 |
| MS230427d | 04:55:29 | -40:50:13 |    10:22 |       15:24 |   20:21 |             79 |   0.003507219985434183 | 11438 |
| MS230427d | 04:56:13 | -40:02:38 |    10:23 |       15:25 |   20:20 |             79 |   0.002460167743260992 | 11785 |
| MS230427d | 04:56:51 | -44:48:06 |    10:17 |       15:24 |   20:28 |             82 |  0.0008547539168041688 |  9768 |
| MS230427d | 04:56:56 | -39:15:03 |    10:25 |       15:26 |   20:20 |             78 |    0.04190671798205203 | 12136 |
| MS230427d | 04:57:00 | -45:35:40 |    10:16 |       15:24 |   20:29 |             83 |  0.0009955123781096688 |  9447 |
| MS230427d | 04:57:37 | -44:00:31 |    10:19 |       15:25 |   20:27 |             82 |    0.00348380927122872 | 10094 |
| MS230427d | 04:57:39 | -38:27:29 |    10:27 |       15:27 |   20:19 |             77 | 0.00022057785627437499 | 12491 |
| MS230427d | 04:58:22 | -43:12:57 |    10:21 |       15:26 |   20:27 |             81 |  0.0007692733836182116 | 10424 |
| MS230427d | 04:58:56 | -41:37:47 |    10:24 |       15:27 |   20:25 |             80 |  0.0019429718017344368 | 11096 |
| MS230427d | 04:59:06 | -42:25:22 |    10:23 |       15:27 |   20:26 |             80 | 0.00045205159653794613 | 10758 |
| MS230427d | 04:59:10 | -37:39:54 |    10:30 |       15:29 |   20:20 |             77 | 0.00010822614699077299 | 12850 |
| MS230427d | 04:59:39 | -40:50:13 |    10:26 |       15:28 |   20:25 |             79 |   0.000657258688649044 | 11439 |
| MS230427d | 04:59:50 | -36:52:20 |    10:32 |       15:30 |   20:19 |             76 |                    0.0 | 13212 |
| MS230427d | 05:00:20 | -40:02:38 |    10:28 |       15:29 |   20:24 |             78 |  0.0010276122427525071 | 11786 |
| MS230427d | 05:01:01 | -39:15:03 |    10:29 |       15:30 |   20:24 |             78 |  0.0010086157763508129 | 12137 |
| MS230427d | 05:01:17 | -44:48:06 |    10:21 |       15:29 |   20:32 |             82 |    0.06049554411338147 |  9769 |
| MS230427d | 05:01:40 | -38:27:29 |    10:31 |       15:31 |   20:23 |             77 |   0.002507144145375641 | 12492 |
| MS230427d | 05:02:00 | -44:00:31 |    10:23 |       15:30 |   20:32 |             81 |  0.0011672129944016016 | 10095 |
| MS230427d | 05:02:42 | -43:12:57 |    10:25 |       15:31 |   20:31 |             80 |   0.005053651862989287 | 10425 |
| MS230427d | 05:03:09 | -37:39:54 |    10:34 |       15:33 |   20:23 |             76 |  3.181548193545524e-08 | 12851 |
| MS230427d | 05:03:09 | -41:37:47 |    10:28 |       15:32 |   20:29 |             79 |    0.03927900186747464 | 11097 |
| MS230427d | 05:03:22 | -42:25:22 |    10:27 |       15:32 |   20:31 |             80 |    0.00508553584905045 | 10759 |
| MS230427d | 05:03:46 | -36:52:20 |    10:36 |       15:34 |   20:23 |             75 |                    0.0 | 13213 |
| MS230427d | 05:03:48 | -40:50:13 |    10:30 |       15:33 |   20:29 |             78 |    0.01059001547465329 | 11440 |
| MS230427d | 05:04:27 | -40:02:38 |    10:32 |       15:34 |   20:28 |             78 |   0.015825968634631742 | 11787 |
| MS230427d | 05:05:05 | -39:15:03 |    10:34 |       15:34 |   20:28 |             77 |                    0.0 | 12138 |
| MS230427d | 05:05:41 | -38:27:29 |    10:35 |       15:35 |   20:27 |             76 |   0.058052429082170676 | 12493 |
| MS230427d | 05:05:43 | -44:48:06 |    10:26 |       15:33 |   20:36 |             81 |    0.00412963170526477 |  9770 |
| MS230427d | 05:06:22 | -44:00:31 |    10:28 |       15:34 |   20:36 |             81 | 0.00016249024935993277 | 10096 |
| MS230427d | 05:07:01 | -43:12:57 |    10:29 |       15:35 |   20:36 |             80 | 0.00033161095896937573 | 10426 |
| MS230427d | 05:07:08 | -37:39:54 |    10:38 |       15:37 |   20:27 |             76 |   0.004906665186477926 | 12852 |
| MS230427d | 05:07:22 | -41:37:47 |    10:32 |       15:36 |   20:34 |             79 |   0.007656439055331851 | 11098 |
| MS230427d | 05:07:39 | -42:25:22 |    10:31 |       15:36 |   20:35 |             79 |   0.008586767630719912 | 10760 |
| MS230427d | 05:07:43 | -36:52:20 |    10:40 |       15:38 |   20:27 |             75 | 0.00019805957714452604 | 13214 |
| MS230427d | 05:07:58 | -40:50:13 |    10:34 |       15:37 |   20:33 |             78 |  0.0006642339218363977 | 11441 |
| MS230427d | 05:08:17 | -36:04:45 |    10:42 |       15:38 |   20:26 |             74 |                    0.0 | 13580 |
| MS230427d | 05:08:34 | -40:02:38 |    10:36 |       15:37 |   20:32 |             77 |    0.01264037042552197 | 11788 |
| MS230427d | 05:09:09 | -39:15:03 |    10:38 |       15:38 |   20:32 |             77 |   0.014938775622703442 | 12139 |
| MS230427d | 05:09:43 | -38:27:29 |    10:39 |       15:39 |   20:31 |             76 |  0.0002663564778545264 | 12494 |
| MS230427d | 05:10:45 | -44:00:31 |    10:32 |       15:38 |   20:40 |             80 |                    0.0 | 10097 |
