#	Observing Date = 2023-04-28
#	Observatory = SAO
#	-18 deg sunset = 20:54
#	-18 deg sunrise = 04:04
#	Moon ra, dec = 8:31:20.7   24:20:37.16
#	Moon phase = 0.48
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight |    note |
| MS230427d | 11:03:04 | 64:46:27 |    14:42 |       21:15 |   03:49 |             47 |  0.016395157630444673 | 1030432 |
| MS230427d | 11:06:43 | 66:51:09 |    14:36 |       21:19 |   04:02 |             49 |  0.006960363289541082 | 1035232 |
| MS230427d | 11:10:02 | 63:38:31 |    14:54 |       21:22 |   03:51 |             47 |  0.007529903118466133 | 1029656 |
| MS230427d | 11:36:26 | 70:09:26 |    14:47 |       21:49 |   04:50 |             53 |  0.009536449868722109 | 1038459 |
| MS230427d | 12:20:14 | 74:01:56 |    15:03 |       22:32 |   06:01 |             58 |   0.01128942257703524 | 1037073 |
| MS230427d | 12:45:38 | 74:28:53 |    15:23 |       22:48 |   06:31 |             60 |  0.007541183294611588 | 1035561 |
| MS230427d | 12:45:38 | 77:35:26 |    14:44 |       22:48 |   07:10 |             61 | 0.0077498666191593395 | 1034682 |
| MS230427d | 12:50:49 | 77:18:52 |    14:54 |       22:51 |   07:11 |             61 |  0.007877624648572234 | 1038187 |
| MS230427d | 12:54:01 | 74:38:55 |    15:30 |       22:54 |   06:41 |             60 |   0.01487678073716263 |    1593 |
| MS230427d | 13:02:19 | 75:24:14 |    15:31 |       22:59 |   06:58 |             61 |  0.028467764953267326 | 1026154 |
| MS230427d | 13:13:36 | 78:14:30 |    15:01 |       23:08 |   07:47 |             62 |  0.008025194512732425 | 1036491 |
| MS230427d | 13:35:38 | 75:02:21 |    16:07 |       23:27 |   07:27 |             63 |  0.008460249444730275 | 1028133 |
| MS230427d | 14:09:45 | 78:36:03 |    15:50 |       00:12 |   08:49 |             65 |  0.007280279509140585 |  110650 |
| MS230427d | 14:09:45 | 78:36:03 |    15:50 |       00:12 |   08:49 |             65 |  0.006931134272160462 | 1036452 |
| MS230427d | 14:28:21 | 78:24:02 |    16:13 |       00:47 |   09:05 |             66 |  0.007005400416941635 |   31943 |
| MS230427d | 14:29:41 | 78:51:51 |    16:06 |       00:49 |   09:15 |             66 |  0.009474676738914906 | 1033280 |
| MS230427d | 14:34:35 | 77:57:59 |    16:26 |       00:57 |   09:04 |             67 |  0.008794766949641064 | 1030799 |
| MS230427d | 14:48:07 | 79:45:20 |    16:02 |       01:15 |   09:52 |             67 |  0.007252336444516479 |    7769 |
| MS230427d | 14:51:03 | 79:36:31 |    16:09 |       01:19 |   09:52 |             67 |   0.00915648896339998 | 1033086 |
| MS230427d | 14:54:44 | 79:17:46 |    16:20 |       01:23 |   09:49 |             67 |  0.010569569635045996 | 1035408 |
| MS230427d | 15:12:58 | 78:17:17 |    16:59 |       01:41 |   09:48 |             68 |  0.007425829966368033 |   33618 |
| MS230427d | 16:28:19 | 80:21:16 |    17:23 |       02:37 |   11:51 |             71 |   0.00729739862806478 | 1027377 |
| MS230427d | 16:36:10 | 78:48:01 |    18:10 |       02:45 |   11:19 |             72 | 0.0073626682527163706 |   13505 |
| MS230427d | 17:38:52 | 74:50:17 |    20:10 |       03:48 |   11:26 |             77 |  0.008286931183194682 | 1029449 |
| MS230427d | 17:43:51 | 76:21:52 |    19:56 |       03:53 |   11:49 |             76 | 0.0073110329728330635 |   13724 |
| MS230427d | 17:51:04 | 74:47:43 |    20:22 |       04:00 |   11:38 |             78 |  0.008728014358759912 | 1033039 |
| MS230427d | 18:11:36 | 74:12:07 |    20:49 |       04:21 |   11:52 |             79 |  0.008582561137217866 | 1039019 |
| MS230427d | 18:48:49 | 73:21:50 |    21:33 |       04:58 |   12:23 |             81 |  0.012528477772744216 | 1030090 |
| MS230427d | 19:03:11 | 73:47:43 |    21:44 |       05:12 |   12:41 |             81 |  0.009145640107421183 | 1033401 |
| MS230427d | 19:10:53 | 73:24:36 |    21:54 |       05:20 |   12:45 |             81 |  0.009316621089149154 | 1026738 |
| MS230427d | 19:11:04 | 73:25:36 |    21:55 |       05:20 |   12:46 |             81 |  0.013144173648189338 |  110727 |
| MS230427d | 19:29:56 | 72:06:46 |    22:23 |       05:39 |   12:55 |             83 |  0.008835126652587545 |     438 |
| MS230427d | 21:30:53 | 48:13:54 |    02:01 |       07:44 |   13:21 |            106 |  0.050258587221689646 |   86456 |
| MS230427d | 21:32:19 | 47:10:10 |    02:05 |       07:45 |   13:19 |            107 |  0.023802810835711872 |   35606 |
| MS230427d | 21:55:40 | 24:53:52 |    03:25 |       08:05 |   12:46 |            126 |  0.009398826279497818 | 1031625 |
==============================================================================================================
