#	Observing Date = 2023-04-28
#	Observatory = SAO
#	-18 deg sunset = 20:54
#	-18 deg sunrise = 04:04
#	Moon ra, dec = 8:31:20.7   24:20:37.17
#	Moon phase = 0.48
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |               weight |     note |
| MS230427c | 10:25:12 | 67:17:49 |    13:52 |       20:38 |   03:23 |             47 | 0.029384189728200807 |  1034820 |
| MS230427c | 10:25:28 | 70:45:00 |    13:33 |       20:38 |   03:43 |             49 |  0.02496885395141047 |  1033757 |
| MS230427c | 10:25:33 | 70:04:32 |    13:37 |       20:38 |   03:39 |             49 | 0.029553077123162873 |  1028094 |
| MS230427c | 10:26:00 | 70:17:25 |    13:36 |       20:39 |   03:41 |             49 | 0.028050315673894998 |  1032077 |
| MS230427c | 10:30:26 | 69:33:34 |    13:45 |       20:43 |   03:41 |             49 | 0.024740378136491513 |  1037846 |
| MS230427c | 10:43:50 | 69:44:50 |    13:57 |       20:56 |   03:55 |             50 |  0.04901869108259937 |  1026607 |
| MS230427c | 10:43:54 | 70:22:24 |    13:54 |       20:56 |   03:59 |             50 | 0.027122599459043287 |  1033582 |
| MS230427c | 10:44:08 | 70:24:19 |    13:54 |       20:56 |   04:00 |             50 |  0.03380817488556316 |  1028983 |
| MS230427c | 10:47:13 | 72:19:22 |    13:44 |       20:59 |   04:16 |             52 |  0.02580539626387551 |  1028000 |
| MS230427c | 10:51:00 | 71:39:48 |    13:52 |       21:03 |   04:15 |             51 |  0.03631881691975407 |  1029930 |
| MS230427c | 10:53:15 | 72:04:56 |    13:52 |       21:05 |   04:20 |             52 | 0.025340091583686185 |  1038381 |
| MS230427c | 11:12:58 | 72:52:45 |    14:05 |       21:26 |   04:45 |             53 | 0.048153218360995606 |  1024956 |
| MS230427c | 11:21:40 | 72:50:00 |    14:14 |       21:34 |   04:54 |             54 |  0.02726460371080952 |  1030046 |
| MS230427c | 13:02:19 | 75:24:14 |    15:31 |       22:59 |   06:58 |             61 | 0.056151700338795935 |  1026154 |
| MS230427c | 15:07:22 | 76:02:56 |    17:25 |       01:36 |   09:08 |             69 |  0.03482283980941321 |  1028394 |
