#	Observing Date = 2023-04-27
#	Observatory = KCT
#	-18 deg sunset = 19:33
#	-18 deg sunrise = 05:49
#	Moon ra, dec = 8:8:23.41   25:32:50.08
#	Moon phase = 0.44
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230427c | 04:33:25 | -46:23:15 |    09:51 |       14:57 |   20:07 |             86 |   0.002353588059296652 |  9125 |
| MS230427c | 04:34:30 | -45:35:40 |    09:53 |       14:58 |   20:07 |             86 |   0.003273943694091743 |  9442 |
| MS230427c | 04:34:42 | -44:48:06 |    09:55 |       14:58 |   20:06 |             85 |   0.009123146718637998 |  9763 |
| MS230427c | 04:35:44 | -44:00:31 |    09:57 |       14:59 |   20:06 |             84 |   0.002766873225916026 | 10089 |
| MS230427c | 04:36:45 | -43:12:57 |    09:59 |       15:00 |   20:05 |             84 |   0.015278894923157356 | 10419 |
| MS230427c | 04:37:44 | -42:25:22 |    10:01 |       15:01 |   20:05 |             83 | 3.3405657471745144e-06 | 10753 |
| MS230427c | 04:37:53 | -41:37:47 |    10:03 |       15:01 |   20:04 |             82 |    0.04448885260787276 | 11091 |
| MS230427c | 04:38:50 | -40:50:13 |    10:05 |       15:02 |   20:04 |             82 |    0.07367688320963836 | 11434 |
| MS230427c | 04:39:00 | -45:35:40 |    09:58 |       15:03 |   20:11 |             85 | 0.00020540822165174584 |  9443 |
| MS230427c | 04:39:08 | -44:48:06 |    09:59 |       15:03 |   20:10 |             84 |    0.16215913836778825 |  9764 |
| MS230427c | 04:39:46 | -40:02:38 |    10:07 |       15:03 |   20:04 |             81 |   0.006497146006190186 | 11781 |
| MS230427c | 04:40:07 | -44:00:31 |    10:01 |       15:04 |   20:10 |             84 |    0.09594271065551534 | 10090 |
| MS230427c | 04:40:40 | -39:15:03 |    10:09 |       15:04 |   20:03 |             80 |  0.0029528474667156798 | 12132 |
| MS230427c | 04:41:04 | -43:12:57 |    10:04 |       15:05 |   20:10 |             83 |   0.002158604829290851 | 10420 |
| MS230427c | 04:42:01 | -42:25:22 |    10:06 |       15:06 |   20:09 |             82 |                    0.0 | 10754 |
| MS230427c | 04:42:06 | -41:37:47 |    10:07 |       15:06 |   20:08 |             82 |     0.7633034495010869 | 11092 |
| MS230427c | 04:43:00 | -40:50:13 |    10:09 |       15:07 |   20:08 |             81 | 5.8354722085336996e-05 | 11435 |
| MS230427c | 04:43:34 | -44:48:06 |    10:04 |       15:08 |   20:14 |             84 |   0.019141437013884693 |  9765 |
| MS230427c | 04:43:53 | -40:02:38 |    10:11 |       15:08 |   20:08 |             80 |                    0.0 | 11782 |
| MS230427c | 04:44:29 | -44:00:31 |    10:06 |       15:09 |   20:14 |             83 |                    0.0 | 10091 |
| MS230427c | 04:44:44 | -39:15:03 |    10:13 |       15:09 |   20:07 |             80 |  0.0005101456140514625 | 12133 |
| MS230427c | 04:45:24 | -43:12:57 |    10:08 |       15:10 |   20:14 |             82 |  0.0006940179304560733 | 10421 |
| MS230427c | 04:46:17 | -42:25:22 |    10:10 |       15:12 |   20:14 |             82 |   0.007502287770654911 | 10755 |
| MS230427c | 04:46:18 | -41:37:47 |    10:11 |       15:12 |   20:13 |             81 |     0.8136322625384153 | 11093 |
| MS230427c | 04:47:10 | -40:50:13 |    10:13 |       15:13 |   20:12 |             81 | 0.00040509939759549734 | 11436 |
| MS230427c | 04:48:00 | -40:02:38 |    10:15 |       15:14 |   20:12 |             80 | 1.1895534034742077e-06 | 11783 |
| MS230427c | 04:48:00 | -44:48:06 |    10:08 |       15:14 |   20:19 |             83 |                    0.0 |  9766 |
| MS230427c | 04:48:48 | -39:15:03 |    10:17 |       15:15 |   20:12 |             79 |                    0.0 | 12134 |
| MS230427c | 04:48:52 | -44:00:31 |    10:10 |       15:15 |   20:19 |             83 |   0.002585170211739194 | 10092 |
| MS230427c | 04:49:36 | -38:27:29 |    10:19 |       15:17 |   20:11 |             78 |                    0.0 | 12489 |
| MS230427c | 04:49:43 | -43:12:57 |    10:12 |       15:16 |   20:18 |             82 |  6.484553315695217e-05 | 10422 |
| MS230427c | 04:50:31 | -41:37:47 |    10:15 |       15:17 |   20:17 |             81 |    0.09334441952821916 | 11094 |
| MS230427c | 04:50:33 | -42:25:22 |    10:14 |       15:17 |   20:18 |             81 |    0.17930886746770355 | 10756 |
| MS230427c | 04:51:19 | -40:50:13 |    10:17 |       15:19 |   20:16 |             80 |                    0.0 | 11437 |
| MS230427c | 04:52:06 | -40:02:38 |    10:19 |       15:20 |   20:16 |             79 |    0.14020145114468313 | 11784 |
| MS230427c | 04:52:52 | -39:15:03 |    10:21 |       15:21 |   20:16 |             79 |                    0.0 | 12135 |
| MS230427c | 04:53:15 | -44:00:31 |    10:14 |       15:20 |   20:23 |             82 |    0.16512480041481387 | 10093 |
| MS230427c | 04:53:37 | -38:27:29 |    10:23 |       15:22 |   20:15 |             78 |                    0.0 | 12490 |
| MS230427c | 04:54:03 | -43:12:57 |    10:16 |       15:22 |   20:23 |             81 |  0.0017728034794783306 | 10423 |
| MS230427c | 04:54:44 | -41:37:47 |    10:20 |       15:23 |   20:21 |             80 |  2.602662934627186e-06 | 11095 |
| MS230427c | 04:54:50 | -42:25:22 |    10:18 |       15:23 |   20:22 |             81 |   0.024940817646778045 | 10757 |
| MS230427c | 04:55:10 | -37:39:54 |    10:26 |       15:24 |   20:16 |             77 |   0.000350789977327899 | 12849 |
| MS230427c | 04:55:29 | -40:50:13 |    10:22 |       15:24 |   20:21 |             79 |  0.0021884174764364825 | 11438 |
| MS230427c | 04:56:13 | -40:02:38 |    10:23 |       15:25 |   20:20 |             79 |  8.351786635058081e-05 | 11785 |
| MS230427c | 04:56:56 | -39:15:03 |    10:25 |       15:26 |   20:20 |             78 |    0.08286280815885337 | 12136 |
| MS230427c | 04:57:39 | -38:27:29 |    10:27 |       15:27 |   20:19 |             77 |                    0.0 | 12491 |
| MS230427c | 04:58:22 | -43:12:57 |    10:21 |       15:26 |   20:27 |             81 |  0.0017254235192022428 | 10424 |
| MS230427c | 04:58:56 | -41:37:47 |    10:24 |       15:27 |   20:25 |             80 |  7.319330275870633e-05 | 11096 |
| MS230427c | 04:59:06 | -42:25:22 |    10:23 |       15:27 |   20:26 |             80 |  0.0004425049917613376 | 10758 |
| MS230427c | 04:59:10 | -37:39:54 |    10:30 |       15:29 |   20:20 |             77 |                    0.0 | 12850 |
| MS230427c | 04:59:39 | -40:50:13 |    10:26 |       15:28 |   20:25 |             79 |                    0.0 | 11439 |
| MS230427c | 04:59:50 | -36:52:20 |    10:32 |       15:30 |   20:19 |             76 |                    0.0 | 13212 |
| MS230427c | 05:00:20 | -40:02:38 |    10:28 |       15:29 |   20:24 |             78 |   0.002014174496211745 | 11786 |
| MS230427c | 05:01:01 | -39:15:03 |    10:29 |       15:30 |   20:24 |             78 | 0.00037455165881500265 | 12137 |
| MS230427c | 05:01:40 | -38:27:29 |    10:31 |       15:31 |   20:23 |             77 |   0.004757574010075222 | 12492 |
| MS230427c | 05:02:42 | -43:12:57 |    10:25 |       15:31 |   20:31 |             80 |  0.0007766253668017327 | 10425 |
| MS230427c | 05:03:09 | -37:39:54 |    10:34 |       15:33 |   20:23 |             76 |                    0.0 | 12851 |
| MS230427c | 05:03:09 | -41:37:47 |    10:28 |       15:32 |   20:29 |             79 |                    0.0 | 11097 |
| MS230427c | 05:03:22 | -42:25:22 |    10:27 |       15:32 |   20:31 |             80 |  0.0005706350229834775 | 10759 |
| MS230427c | 05:03:46 | -36:52:20 |    10:36 |       15:34 |   20:23 |             75 |                    0.0 | 13213 |
| MS230427c | 05:03:48 | -40:50:13 |    10:30 |       15:33 |   20:29 |             78 |   0.009119806914076971 | 11440 |
| MS230427c | 05:04:27 | -40:02:38 |    10:32 |       15:34 |   20:28 |             78 |   0.029127430720719685 | 11787 |
| MS230427c | 05:05:05 | -39:15:03 |    10:34 |       15:34 |   20:28 |             77 |                    0.0 | 12138 |
| MS230427c | 05:05:41 | -38:27:29 |    10:35 |       15:35 |   20:27 |             76 |   0.045836712194634185 | 12493 |
| MS230427c | 05:07:08 | -37:39:54 |    10:38 |       15:37 |   20:27 |             76 |  0.0008133765336540102 | 12852 |
| MS230427c | 05:07:22 | -41:37:47 |    10:32 |       15:36 |   20:34 |             79 |  0.0009038544816630363 | 11098 |
| MS230427c | 05:07:39 | -42:25:22 |    10:31 |       15:36 |   20:35 |             79 |  0.0006723340051590371 | 10760 |
| MS230427c | 05:07:43 | -36:52:20 |    10:40 |       15:38 |   20:27 |             75 |  0.0005507138250786876 | 13214 |
| MS230427c | 05:07:58 | -40:50:13 |    10:34 |       15:37 |   20:33 |             78 |                    0.0 | 11441 |
| MS230427c | 05:08:17 | -36:04:45 |    10:42 |       15:38 |   20:26 |             74 |                    0.0 | 13580 |
| MS230427c | 05:08:34 | -40:02:38 |    10:36 |       15:37 |   20:32 |             77 |  7.763141274115895e-05 | 11788 |
| MS230427c | 05:08:50 | -35:17:10 |    10:43 |       15:39 |   20:25 |             74 |                    0.0 | 13950 |
| MS230427c | 05:09:09 | -39:15:03 |    10:38 |       15:38 |   20:32 |             77 |  0.0032070955413951467 | 12139 |
| MS230427c | 05:09:43 | -38:27:29 |    10:39 |       15:39 |   20:31 |             76 |  9.586650799897045e-07 | 12494 |
| MS230427c | 05:11:08 | -37:39:54 |    10:42 |       15:40 |   20:31 |             75 |                    0.0 | 12853 |
| MS230427c | 05:11:40 | -36:52:20 |    10:44 |       15:41 |   20:31 |             74 |                    0.0 | 13215 |
| MS230427c | 05:12:08 | -40:50:13 |    10:38 |       15:40 |   20:37 |             77 |    0.03679490721459866 | 11442 |
| MS230427c | 05:12:11 | -36:04:45 |    10:46 |       15:42 |   20:30 |             74 |                    0.0 | 13581 |
| MS230427c | 05:12:41 | -40:02:38 |    10:40 |       15:41 |   20:37 |             77 |   0.054956784237615984 | 11789 |
| MS230427c | 05:12:42 | -35:17:10 |    10:47 |       15:42 |   20:29 |             73 |  0.0022124022486752462 | 13951 |
| MS230427c | 05:13:13 | -39:15:03 |    10:42 |       15:41 |   20:36 |             76 |  4.420606773240953e-07 | 12140 |
| MS230427c | 05:13:44 | -38:27:29 |    10:43 |       15:42 |   20:35 |             75 |   0.014801812291390054 | 12495 |
| MS230427c | 05:15:07 | -37:39:54 |    10:46 |       15:43 |   20:35 |             75 |   0.011914215363384459 | 12854 |
| MS230427c | 05:15:36 | -36:52:20 |    10:48 |       15:44 |   20:35 |             74 |    0.09894044457549256 | 13216 |
| MS230427c | 05:16:05 | -36:04:45 |    10:49 |       15:44 |   20:34 |             73 |   0.062234322519922045 | 13582 |
| MS230427c | 05:16:18 | -40:50:13 |    10:42 |       15:44 |   20:41 |             77 |  0.0006471045447909657 | 11443 |
| MS230427c | 05:16:34 | -35:17:10 |    10:51 |       15:45 |   20:33 |             73 |                    0.0 | 13952 |
| MS230427c | 05:16:48 | -40:02:38 |    10:44 |       15:44 |   20:41 |             76 |                    0.0 | 11790 |
| MS230427c | 05:17:17 | -39:15:03 |    10:46 |       15:45 |   20:40 |             76 |                    0.0 | 12141 |
| MS230427c | 05:17:45 | -38:27:29 |    10:47 |       15:45 |   20:39 |             75 |                    0.0 | 12496 |
| MS230427c | 05:19:06 | -37:39:54 |    10:50 |       15:46 |   20:39 |             74 |                    0.0 | 12855 |
| MS230427c | 05:19:33 | -36:52:20 |    10:52 |       15:47 |   20:39 |             73 |     1.2718252166556843 | 13217 |
| MS230427c | 05:20:00 | -36:04:45 |    10:53 |       15:47 |   20:38 |             73 | 2.2173668391692705e-06 | 13583 |
| MS230427c | 05:20:25 | -35:17:10 |    10:55 |       15:47 |   20:37 |             72 |                    0.0 | 13953 |
| MS230427c | 05:20:54 | -40:02:38 |    10:48 |       15:47 |   20:45 |             76 |                    0.0 | 11791 |
| MS230427c | 05:21:21 | -39:15:03 |    10:50 |       15:48 |   20:44 |             75 |    0.02156347111284195 | 12142 |
| MS230427c | 05:21:42 | -34:29:36 |    10:57 |       15:48 |   20:37 |             71 |                    0.0 | 14327 |
| MS230427c | 05:21:47 | -38:27:29 |    10:51 |       15:48 |   20:43 |             74 |  0.0008651645335481142 | 12497 |
| MS230427c | 05:22:06 | -33:42:01 |    10:59 |       15:49 |   20:36 |             71 | 0.00020650381078447794 | 14704 |
| MS230427c | 05:23:06 | -37:39:54 |    10:54 |       15:49 |   20:43 |             74 |                    0.0 | 12856 |
| MS230427c | 05:23:30 | -36:52:20 |    10:55 |       15:49 |   20:43 |             73 |                    0.0 | 13218 |
| MS230427c | 05:23:54 | -36:04:45 |    10:57 |       15:50 |   20:42 |             72 |  0.0032950484238244183 | 13584 |
| MS230427c | 05:24:17 | -35:17:10 |    10:59 |       15:50 |   20:41 |             72 |    0.04942069356854114 | 13954 |
| MS230427c | 05:25:25 | -39:15:03 |    10:54 |       15:51 |   20:48 |             75 |                    0.0 | 12143 |
| MS230427c | 05:25:31 | -34:29:36 |    11:01 |       15:51 |   20:41 |             71 |  0.0027029569946246906 | 14328 |
| MS230427c | 05:25:48 | -38:27:29 |    10:55 |       15:51 |   20:47 |             74 |                    0.0 | 12498 |
| MS230427c | 05:25:53 | -33:42:01 |    11:03 |       15:51 |   20:40 |             70 |   0.003282948614354946 | 14705 |
| MS230427c | 05:27:05 | -37:39:54 |    10:58 |       15:52 |   20:47 |             73 |                    0.0 | 12857 |
| MS230427c | 05:27:06 | -32:54:26 |    11:05 |       15:52 |   20:40 |             69 |  0.0003853806187502557 | 15086 |
| MS230427c | 05:27:27 | -36:52:20 |    10:59 |       15:52 |   20:46 |             72 |                    0.0 | 13219 |
| MS230427c | 05:27:48 | -36:04:45 |    11:01 |       15:52 |   20:46 |             72 |                    0.0 | 13585 |
| MS230427c | 05:28:09 | -35:17:10 |    11:03 |       15:52 |   20:45 |             71 | 1.6958372239610246e-05 | 13955 |
| MS230427c | 05:28:17 | -32:06:52 |    11:08 |       15:52 |   20:40 |             69 | 1.0877710718683234e-05 | 15470 |
| MS230427c | 05:29:21 | -34:29:36 |    11:05 |       15:53 |   20:45 |             70 |                    0.0 | 14329 |
| MS230427c | 05:29:29 | -39:15:03 |    10:58 |       15:54 |   20:52 |             74 |    0.02201984618966202 | 12144 |
| MS230427c | 05:29:41 | -33:42:01 |    11:07 |       15:53 |   20:44 |             70 |  0.0008379354089264884 | 14706 |
| MS230427c | 05:29:49 | -38:27:29 |    10:59 |       15:54 |   20:51 |             73 |  0.0007769483115658661 | 12499 |
| MS230427c | 05:30:51 | -32:54:26 |    11:09 |       15:54 |   20:44 |             69 |                    0.0 | 15087 |
| MS230427c | 05:31:04 | -37:39:54 |    11:02 |       15:55 |   20:51 |             73 |  0.0003788929847029087 | 12858 |
| MS230427c | 05:31:23 | -36:52:20 |    11:03 |       15:55 |   20:50 |             72 |    0.01009199485386706 | 13220 |
| MS230427c | 05:31:42 | -36:04:45 |    11:05 |       15:55 |   20:49 |             71 |    0.01304350269362517 | 13586 |
| MS230427c | 05:32:00 | -35:17:10 |    11:06 |       15:55 |   20:49 |             71 |                    0.0 | 13956 |
| MS230427c | 05:32:01 | -32:06:52 |    11:12 |       15:54 |   20:43 |             68 |  0.0005016600646675395 | 15471 |
| MS230427c | 05:33:11 | -34:29:36 |    11:09 |       15:56 |   20:48 |             70 |                    0.0 | 14330 |
| MS230427c | 05:33:28 | -33:42:01 |    11:10 |       15:56 |   20:47 |             69 | 2.5577382876786082e-06 | 14707 |
| MS230427c | 05:33:51 | -38:27:29 |    11:03 |       15:57 |   20:55 |             73 |                    0.0 | 12500 |
| MS230427c | 05:34:37 | -32:54:26 |    11:13 |       15:56 |   20:47 |             68 |    0.02887405509105961 | 15088 |
| MS230427c | 05:35:04 | -37:39:54 |    11:06 |       15:58 |   20:55 |             72 |                    0.0 | 12859 |
| MS230427c | 05:35:20 | -36:52:20 |    11:07 |       15:58 |   20:54 |             72 |                    0.0 | 13221 |
| MS230427c | 05:35:36 | -36:04:45 |    11:09 |       15:58 |   20:53 |             71 |   0.012164166993210681 | 13587 |
| MS230427c | 05:35:45 | -32:06:52 |    11:15 |       15:57 |   20:47 |             68 |  0.0005863783534668227 | 15472 |
| MS230427c | 05:35:52 | -35:17:10 |    11:10 |       15:58 |   20:52 |             70 |                    0.0 | 13957 |
