name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1024615,307.120,25.723,72.309,7.003630219710029e-06,9.0,1.000,0,0.5,MS230427c,1024615,1.000
1151584,79.756,-37.089,72.825,8.22305182503853e-06,5.599999904632568,0.731,1,0.5,MS230427c,1151584,0.731
1154473,93.668,-25.791,88.273,1.1553668537744515e-05,3.9000000953674316,0.715,2,0.5,MS230427c,1154473,0.715
1262243,94.838,-25.001,80.423,1.3431446185514336e-05,2.799999952316284,0.597,3,0.5,MS230427c,1262243,0.597
1025352,307.146,25.733,69.442,7.27340841744539e-06,5.0,0.577,4,0.5,MS230427c,1025352,0.577
1150956,17.482,-45.931,111.375,1.6949517342212182e-06,21.0,0.565,5,0.5,MS230427c,1150956,0.565
1151516,93.999,-26.765,89.007,8.491131050611978e-06,4.0,0.539,6,0.5,MS230427c,1151516,0.539
1153988,18.825,-46.513,144.164,2.5664687998126615e-06,13.0,0.529,7,0.5,MS230427c,1153988,0.529
1155600,71.282,-41.579,95.150,6.788904656527244e-06,4.599999904632568,0.495,8,0.5,MS230427c,1155600,0.495
1151343,65.537,-43.630,71.645,4.285850341532515e-06,6.900000095367432,0.469,9,0.5,MS230427c,1151343,0.469
1153512,71.006,-41.463,82.085,7.014250467023097e-06,4.0,0.445,10,0.5,MS230427c,1153512,0.445
1152157,96.720,-24.617,101.205,2.7129000615763576e-06,10.0,0.430,11,0.5,MS230427c,1152157,0.430
1157126,93.647,-25.798,83.732,1.3227570885168418e-05,2.0,0.420,12,0.5,MS230427c,1157126,0.420
1154425,16.249,-46.076,143.793,2.334501913654649e-06,10.0,0.370,13,0.5,MS230427c,1154425,0.370
1261917,52.520,-47.862,96.954,5.684173151061585e-06,4.0,0.361,14,0.5,MS230427c,1261917,0.361
1209239,94.838,-25.001,85.991,1.2266446371980578e-05,1.7999999523162842,0.350,15,0.5,MS230427c,1209239,0.350
1151163,28.303,-49.560,98.428,1.972697755205546e-06,11.0,0.344,16,0.5,MS230427c,1151163,0.344
83771,307.146,25.733,71.705,7.11638271330551e-06,3.0,0.339,17,0.5,MS230427c,83771,0.339
88482,312.402,16.865,89.680,4.138180671381983e-06,5.0,0.328,18,0.5,MS230427c,88482,0.328
1158048,71.048,-41.498,95.220,6.626180394729404e-06,3.0,0.315,19,0.5,MS230427c,1158048,0.315
1262279,95.825,-22.537,88.807,1.2404104050989789e-05,1.600000023841858,0.315,20,0.5,MS230427c,1262279,0.315
1152960,99.035,-15.785,92.892,6.235140781164127e-06,3.0,0.297,21,0.5,MS230427c,1152960,0.297
1152712,322.025,-1.647,144.374,2.021571454802732e-06,9.0,0.289,22,0.5,MS230427c,1152712,0.289
1151654,65.067,-45.031,72.726,5.02392337188072e-06,3.5999999046325684,0.287,23,0.5,MS230427c,1151654,0.287
1262016,52.720,-47.979,102.537,5.983569446187601e-06,3.0,0.285,24,0.5,MS230427c,1262016,0.285
1026964,316.922,3.872,122.581,2.4220486380827275e-06,7.0,0.269,25,0.5,MS230427c,1026964,0.269
1152501,66.998,-42.839,71.609,4.080882244549946e-06,4.0,0.259,26,0.5,MS230427c,1152501,0.259
1027085,316.413,7.726,92.980,2.7139257099421886e-06,6.0,0.258,27,0.5,MS230427c,1027085,0.258
1328760,27.175,-48.649,94.289,2.006285378667626e-06,8.0,0.255,28,0.5,MS230427c,1328760,0.255
1152139,17.269,-45.774,117.127,1.7813218471137651e-06,9.0,0.254,29,0.5,MS230427c,1152139,0.254
1166923,95.352,-25.449,86.064,8.783129802386635e-06,1.7999999523162842,0.251,30,0.5,MS230427c,1166923,0.251
1157632,12.789,-46.109,154.904,1.954124829723001e-06,8.0,0.248,31,0.5,MS230427c,1157632,0.248
1329113,79.823,-37.144,68.125,7.651511097825232e-06,2.0,0.243,32,0.5,MS230427c,1329113,0.243
1151520,93.261,-27.730,48.223,4.991065109464917e-06,3.0,0.238,33,0.5,MS230427c,1151520,0.238
1154532,42.263,-49.939,145.494,2.124708142811255e-06,7.0,0.236,34,0.5,MS230427c,1154532,0.236
1033052,319.902,0.704,160.416,1.8520132883538918e-06,8.0,0.235,35,0.5,MS230427c,1033052,0.235
1029006,317.710,5.071,135.103,2.9588435923093137e-06,5.0,0.235,36,0.5,MS230427c,1029006,0.235
1156331,18.404,-45.335,150.915,1.639941324653954e-06,9.0,0.234,37,0.5,MS230427c,1156331,0.234
1160108,16.104,-46.502,146.839,2.387947348157832e-06,6.099999904632568,0.231,38,0.5,MS230427c,1160108,0.231
95586,316.922,3.872,123.642,2.4215197274324155e-06,6.0,0.230,39,0.5,MS230427c,95586,0.230
1164063,16.811,-46.844,149.412,2.446080808722664e-06,5.900000095367432,0.229,40,0.5,MS230427c,1164063,0.229
1029368,318.303,6.734,133.748,2.073990363166094e-06,6.800000190734863,0.224,41,0.5,MS230427c,1029368,0.224
1152283,97.971,-20.166,118.675,2.7667619959459823e-06,5.0,0.219,42,0.5,MS230427c,1152283,0.219
1036323,317.190,5.373,134.934,3.027933203919516e-06,4.5,0.216,43,0.5,MS230427c,1036323,0.216
1152108,24.744,-46.573,104.556,1.4977094367534409e-06,9.0,0.214,44,0.5,MS230427c,1152108,0.214
1151457,16.927,-46.908,107.065,1.6669722711460158e-06,8.0,0.212,45,0.5,MS230427c,1151457,0.212
1165495,37.399,-48.632,132.398,4.4338710005976926e-06,3.0,0.211,46,0.5,MS230427c,1165495,0.211
1154636,96.809,-24.659,103.832,2.3575174257756356e-06,5.599999904632568,0.209,47,0.5,MS230427c,1154636,0.209
1031525,320.155,1.093,162.013,1.691917477679311e-06,7.199999809265137,0.193,48,0.5,MS230427c,1031525,0.193
1156874,16.296,-46.355,144.647,2.4273982168894826e-06,5.0,0.193,49,0.5,MS230427c,1156874,0.193
1153973,67.205,-44.863,73.055,4.331015798388633e-06,2.799999952316284,0.192,50,0.5,MS230427c,1153973,0.192
1156495,94.027,-26.806,93.187,6.046265269053165e-06,2.0,0.192,51,0.5,MS230427c,1156495,0.192
1151530,27.175,-48.648,101.152,2.39523092790907e-06,5.0,0.190,52,0.5,MS230427c,1151530,0.190
1164801,79.793,-37.042,74.464,8.402947689317781e-06,1.399999976158142,0.187,53,0.5,MS230427c,1164801,0.187
1157271,94.491,-20.504,100.078,2.670784767359795e-06,4.400000095367432,0.186,54,0.5,MS230427c,1157271,0.186
1156351,95.963,-23.194,109.007,3.91216010497185e-06,3.0,0.186,55,0.5,MS230427c,1156351,0.186
1171358,97.941,-17.646,95.468,6.865068431265232e-06,1.7000000476837158,0.185,56,0.5,MS230427c,1171358,0.185
1154527,17.216,-45.833,111.455,1.602514398866339e-06,7.199999809265137,0.183,57,0.5,MS230427c,1154527,0.183
1157947,102.235,-10.626,86.271,5.239966477851419e-06,2.200000047683716,0.183,58,0.5,MS230427c,1157947,0.183
1159155,24.853,-49.382,144.555,2.1695585970808916e-06,5.300000190734863,0.182,59,0.5,MS230427c,1159155,0.182
1156283,17.865,-45.938,125.455,2.083148444950022e-06,5.5,0.182,60,0.5,MS230427c,1156283,0.182
1158383,84.604,-34.740,72.423,1.0394319439402675e-05,1.100000023841858,0.181,61,0.5,MS230427c,1158383,0.181
1026046,111.536,1.984,110.383,1.419572471369861e-06,8.0,0.180,62,0.5,MS230427c,1026046,0.180
1262088,357.043,-38.412,183.734,7.951356402229352e-07,14.0,0.177,63,0.5,MS230427c,1262088,0.177
1156562,322.468,-0.631,142.879,1.3797126497136692e-06,8.0,0.175,64,0.5,MS230427c,1156562,0.175
1038997,320.745,1.027,146.111,2.0838840363648876e-06,5.199999809265137,0.172,65,0.5,MS230427c,1038997,0.172
15630,318.936,1.834,125.882,2.694821839206009e-06,4.0,0.171,66,0.5,MS230427c,15630,0.171
1160760,18.463,-45.410,153.441,1.6065395548653197e-06,6.599999904632568,0.168,67,0.5,MS230427c,1160760,0.168
1164978,96.159,-23.732,105.685,4.397976282721341e-06,2.4000000953674316,0.167,68,0.5,MS230427c,1164978,0.167
1158700,17.640,-45.794,128.654,1.996276262800144e-06,5.199999809265137,0.165,69,0.5,MS230427c,1158700,0.165
1160507,24.701,-49.317,144.587,2.071241093220532e-06,5.0,0.164,70,0.5,MS230427c,1160507,0.164
1165824,97.947,-17.621,95.609,6.865068431265232e-06,1.5,0.163,71,0.5,MS230427c,1165824,0.163
1263669,96.386,-19.899,90.973,7.862465622346869e-06,1.2999999523162842,0.162,72,0.5,MS230427c,1263669,0.162
1154452,16.707,-45.825,111.366,1.6198915659232131e-06,6.199999809265137,0.159,73,0.5,MS230427c,1154452,0.159
1308,311.544,18.936,104.598,3.3174845406048207e-06,3.0,0.158,74,0.5,MS230427c,1308,0.158
1161568,92.230,-24.741,84.854,7.108435464464978e-06,1.399999976158142,0.158,75,0.5,MS230427c,1161568,0.158
1307751,101.450,-15.317,88.723,9.78383898747449e-06,1.0,0.155,76,0.5,MS230427c,1307751,0.155
1035495,313.266,13.592,132.263,2.4245238688860875e-06,4.0,0.154,77,0.5,MS230427c,1035495,0.154
1039795,316.941,3.878,124.967,2.4189845015743502e-06,4.0,0.154,78,0.5,MS230427c,1039795,0.154
1159788,96.580,-19.036,117.351,2.093678549068521e-06,4.599999904632568,0.153,79,0.5,MS230427c,1159788,0.153
1168387,93.761,-25.817,86.400,1.2030728127308593e-05,0.800000011920929,0.153,80,0.5,MS230427c,1168387,0.153
1158884,16.638,-46.644,147.148,2.4024315236623406e-06,4.0,0.152,81,0.5,MS230427c,1158884,0.152
1031907,110.803,2.754,151.694,1.3918903516845612e-06,6.900000095367432,0.152,82,0.5,MS230427c,1031907,0.152
1152009,68.174,-43.716,71.542,5.575310188401352e-06,1.7000000476837158,0.150,83,0.5,MS230427c,1152009,0.150
1031360,310.882,15.126,117.155,3.1128142615812705e-06,3.0,0.148,84,0.5,MS230427c,1031360,0.148
1034947,317.799,4.399,125.578,3.1109881677717198e-06,3.0,0.148,85,0.5,MS230427c,1034947,0.148
1154944,324.016,-3.338,126.558,1.3121350393440646e-06,7.099999904632568,0.148,86,0.5,MS230427c,1154944,0.148
110752,317.799,4.399,126.730,3.103669028947195e-06,3.0,0.148,87,0.5,MS230427c,110752,0.148
1033346,315.590,10.971,138.088,1.8615453059841672e-06,5.0,0.148,88,0.5,MS230427c,1033346,0.148
1155678,358.447,-40.025,184.497,8.372674100618739e-07,11.0,0.146,89,0.5,MS230427c,1155678,0.146
1029751,112.513,5.805,147.614,1.1504243401528334e-06,8.0,0.146,90,0.5,MS230427c,1029751,0.146
