#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
16124,306.846,25.636,307.505,26.226,307.498,25.043,306.193,25.043,306.186,26.226,8,1.941,0,0.5,MS230427c,16124,1.941
956,94.228,-25.636,94.881,-25.043,94.888,-26.226,93.569,-26.226,93.575,-25.043,15,1.357,1,0.5,MS230427c,956,1.357
1255,94.485,-24.545,95.132,-23.953,95.138,-25.136,93.832,-25.136,93.838,-23.953,16,1.190,2,0.5,MS230427c,1255,1.190
955,93.020,-25.636,93.673,-25.043,93.679,-26.226,92.361,-26.226,92.367,-25.043,11,1.174,3,0.5,MS230427c,955,1.174
1558,96.238,-23.455,96.880,-22.862,96.885,-24.045,95.590,-24.045,95.596,-22.862,31,1.140,4,0.5,MS230427c,1558,1.140
9800,317.325,3.818,317.918,4.409,317.918,3.226,316.733,3.226,316.732,4.409,38,1.065,5,0.5,MS230427c,9800,1.065
1459,338.472,-24.545,339.119,-23.953,339.125,-25.136,337.818,-25.136,337.825,-23.953,106,1.014,6,0.5,MS230427c,1459,1.014
660,93.966,-26.727,94.625,-26.134,94.632,-27.317,93.300,-27.317,93.307,-26.134,12,0.984,7,0.5,MS230427c,660,0.984
13674,312.152,16.909,312.772,17.500,312.768,16.317,311.536,16.317,311.532,17.500,30,0.808,8,0.5,MS230427c,13674,0.808
10129,318.293,4.909,318.887,5.500,318.886,4.317,317.700,4.317,317.698,5.500,28,0.757,9,0.5,MS230427c,10129,0.757
1257,96.877,-24.545,97.524,-23.953,97.530,-25.136,96.224,-25.136,96.230,-23.953,16,0.749,10,0.5,MS230427c,1257,0.749
8815,319.514,0.545,320.105,1.137,320.105,-0.046,318.922,-0.046,318.922,1.137,64,0.722,11,0.5,MS230427c,8815,0.722
1460,339.668,-24.545,340.315,-23.953,340.321,-25.136,339.014,-25.136,339.021,-23.953,84,0.718,12,0.5,MS230427c,1460,0.718
8159,321.702,-1.636,322.294,-1.045,322.294,-2.228,321.110,-2.228,321.111,-1.045,50,0.697,13,0.5,MS230427c,8159,0.697
10128,317.195,4.909,317.789,5.500,317.788,4.317,316.602,4.317,316.601,5.500,41,0.668,14,0.5,MS230427c,10128,0.668
8489,322.796,-0.545,323.388,0.046,323.388,-1.137,322.205,-1.137,322.205,0.046,65,0.659,15,0.5,MS230427c,8489,0.659
8816,320.608,0.545,321.199,1.137,321.199,-0.046,320.016,-0.046,320.016,1.137,67,0.609,16,0.5,MS230427c,8816,0.609
11108,315.828,8.182,316.427,8.773,316.425,7.590,315.232,7.590,315.230,8.773,42,0.598,17,0.5,MS230427c,11108,0.598
12079,314.303,11.455,314.908,12.045,314.906,10.862,313.701,10.862,313.699,12.045,43,0.585,18,0.5,MS230427c,12079,0.585
9282,110.517,2.727,111.109,3.319,111.109,2.136,109.925,2.136,109.924,3.319,11,0.575,19,0.5,MS230427c,9282,0.575
9145,320.608,1.636,321.200,2.228,321.199,1.045,320.016,1.045,320.016,2.228,49,0.540,20,0.5,MS230427c,9145,0.540
1861,95.294,-22.364,95.931,-21.771,95.936,-22.954,94.652,-22.954,94.657,-21.771,15,0.498,21,0.5,MS230427c,1861,0.498
1158,338.255,-25.636,338.908,-25.043,338.914,-26.226,337.596,-26.226,337.602,-25.043,65,0.494,22,0.5,MS230427c,1158,0.494
4577,329.720,-13.636,330.327,-13.044,330.330,-14.227,329.109,-14.227,329.112,-13.044,28,0.494,23,0.5,MS230427c,4577,0.494
11109,316.933,8.182,317.531,8.773,317.529,7.590,316.336,7.590,316.334,8.773,37,0.460,24,0.5,MS230427c,11109,0.460
9472,318.419,2.727,319.012,3.319,319.011,2.136,317.828,2.136,317.827,3.319,55,0.423,25,0.5,MS230427c,9472,0.423
13818,116.943,18.000,117.567,18.591,117.563,17.408,116.323,17.408,116.319,18.591,78,0.416,26,0.5,MS230427c,13818,0.416
9143,318.419,1.636,319.011,2.228,319.011,1.045,317.828,1.045,317.828,2.228,52,0.412,27,0.5,MS230427c,9143,0.412
2067,337.647,-22.364,338.284,-21.771,338.289,-22.954,337.005,-22.954,337.010,-21.771,31,0.405,28,0.5,MS230427c,2067,0.405
1862,96.471,-22.364,97.107,-21.771,97.113,-22.954,95.828,-22.954,95.834,-21.771,23,0.395,29,0.5,MS230427c,1862,0.395
3101,97.452,-18.000,98.072,-17.408,98.076,-18.591,96.828,-18.591,96.832,-17.408,32,0.370,30,0.5,MS230427c,3101,0.370
4898,328.696,-12.545,329.300,-11.953,329.303,-13.136,328.088,-13.136,328.091,-11.953,19,0.352,31,0.5,MS230427c,4898,0.352
4257,330.658,-14.727,331.268,-14.135,331.272,-15.318,330.045,-15.318,330.048,-14.135,23,0.350,32,0.5,MS230427c,4257,0.350
7503,323.891,-3.818,324.483,-3.226,324.484,-4.409,323.297,-4.409,323.298,-3.226,45,0.345,33,0.5,MS230427c,7503,0.345
5341,102.222,-10.364,102.822,-9.772,102.825,-10.955,101.620,-10.955,101.622,-9.772,7,0.343,34,0.5,MS230427c,5341,0.343
3937,329.434,-15.818,330.047,-15.226,330.051,-16.409,328.817,-16.409,328.821,-15.226,17,0.339,35,0.5,MS230427c,3937,0.339
4899,329.814,-12.545,330.418,-11.953,330.421,-13.136,329.206,-13.136,329.209,-11.953,14,0.336,36,0.5,MS230427c,4899,0.336
9281,109.422,2.727,110.015,3.319,110.014,2.136,108.831,2.136,108.830,3.319,5,0.333,37,0.5,MS230427c,9281,0.333
3621,331.519,-16.909,332.135,-16.317,332.139,-17.500,330.899,-17.500,330.903,-16.317,22,0.329,38,0.5,MS230427c,3621,0.329
