|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight |    note | scheduled |    name |       ra |      dec |                d_L |               prob_vol | stmass |      prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230428o | 06:15:36 |  71:02:15 |    V,R | 120,120 |   5,5 |     1,1 |                    1.0 | 1024698 |      True | 1024698 |  93.9019 |  71.0376 |          60.004206 | 4.1927505793488486e-05 |    9.0 |                    1.0 |    0 |        0.5 |   Target[name=MS230428o, ra[deg]=93.9019, dec[deg]=71.0376 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (93.9019, 71.0376)> | d43f5150132a474fb480d0efed8c3ea8 |   57.0085530627803 | 2023-04-28T00:19:28.073 | 2023-04-28 07:26:23.905698 | 2023-04-28T14:33:17.303 |  42.36 |
| MS230428o | 05:08:54 |  75:25:40 |    V,R | 120,120 |   5,5 |     1,1 |     0.6435234927998412 | 1025245 |      True | 1025245 |   77.228 |  75.4279 |          70.714419 |  4.496892868459288e-05 |    5.4 |     0.6435234927998412 |    1 |        0.5 |    Target[name=MS230428o, ra[deg]=77.228, dec[deg]=75.4279 |    <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (77.228, 75.4279)> | 165de4914ca6491c8f6ba4b9ae8825c7 | 63.326312150139955 | 2023-04-27T22:35:23.934 | 2023-04-28 06:20:14.827609 | 2023-04-28T14:05:08.164 |  37.53 |
| MS230428o | 05:06:35 |  75:35:43 |    V,R | 120,120 |   5,5 |     1,1 |     0.5927100826947931 | 1024921 |     False | 1024921 |  76.6487 |  75.5953 |          61.520291 |  6.044808906062744e-05 |    3.7 |     0.5927100826947931 |    2 |        0.5 |   Target[name=MS230428o, ra[deg]=76.6487, dec[deg]=75.5953 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (76.6487, 75.5953)> | a01e692adca94d5694d634ce488b6f70 |  63.52303485165815 | 2023-04-27T22:31:14.215 | 2023-04-28 06:17:57.820346 | 2023-04-28T14:04:42.673 |  37.41 |
| MS230428o | 05:51:25 |  74:17:00 |    V,R | 120,120 |   5,5 |     1,1 |     0.5406325634803566 |   86995 |      True |   86995 |  87.8564 |  74.2834 |          79.561742 |  4.080132757498445e-05 |    5.0 |     0.5406325634803566 |    3 |        0.5 |   Target[name=MS230428o, ra[deg]=87.8564, dec[deg]=74.2834 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (87.8564, 74.2834)> | 78a63f8c89284990988627fb6c025f1f |  60.33903462644351 | 2023-04-27T23:29:45.346 | 2023-04-28 07:02:32.548707 | 2023-04-28T14:35:24.265 |  40.28 |
| MS230428o | 19:39:29 |  06:20:54 |    V,R | 120,120 |   5,5 |     1,1 |    0.38184241666940105 |    1111 |      True |    1111 | 294.8717 |   6.3484 |          92.545464 |  4.802921857816186e-05 |    3.0 |    0.38184241666940105 |    4 |        0.5 |   Target[name=MS230428o, ra[deg]=294.8717, dec[deg]=6.3484 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (294.8717, 6.3484)> | d004b7914cd54e00a28d2b07faf65998 | 143.93667584797896 | 2023-04-28T17:00:08.468 | 2023-04-28 20:46:38.877852 | 2023-04-29T00:32:59.037 |  51.03 |
| MS230428o | 06:45:41 |  71:20:37 |    V,R | 120,120 |   5,5 |     1,1 |     0.3770311551851988 | 1025047 |      True | 1025047 | 101.4212 |  71.3438 |          50.863362 |  5.690885629994727e-05 |    2.5 |     0.3770311551851988 |    5 |        0.5 |  Target[name=MS230428o, ra[deg]=101.4212, dec[deg]=71.3438 |  <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (101.4212, 71.3438)> | 5a8f62e74c5f4ec3948cddbfd6d3dce1 | 55.392800305279536 | 2023-04-28T00:47:30.415 | 2023-04-28 07:56:25.653158 | 2023-04-28T15:05:15.386 |  44.69 |
| MS230428o | 20:24:20 |  27:03:49 |    V,R | 120,120 |   5,5 |     1,1 |     0.2921532910201964 |     564 |      True |     564 | 306.0843 |  27.0639 |          97.163959 | 2.2048747030381272e-05 |    5.0 |     0.2921532910201964 |    6 |        0.5 |  Target[name=MS230428o, ra[deg]=306.0843, dec[deg]=27.0639 |  <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (306.0843, 27.0639)> | 11fde29c2c054eb5bd8065d26b061e07 |  130.7296121077476 | 2023-04-28T16:45:19.445 | 2023-04-28 21:31:46.066105 | 2023-04-29T02:16:55.707 |  57.26 |
| MS230428o | 05:28:58 |  74:54:41 |    V,R | 120,120 |   5,5 |     1,1 |     0.2388683429472607 | 1030277 |     False | 1030277 |  82.2425 |  74.9114 |          78.188397 |  3.918992298136285e-05 |    2.3 |     0.2388683429472607 |    7 |        0.5 |   Target[name=MS230428o, ra[deg]=82.2425, dec[deg]=74.9114 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (82.2425, 74.9114)> | 1e8b98ce9a1d4b559007ab97b148d9f6 |  61.94465120516637 | 2023-04-27T23:00:59.664 | 2023-04-28 06:40:16.458428 | 2023-04-28T14:19:29.076 |  38.78 |
| MS230428o | 00:59:15 |  76:30:45 |    V,R | 120,120 |   5,5 |     1,1 |    0.23024810039512647 |     603 |     False |     603 |  14.8133 |  76.5126 |          77.978599 | 2.1720999626507616e-05 |    4.0 |    0.23024810039512647 |    8 |        0.5 |   Target[name=MS230428o, ra[deg]=14.8133, dec[deg]=76.5126 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (14.8133, 76.5126)> | 915552e36174485eb5e06446e9d2f63b |   77.4985711618815 |                         | 2023-04-29 02:05:54.632208 |                         |  32.77 |
| MS230428o | 19:17:26 |  -1:46:41 |    V,R | 120,120 |   5,5 |     1,1 |    0.22121547897560503 | 1262351 |      True | 1262351 | 289.3621 |  -1.7781 |          77.886257 |  3.478148449456416e-05 |    2.4 |    0.22121547897560503 |    9 |        0.5 |  Target[name=MS230428o, ra[deg]=289.3621, dec[deg]=-1.7781 |  <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (289.3621, -1.7781)> | 4659cd19debb4fdeb66cc4c1016d94c8 | 145.23910443195336 | 2023-04-28T17:08:40.292 | 2023-04-28 20:24:39.319288 | 2023-04-28T23:40:38.017 |  46.49 |
| MS230428o | 20:19:32 |  24:20:11 |    V,R | 120,120 |   5,5 |     1,1 |    0.21909867578105238 |   72310 |     False |   72310 | 304.8838 |  24.3364 |         103.283843 | 2.7558932271362653e-05 |    3.0 |    0.21909867578105238 |   10 |        0.5 |  Target[name=MS230428o, ra[deg]=304.8838, dec[deg]=24.3364 |  <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (304.8838, 24.3364)> | 3a5f93f802424d1bbaa7956e6ef140f0 | 133.00222493128916 | 2023-04-28T16:47:33.429 | 2023-04-28 21:26:51.380276 | 2023-04-29T02:05:09.454 |  56.83 |
| MS230428o | 05:05:41 |  76:01:11 |    V,R | 120,120 |   5,5 |     1,1 |     0.1980634904297649 |    1429 |     False |    1429 |  76.4211 |  76.0199 |          66.689991 |  7.473923317618087e-05 |    1.0 |     0.1980634904297649 |   11 |        0.5 |   Target[name=MS230428o, ra[deg]=76.4211, dec[deg]=76.0199 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (76.4211, 76.0199)> | 120f849ad2c24c1fae3a5c1780d38b16 |  63.73069168339768 | 2023-04-27T22:25:30.799 | 2023-04-28 06:17:07.042106 | 2023-04-28T14:08:44.031 |   37.4 |
| MS230428o | 05:05:41 |  76:01:11 |    V,R | 120,120 |   5,5 |     1,1 |     0.1786568879058257 | 1068810 |     False | 1068810 |  76.4211 |    76.02 |          67.438841 |  7.490690237066052e-05 |    0.9 |     0.1786568879058257 |   12 |        0.5 |     Target[name=MS230428o, ra[deg]=76.4211, dec[deg]=76.02 |     <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (76.4211, 76.02)> | f6d3233c0ae347d8bf3c0bb184376dd4 |  63.73072833429867 | 2023-04-27T22:25:30.729 | 2023-04-28 06:17:07.042951 | 2023-04-28T14:08:44.103 |   37.4 |
| MS230428o | 19:37:54 |  06:59:24 |    V,R | 120,120 |   5,5 |     1,1 |     0.1759575667606925 | 1028877 |     False | 1028877 | 294.4782 |   6.9902 |          96.361781 | 2.3713439571380263e-05 |    2.8 |     0.1759575667606925 |   13 |        0.5 |   Target[name=MS230428o, ra[deg]=294.4782, dec[deg]=6.9902 |   <FixedTarget "MS230428o" at SkyCoord (ICRS): (ra, dec) in deg (294.4782, 6.9902)> | 6e4615cf556b40ae879dad598e0b7d21 | 143.19648792468118 | 2023-04-28T16:56:26.613 | 2023-04-28 20:45:02.363710 | 2023-04-29T00:33:31.826 |  51.78 |
