|       obj |   ra_hms |  dec_dms | filter | exptime | count | binning |               weight |    note | scheduled |    name |      ra |     dec |        d_L |               prob_vol | stmass |    prob_vol_x_stmass | rank | confidence |                                               mainTarget |                                                                       FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230430d | 01:23:39 | 33:15:20 |    B,R |   60,60 |   3,3 |     2,2 |                  1.0 |   86639 |     False |   86639 | 20.9161 | 33.2558 |  86.855553 |  9.087594534208856e-06 |   17.0 |                  1.0 |    0 |        0.5 | Target[name=MS230430d, ra[deg]=20.9161, dec[deg]=33.2558 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (20.9161, 33.2558)> | e30c8fa8eb7c41faa38d6fa1c755cc29 | 118.56525807951859 |                         | 2023-04-30 18:17:25.791149 |                         |   5.18 |
| MS230430d | 01:23:11 | 33:27:37 |    B,R |   60,60 |   3,3 |     2,2 |   0.7269134175659797 |   86634 |     False |   86634 | 20.7981 | 33.4604 |  85.662598 |  9.358363932047395e-06 |   12.0 |   0.7269134175659797 |    1 |        0.5 | Target[name=MS230430d, ra[deg]=20.7981, dec[deg]=33.4604 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (20.7981, 33.4604)> | 75b9ebd1c0f045f08f86f5253da57933 | 118.50204216380901 |                         | 2023-04-30 18:16:54.762229 |                         |   5.38 |
| MS230430d | 01:23:39 | 33:15:22 |    B,R |   60,60 |   3,3 |     2,2 |   0.7161122190361057 | 1024549 |     False | 1024549 | 20.9165 | 33.2562 |  85.853742 |  9.219308840895545e-06 |   12.0 |   0.7161122190361057 |    2 |        0.5 | Target[name=MS230430d, ra[deg]=20.9165, dec[deg]=33.2562 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (20.9165, 33.2562)> | 92cde78d4a8949439ee0308f1eb6c211 | 118.56474212737541 |                         | 2023-04-30 18:17:25.878857 |                         |   5.18 |
| MS230430d | 00:57:48 | 30:21:08 |    B,R |   60,60 |   3,3 |     2,2 |    0.633425197927305 | 1024500 |     False | 1024500 | 14.4538 | 30.3523 |  85.000373 | 1.0873056799855422e-05 |    9.0 |    0.633425197927305 |    3 |        0.5 | Target[name=MS230430d, ra[deg]=14.4538, dec[deg]=30.3523 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (14.4538, 30.3523)> | ba11c02a81784547b6b44d3dfbe66342 | 124.52998690525837 |                         | 2023-04-30 17:48:19.519792 |                         |   8.08 |
| MS230430d | 01:10:58 | 33:09:07 |    B,R |   60,60 |   3,3 |     2,2 |   0.5935499699653147 |     310 |     False |     310 | 17.7453 |  33.152 |  90.772505 | 6.5498033247334705e-06 |   14.0 |   0.5935499699653147 |    4 |        0.5 |  Target[name=MS230430d, ra[deg]=17.7453, dec[deg]=33.152 |  <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (17.7453, 33.152)> | fa1f8b199fc546c495545bd0fdaa7bf4 | 120.57186149867829 |                         | 2023-04-30 17:58:59.577033 |                         |   7.29 |
| MS230430d | 02:49:02 | 63:04:55 |    B,R |   60,60 |   3,3 |     2,2 |   0.5778852114738416 |   61573 |     False |   61573 | 42.2592 |  63.082 |  88.227357 |  8.927722130864831e-06 |   10.0 |   0.5778852114738416 |    5 |        0.5 |  Target[name=MS230430d, ra[deg]=42.2592, dec[deg]=63.082 |  <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (42.2592, 63.082)> | 6bf29e6066ba4d72b2ad4f9258b4c9bc |  89.62398943059915 |                         | 2023-04-29 19:43:55.951048 |                         |  17.65 |
| MS230430d | 01:25:40 | 34:42:46 |    B,R |   60,60 |   3,3 |     2,2 |   0.5726064164783884 | 1024793 |     False | 1024793 | 21.4179 | 34.7129 |  82.421285 |  9.829078680238091e-06 |    9.0 |   0.5726064164783884 |    6 |        0.5 | Target[name=MS230430d, ra[deg]=21.4179, dec[deg]=34.7129 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (21.4179, 34.7129)> | 33d2363fba004bd5a1a7cf7b68b2af13 | 117.28292882080693 |                         | 2023-04-30 18:18:46.857296 |                         |    5.7 |
| MS230430d | 01:33:40 | 44:55:43 |    B,R |   60,60 |   3,3 |     2,2 |   0.5647629578170436 | 1024935 |     False | 1024935 | 23.4205 | 44.9287 |   81.02356 |  1.321969471539767e-05 |    6.6 |   0.5647629578170436 |    7 |        0.5 | Target[name=MS230430d, ra[deg]=23.4205, dec[deg]=44.9287 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (23.4205, 44.9287)> | b3cc43ad7ced4eaaa631399d323e3722 | 109.21453376433719 |                         | 2023-04-30 18:24:28.374614 |                         |  10.45 |
| MS230430d | 01:11:35 | 49:07:16 |    B,R |   60,60 |   3,3 |     2,2 |   0.5535202497836365 | 1025388 |     False | 1025388 | 17.8998 | 49.1211 |  91.080314 | 1.2044100812569698e-05 |    7.1 |   0.5535202497836365 |    8 |        0.5 | Target[name=MS230430d, ra[deg]=17.8998, dec[deg]=49.1211 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (17.8998, 49.1211)> | 75894e67c93b47cf8d0fc24937eb2dfd | 108.77406980396594 |                         | 2023-04-30 18:02:10.905868 |                         |  15.91 |
| MS230430d | 00:57:32 | 30:16:50 |    B,R |   60,60 |   3,3 |     2,2 |   0.5529450349413381 | 1025400 |     False | 1025400 | 14.3864 | 30.2808 |  87.500918 | 1.0678031316911243e-05 |    8.0 |   0.5529450349413381 |    9 |        0.5 | Target[name=MS230430d, ra[deg]=14.3864, dec[deg]=30.2808 | <FixedTarget "MS230430d" at SkyCoord (ICRS): (ra, dec) in deg (14.3864, 30.2808)> | 02107e61394e4f3b9b911d44c6bc5115 | 124.62187218634544 |                         | 2023-04-30 17:48:09.559637 |                         |   8.09 |
