|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230429c | 08:05:23 |  19:08:56 |    B,R | 120,120 |   2,2 |     1,1 |      2.168556906679316 | 4611 |     False | 4611 | 121.3483 |  19.1489 | 122.41332800237414 |  20.145887577182837 | 122.40049652221883 |  18.145924306497378 | 120.29613269126432 |  18.145924306497378 |   120.283301211109 |  20.145887577182837 |           95 |      2.168556906679316 |    0 |        0.5 |  Target[name=MS230429c, ra[deg]=121.3483, dec[deg]=19.1489 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (121.3483, 19.1489)> | c98b62c7f7934023a33254e6d02f3c69 | 20.270467706712875 |                         | 2023-04-28 16:18:01.018263 |                         |  36.13 |
| MS230429c | 08:14:12 |  26:48:30 |    B,R | 120,120 |   2,2 |     1,1 |      2.076148193935973 | 5309 |     False | 5309 | 123.5503 |  26.8085 | 124.68066062660868 |  27.804061826697513 | 124.66089635043905 |  25.804139612613305 | 122.43969536553726 |  25.804139612613305 | 122.41993108936764 |   27.80406182669751 |          124 |      2.076148193935973 |    1 |        0.5 |  Target[name=MS230429c, ra[deg]=123.5503, dec[deg]=26.8085 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (123.5503, 26.8085)> | cbc65d881f4c4f77aee9832865da117d | 18.832046110970662 |                         | 2023-04-28 16:26:48.750705 |                         |  29.31 |
| MS230429c | 07:52:15 |  09:34:28 |    B,R | 120,120 |   2,2 |     1,1 |     1.4732622191730946 | 3696 |     False | 3696 | 118.0645 |   9.5745 | 119.08163425805053 |  10.572991777259913 | 119.07566276953996 |   8.573000444438936 | 117.05336948852455 |   8.573000444438936 | 117.04739800001401 |  10.572991777259913 |           74 |     1.4732622191730946 |    2 |        0.5 |   Target[name=MS230429c, ra[deg]=118.0645, dec[deg]=9.5745 |   <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (118.0645, 9.5745)> | 86f2e4e4873b45d48cc9662b30002e5e |  26.20396482535997 |                         | 2023-04-28 16:04:45.610025 |                         |  43.99 |
| MS230429c | 08:13:57 |  24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |     1.2717191491252666 | 5138 |     False | 5138 | 123.4884 |  24.8936 | 124.59977483165231 |  25.889534533185728 | 124.58191643070265 |   23.88960013106632 | 122.39482775534387 |   23.88960013106632 | 122.37696935439422 |   25.88953453318573 |           99 |     1.2717191491252666 |    3 |        0.5 |  Target[name=MS230429c, ra[deg]=123.4884, dec[deg]=24.8936 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (123.4884, 24.8936)> | 4e91e91cc7fd46e4b03ec2a86bd73830 | 18.445590787767163 |                         | 2023-04-28 16:26:32.929950 |                         |  31.15 |
| MS230429c | 07:52:07 |  13:24:15 |    B,R | 120,120 |   2,2 |     1,1 |     1.2478807816212498 | 4066 |     False | 4066 | 118.0328 |  13.4043 | 119.06507897647197 |  14.402167029595397 | 119.05652692350102 |  12.402184329701482 | 117.00904684699078 |  12.402184329701482 | 117.00049479401984 |  14.402167029595397 |           82 |     1.2478807816212498 |    4 |        0.5 |  Target[name=MS230429c, ra[deg]=118.0328, dec[deg]=13.4043 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (118.0328, 13.4043)> | b0b65cfdf9d84fbbbb17f92d81d555d6 |  24.71293233957833 |                         | 2023-04-28 16:04:40.177143 |                         |  40.45 |
| MS230429c | 08:00:00 |  17:14:02 |    B,R | 120,120 |   2,2 |     1,1 |     1.1252059688871552 | 4431 |     False | 4431 |    120.0 |   17.234 |  121.0526973611457 |   18.23132087512961 | 121.04135965202794 |  16.231350187414584 | 118.95864034797202 |  16.231350187414584 | 118.94730263885428 |   18.23132087512961 |           94 |     1.1252059688871552 |    5 |        0.5 |      Target[name=MS230429c, ra[deg]=120.0, dec[deg]=17.234 |       <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (120., 17.234)> | b85c9c8a2ac14e65806d96a5f178229a |  21.84549860301361 |                         | 2023-04-28 16:12:37.922369 |                         |  37.54 |
| MS230429c | 08:02:38 |  15:19:08 |    B,R | 120,120 |   2,2 |     1,1 |     1.0484709131295158 | 4250 |     False | 4250 | 120.6593 |  15.3191 |  121.7011535631305 |  16.316747051684725 | 121.69123889995636 |  14.316769909305544 | 119.62744241872491 |  14.316769909305544 |  119.6175277555508 |  16.316747051684725 |          104 |     1.0484709131295158 |    6 |        0.5 |  Target[name=MS230429c, ra[deg]=120.6593, dec[deg]=15.3191 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (120.6593, 15.3191)> | 93b0e86f2b8246e2ab552a5b2b592239 | 21.698865854263055 |                         | 2023-04-28 16:15:15.138535 |                         |  39.56 |
| MS230429c | 08:05:34 |  24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |     0.8636745345028083 | 5137 |     False | 5137 | 121.3953 |  24.8936 | 122.50675157583835 |  25.889534533185728 | 122.48889317488869 |   23.88960013106632 | 120.30180449952991 |   23.88960013106632 | 120.28394609858026 |  25.889534533185728 |           88 |     0.8636745345028083 |    7 |        0.5 |  Target[name=MS230429c, ra[deg]=121.3953, dec[deg]=24.8936 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (121.3953, 24.8936)> | a7f12be006204d4694ad92d88cfce491 | 20.317858488575197 |                         | 2023-04-28 16:18:14.785157 |                         |  30.65 |
| MS230429c | 08:13:28 |  19:08:56 |    B,R | 120,120 |   2,2 |     1,1 |     0.8622864708920479 | 4612 |     False | 4612 | 123.3708 |  19.1489 | 124.43579991248649 |  20.145887577182837 |  124.4229684323312 |  18.145924306497374 | 122.31860460137666 |  18.145924306497374 | 122.30577312122138 |  20.145887577182837 |           62 |     0.8622864708920479 |    8 |        0.5 |  Target[name=MS230429c, ra[deg]=123.3708, dec[deg]=19.1489 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (123.3708, 19.1489)> | 8b627044e45f4d5da6a783a8568352e4 |   18.3735033471857 |                         | 2023-04-28 16:26:01.881195 |                         |  36.68 |
| MS230429c | 08:23:07 |  28:43:24 |    B,R | 120,120 |   2,2 |     1,1 |     0.8580576332700336 | 5478 |     False | 5478 | 125.7831 |  28.7234 | 126.93442532761274 |  29.718575972693287 |  126.9126107357662 |   27.71866745763756 | 124.65365432447477 |   27.71866745763756 | 124.63183973262822 |  29.718575972693287 |           58 |     0.8580576332700336 |    9 |        0.5 |  Target[name=MS230429c, ra[deg]=125.7831, dec[deg]=28.7234 |  <FixedTarget "MS230429c" at SkyCoord (ICRS): (ra, dec) in deg (125.7831, 28.7234)> | af46390f8f8e4ba8b56d5155bcdf3060 | 17.643678937664195 |                         | 2023-04-28 16:35:42.297238 |                         |  27.88 |
