|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230428s | 12:57:55 | -22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |       1.45904504307684 |  601 |     False |  601 | 194.4828 | -22.9787 | 195.56094840479943 | -21.975050315074864 |  195.5770266364304 |  -23.97499554196126 | 193.38849060494888 | -23.974995541961256 | 193.40456883657984 | -21.975050315074864 |           41 |       1.45904504307684 |    0 |        0.5 | Target[name=MS230428s, ra[deg]=194.4828, dec[deg]=-22.9787 | <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (194.4828, -22.9787)> | caa9fb23a6b44738a7ce2740cf6b1985 |   63.5189593615901 | 2023-04-28T22:45:10.840 | 2023-04-29 03:16:28.234752 | 2023-04-29T07:45:23.401 |  82.58 |
| MS230428s | 12:57:16 | -21:03:49 |    B,R | 120,120 |   2,2 |     1,1 |     1.4030394391067798 |  776 |     False |  776 | 194.3182 | -21.0638 | 195.38261431956062 | -20.060491346835708 | 195.39702171457836 | -22.060446160912694 | 193.23934192178527 | -22.060446160912697 | 193.25374931680298 |  -20.06049134683571 |           28 |     1.4030394391067798 |    1 |        0.5 | Target[name=MS230428s, ra[deg]=194.3182, dec[deg]=-21.0638 | <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (194.3182, -21.0638)> | 586374add3aa4e859383f16af6d1eed2 | 62.236429314178054 | 2023-04-28T22:48:07.001 | 2023-04-29 03:15:29.890712 | 2023-04-29T07:41:07.776 |  80.66 |
| MS230428s | 02:04:08 |  22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |     1.1244721153736887 | 4920 |     False | 4920 |  31.0345 |  22.9787 |  32.12875077436145 |  23.974995541961253 |  32.11267254273048 |  21.975050315074856 | 29.956292974510905 |  21.975050315074856 |  29.94021474287993 |  23.974995541961256 |           15 |     1.1244721153736887 |    2 |        0.5 |   Target[name=MS230428s, ra[deg]=31.0345, dec[deg]=22.9787 |   <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (31.0345, 22.9787)> | cba3dc46dfa44770b7a3ea37446f7218 | 103.67645471187058 |                         | 2023-04-29 16:19:22.990017 |                         | -17.63 |
| MS230428s | 01:59:17 |  26:48:30 |    B,R | 120,120 |   2,2 |     1,1 |     1.0500812012995953 | 5265 |     False | 5265 |  29.8225 |  26.8085 | 30.952849975721122 |   27.80406182669751 | 30.933085699551476 |  25.804139612613305 |   28.7118847146497 |  25.804139612613305 | 28.692120438480053 |   27.80406182669751 |           20 |     1.0500812012995953 |    3 |        0.5 |   Target[name=MS230428s, ra[deg]=29.8225, dec[deg]=26.8085 |   <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (29.8225, 26.8085)> | e7d41c3ea32449b3bd3f0fbf25c0b118 | 102.79259011902973 |                         | 2023-04-29 16:14:34.876553 |                         | -18.33 |
| MS230428s | 01:57:12 |  24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |     1.0166053807197808 | 5093 |     False | 5093 |  29.3023 |  24.8936 | 30.413728320024397 |   25.88953453318573 | 30.395869919074748 |  23.889600131066324 | 28.208781243715954 |  23.889600131066324 | 28.190922842766298 |  25.889534533185728 |           18 |     1.0166053807197808 |    4 |        0.5 |   Target[name=MS230428s, ra[deg]=29.3023, dec[deg]=24.8936 |   <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (29.3023, 24.8936)> | 3a6b85084ca4439aab3ea85d4dc68685 | 104.14269677028807 |                         | 2023-04-29 16:12:30.049429 |                         | -17.07 |
| MS230428s | 01:55:51 |  22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |     0.8287194849010131 | 4919 |     False | 4919 |  28.9655 |  22.9787 |  30.05978525712007 |  23.974995541961256 | 30.043707025489102 |   21.97505031507486 | 27.887327457269524 |   21.97505031507486 | 27.871249225638557 |  23.974995541961253 |           16 |     0.8287194849010131 |    5 |        0.5 |   Target[name=MS230428s, ra[deg]=28.9655, dec[deg]=22.9787 |   <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (28.9655, 22.9787)> | 3907abf8f3dc404588d07924d9f4b9af | 105.34822102118707 |                         | 2023-04-29 16:11:08.992777 |                         | -15.93 |
| MS230428s | 02:07:48 |  26:48:30 |    B,R | 120,120 |   2,2 |     1,1 |     0.7167824650590721 | 5266 |     False | 5266 |  31.9527 |  26.8085 |  33.08302749051401 |   27.80406182669751 | 33.063263214344374 |  25.804139612613305 | 30.842062229442607 |  25.804139612613305 | 30.822297953272958 |  27.804061826697513 |           28 |     0.7167824650590721 |    6 |        0.5 |   Target[name=MS230428s, ra[deg]=31.9527, dec[deg]=26.8085 |   <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (31.9527, 26.8085)> | 69977ced8acb49f29a3481de3b310069 | 101.12915123186204 |                         | 2023-04-29 16:23:02.755713 |                         | -20.05 |
| MS230428s | 01:54:32 |  21:03:49 |    B,R | 120,120 |   2,2 |     1,1 |      0.650924382874009 | 4743 |     False | 4743 |  28.6364 |  21.0638 | 29.715203532760185 |  22.060446160912697 | 29.700796137742454 |   20.06049134683571 | 27.571931134984823 |   20.06049134683571 | 27.557523739967085 |  22.060446160912697 |           17 |      0.650924382874009 |    7 |        0.5 |   Target[name=MS230428s, ra[deg]=28.6364, dec[deg]=21.0638 |   <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (28.6364, 21.0638)> | d3aef244cf624ab29f486acd61dca0cc |  106.5436961721194 |                         | 2023-04-29 16:09:49.670174 |                         | -14.78 |
| MS230428s | 13:06:12 | -22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |     0.5951812328089197 |  602 |     False |  602 | 196.5517 | -22.9787 |  197.6299139220408 | -21.975050315074853 | 197.64599215367176 | -23.974995541961253 | 195.45745612219028 | -23.974995541961256 |  195.4735343538212 | -21.975050315074856 |           39 |     0.5951812328089197 |    8 |        0.5 | Target[name=MS230428s, ra[deg]=196.5517, dec[deg]=-22.9787 | <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (196.5517, -22.9787)> | 6a0b9f4a766d4645b681ac3e16df6d80 |   65.0406375877968 | 2023-04-28T22:53:26.703 | 2023-04-29 03:24:07.531195 | 2023-04-29T07:53:39.011 |  82.58 |
| MS230428s | 01:17:00 |  03:49:47 |    B,R | 120,120 |   2,2 |     1,1 |      0.577416156309864 | 3085 |     False | 3085 |  19.2513 |   3.8298 | 20.254746964726937 |  4.8292023855074735 | 20.252404895017015 |   2.829203750574125 | 18.250268901774422 |   2.829203750574125 | 18.247926832064504 |  4.8292023855074735 |           21 |      0.577416156309864 |    9 |        0.5 |    Target[name=MS230428s, ra[deg]=19.2513, dec[deg]=3.8298 |    <FixedTarget "MS230428s" at SkyCoord (ICRS): (ra, dec) in deg (19.2513, 3.8298)> | 9567ac22bae647c08d57ebafaf94c0e8 | 122.67306524531713 |                         | 2023-04-29 15:32:21.788784 |                         |   1.67 |
