|       obj |   ra_hms |  dec_dms | filter | exptime | count | binning |                weight |     note | scheduled |     name |       ra |     dec |                d_L |               prob_vol | stmass |     prob_vol_x_stmass | rank | confidence |                                                mainTarget |                                                                        FixedTarget |                               id |            moonsep | rise |                    transit | set | maxalt |
| MS230428t | 00:14:34 | 48:15:19 |      r |     180 |     3 |       1 |                   1.0 |  1025089 |     False |  1025089 |   3.6454 | 48.2555 |          91.873701 |  3.776413624386685e-05 |    6.0 |                   1.0 |    0 |        0.5 |   Target[name=MS230428t, ra[deg]=3.6454, dec[deg]=48.2555 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (3.6454, 48.2555)> | 1f0624eedcbd4f8bad610a0a06a2ba1e |  107.8411098667195 |      | 2023-04-29 23:48:49.717335 |     | -10.95 |
| MS230428t | 00:13:45 | 48:09:04 |      r |     180 |     3 |       1 |    0.6722315458088846 |  1028698 |     False |  1028698 |   3.4393 | 48.1512 |          90.279007 |  4.008379802175328e-05 |    3.8 |    0.6722315458088846 |    1 |        0.5 |   Target[name=MS230428t, ra[deg]=3.4393, dec[deg]=48.1512 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (3.4393, 48.1512)> | 2b8ff43df38643e697bfc7261f3695eb | 108.00362027229143 |      | 2023-04-29 23:48:00.391431 |     | -10.78 |
| MS230428t | 00:07:23 | 47:02:26 |      r |     180 |     3 |       1 |    0.6327739675931556 |  1025656 |     False |  1025656 |   1.8492 | 47.0407 |          91.934906 |  3.584451475018233e-05 |    4.0 |    0.6327739675931556 |    2 |        0.5 |   Target[name=MS230428t, ra[deg]=1.8492, dec[deg]=47.0407 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (1.8492, 47.0407)> | 8753b4ef3e1b4567ab9fedc2d6353fbb | 109.51623699537828 |      | 2023-04-29 23:41:39.487361 |     |  -9.26 |
| MS230428t | 00:14:19 | 48:08:35 |      r |     180 |     3 |       1 |   0.47384984720122747 |  1030115 |     False |  1030115 |   3.5792 | 48.1432 |          87.861416 | 3.9766197731404524e-05 |    2.7 |   0.47384984720122747 |    3 |        0.5 |   Target[name=MS230428t, ra[deg]=3.5792, dec[deg]=48.1432 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (3.5792, 48.1432)> | e2e0ec7af0f34caaa1368fa8c8de5b90 | 107.95919989234574 |      | 2023-04-29 23:48:33.873406 |     | -10.85 |
| MS230428t | 00:05:27 | 46:32:37 |      r |     180 |     3 |       1 |   0.42126847581309596 |  1030961 |     False |  1030961 |   1.3665 | 46.5437 |          84.183226 |   2.98296091484518e-05 |    3.2 |   0.42126847581309596 |    4 |        0.5 |   Target[name=MS230428t, ra[deg]=1.3665, dec[deg]=46.5437 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (1.3665, 46.5437)> | 820eb2e93fb247b3a45f67fb029b1eba | 110.11272622844595 |      | 2023-04-29 23:39:43.663689 |     |   -8.7 |
| MS230428t | 00:13:57 | 48:09:28 |      r |     180 |     3 |       1 |   0.35379990409986223 |  1028362 |     False |  1028362 |   3.4889 | 48.1579 |          90.358295 |  4.008379802175328e-05 |    2.0 |   0.35379990409986223 |    5 |        0.5 |   Target[name=MS230428t, ra[deg]=3.4889, dec[deg]=48.1579 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (3.4889, 48.1579)> | 3969e4140ff44288aba6c19969135568 | 107.97991288220483 |      | 2023-04-29 23:48:12.262580 |     | -10.81 |
| MS230428t | 00:18:23 | 48:43:54 |      r |     180 |     3 |       1 |   0.33237904784180305 |     1011 |     False |     1011 |   4.5998 | 48.7318 |          90.481705 | 2.5104672843823892e-05 |    3.0 |   0.33237904784180305 |    6 |        0.5 |   Target[name=MS230428t, ra[deg]=4.5998, dec[deg]=48.7318 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (4.5998, 48.7318)> | 2e4c35fb728a4bd4b6183b0d51bf28f0 | 107.09390621842415 |      | 2023-04-29 23:52:38.096583 |     | -11.74 |
| MS230428t | 00:01:26 | 31:26:01 |      r |     180 |     3 |       1 |   0.32502744785508453 |  1026376 |     False |  1026376 |   0.3616 | 31.4338 |          79.078637 | 1.6010495834647704e-05 |    4.6 |   0.32502744785508453 |    7 |        0.5 |   Target[name=MS230428t, ra[deg]=0.3616, dec[deg]=31.4338 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (0.3616, 31.4338)> | 0c43b7694e694d6a9e8b46a254a5e53e | 123.22427374875633 |      | 2023-04-29 23:35:42.786339 |     |   1.21 |
| MS230428t | 00:14:22 | 48:14:47 |      r |     180 |     3 |       1 |   0.31590770920104294 |  1028318 |     False |  1028318 |   3.5935 | 48.2465 |          76.242019 |   3.40866262816619e-05 |    2.1 |   0.31590770920104294 |    8 |        0.5 |   Target[name=MS230428t, ra[deg]=3.5935, dec[deg]=48.2465 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (3.5935, 48.2465)> | 5534b2cc81aa4fc9972dada6902180f1 | 107.86759934997063 |      | 2023-04-29 23:48:37.296843 |     | -10.92 |
| MS230428t | 00:04:26 | 47:29:25 |      r |     180 |     3 |       1 |    0.3147904866379922 |  1027488 |     False |  1027488 |   1.1111 | 47.4903 |           90.89074 |  2.377625652377525e-05 |    3.0 |    0.3147904866379922 |    9 |        0.5 |   Target[name=MS230428t, ra[deg]=1.1111, dec[deg]=47.4903 |   <FixedTarget "MS230428t" at SkyCoord (ICRS): (ra, dec) in deg (1.1111, 47.4903)> | 5fe8a1fdfa7a48ee973b4a0e217ba54d | 109.39425913331759 |      | 2023-04-29 23:38:42.260079 |     |  -9.13 |
