|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |     prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230428m | 09:29:18 | -24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |    1.7724545775941256 |  403 |     False |  403 | 142.3256 | -24.8936 |  143.4191257330282 | -23.889600131066324 |  143.4369841339779 | -25.889534533185728 | 141.21417865671978 |  -25.88953453318573 | 141.23203705766943 | -23.889600131066324 |           37 |    1.7724545775941256 |    0 |        0.5 | Target[name=MS230428m, ra[deg]=142.3256, dec[deg]=-24.8936 | <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (142.3256, -24.8936)> | 7a727426ef2541088f0df95e468b866e | 46.721521337734785 | 2023-04-28T04:35:23.637 | 2023-04-28 09:09:03.216366 | 2023-04-28T13:44:06.510 |  83.73 |
| MS230428m | 09:08:10 | -21:03:49 |    B,R | 120,120 |   2,2 |     1,1 |    1.7158308796770587 |  748 |     False |  748 | 137.0455 | -21.0638 | 138.10988704683336 | -20.060491346835708 |  138.1242944418511 | -22.060446160912694 | 135.96661464905802 | -22.060446160912697 | 135.98102204407573 |  -20.06049134683571 |           83 |    1.7158308796770587 |    1 |        0.5 | Target[name=MS230428m, ra[deg]=137.0455, dec[deg]=-21.0638 | <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (137.0455, -21.0638)> | c2573622629d4467bee615cccdd4e7e6 |  42.77617039334537 | 2023-04-28T04:21:45.463 | 2023-04-28 08:48:56.062101 | 2023-04-28T13:15:38.136 |  79.86 |
| MS230428m | 09:02:01 | -19:08:56 |    B,R | 120,120 |   2,2 |     1,1 |     1.515953659658145 |  924 |     False |  924 | 135.5056 | -19.1489 | 136.55779989300535 | -18.145924306497374 | 136.57063137316067 | -20.145887577182833 | 134.44060458189554 | -20.145887577182833 | 134.45343606205086 | -18.145924306497378 |          103 |     1.515953659658145 |    2 |        0.5 | Target[name=MS230428m, ra[deg]=135.5056, dec[deg]=-19.1489 | <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (135.5056, -19.1489)> | c7790a4e9a024dc8b30cd3905e34f9ba | 40.945601569763085 | 2023-04-28T04:19:29.160 | 2023-04-28 08:41:59.562891 | 2023-04-28T13:05:38.720 |  77.78 |
| MS230428m | 09:49:52 | -28:43:24 |    B,R | 120,120 |   2,2 |     1,1 |    1.4978201338142254 |   68 |     False |   68 | 147.4699 | -28.7234 | 148.59935772371801 |  -27.71866745763756 | 148.62117231556456 | -29.718575972693287 | 146.31858672058004 | -29.718575972693287 |  146.3404013124266 |  -27.71866745763756 |           51 |    1.4978201338142254 |    3 |        0.5 | Target[name=MS230428m, ra[deg]=147.4699, dec[deg]=-28.7234 | <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (147.4699, -28.7234)> | 7cfca92fe0f0434daf7616115778717e |  51.13356671038304 | 2023-04-28T04:48:52.316 | 2023-04-28 09:32:44.991595 | 2023-04-28T14:11:40.573 |   87.5 |
| MS230428m | 08:28:14 |  -3:49:47 |    B,R | 120,120 |   2,2 |     1,1 |     1.272424037069321 | 2390 |     False | 2390 | 127.0588 |  -3.8298 | 128.05989152603306 |  -2.829203750574125 | 128.06223359574298 |  -4.829202385507474 | 126.05541346308054 | -4.8292023855074735 | 126.05775553279047 |  -2.829203750574125 |           67 |     1.272424037069321 |    4 |        0.5 |  Target[name=MS230428m, ra[deg]=127.0588, dec[deg]=-3.8298 |  <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (127.0588, -3.8298)> | a73ad2ffe2cc4e139a95410125b6540d | 27.897995317252953 |                         | 2023-04-28 08:08:53.699110 |                         |   60.8 |
| MS230428m | 08:30:58 |  -7:39:34 |    B,R | 120,120 |   2,2 |     1,1 |    1.2564081006078671 | 2017 |     False | 2017 | 127.7419 |  -7.6596 | 128.74857353826584 |  -6.658403628051216 | 128.75331052141226 |  -8.658398118510355 | 126.73056044632966 |  -8.658398118510357 | 126.73529742947608 |  -6.658403628051217 |           56 |    1.2564081006078671 |    5 |        0.5 |  Target[name=MS230428m, ra[deg]=127.7419, dec[deg]=-7.6596 |  <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (127.7419, -7.6596)> | 407fdd3331884d0097b3a6a2b91dde55 | 31.212778309416215 |                         | 2023-04-28 08:11:43.186946 |                         |  64.63 |
| MS230428m | 08:47:12 | -13:24:15 |    B,R | 120,120 |   2,2 |     1,1 |    1.1181262986447302 | 1464 |     False | 1464 | 131.8033 | -13.4043 | 132.82701872677973 |  -12.40218432970147 | 132.83557077975067 | -14.402167029595384 | 130.77098659729853 | -14.402167029595384 | 130.77953865026947 |  -12.40218432970147 |           66 |    1.1181262986447302 |    6 |        0.5 | Target[name=MS230428m, ra[deg]=131.8033, dec[deg]=-13.4043 | <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (131.8033, -13.4043)> | 3a53a669e1ed435c935b2aecf0671071 |  35.71499955845775 |                         | 2023-04-28 08:27:53.498400 |                         |  71.36 |
| MS230428m | 08:20:32 |  -5:44:40 |    B,R | 120,120 |   2,2 |     1,1 |     1.073183568607262 | 2202 |     False | 2202 | 125.1337 |  -5.7447 | 126.13697467024774 |  -4.743804504055098 | 126.14050420940853 | -6.7438014211578725 | 124.12687546973581 | -6.7438014211578725 |  124.1304050088966 |  -4.743804504055099 |           66 |     1.073183568607262 |    7 |        0.5 |  Target[name=MS230428m, ra[deg]=125.1337, dec[deg]=-5.7447 |  <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (125.1337, -5.7447)> | 6b5c7302847f446897e2d4800b1986a0 | 30.433456095478945 |                         | 2023-04-28 08:01:05.049268 |                         |  61.88 |
| MS230428m | 09:37:40 | -24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |    0.9825103894682611 |  404 |     False |  404 | 144.4186 | -24.8936 |  145.5121489888422 |  -23.88960013106632 | 145.53000738979188 | -25.889534533185728 | 143.30720191253377 | -25.889534533185728 | 143.32506031348342 |  -23.88960013106632 |           52 |    0.9825103894682611 |    8 |        0.5 | Target[name=MS230428m, ra[deg]=144.4186, dec[deg]=-24.8936 | <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (144.4186, -24.8936)> | 6349d25636d74b24b9c5eed5bce9b7df |  46.92350163459945 | 2023-04-28T04:43:44.777 | 2023-04-28 09:16:42.901943 | 2023-04-28T13:52:28.255 |  83.72 |
| MS230428m | 08:38:42 |  -7:39:34 |    B,R | 120,120 |   2,2 |     1,1 |    0.9165128062412732 | 2018 |     False | 2018 | 129.6774 |  -7.6596 |  130.6840574092336 |  -6.658403628051216 | 130.68879439238006 |  -8.658398118510357 | 128.66604431729743 |  -8.658398118510357 | 128.67078130044388 |  -6.658403628051217 |           41 |    0.9165128062412732 |    9 |        0.5 |  Target[name=MS230428m, ra[deg]=129.6774, dec[deg]=-7.6596 |  <FixedTarget "MS230428m" at SkyCoord (ICRS): (ra, dec) in deg (129.6774, -7.6596)> | 78c71c90d1f84686bc33831a1f207c10 | 30.617773436101057 |                         | 2023-04-28 08:19:36.174885 |                         |  65.25 |
