#	Observing Date = 2023-04-30
#	Observatory = SAO
#	-18 deg sunset = 20:56
#	-18 deg sunrise = 04:01
#	Moon ra, dec = 10:7:22.48   16:42:16.85
#	Moon phase = 0.66
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |              weight |    note |
| MS230429c | 08:57:44 | 55:04:24 |    13:04 |       19:03 |   01:01 |             40 | 0.08724400114239723 | 1032409 |
| MS230429c | 09:01:28 | 55:02:40 |    13:08 |       19:06 |   01:05 |             40 |  0.1337198134240973 | 1029929 |
| MS230429c | 09:06:48 | 56:18:57 |    13:10 |       19:12 |   01:14 |             41 |  0.0711492363482614 | 1052989 |
| MS230429c | 09:07:43 | 55:09:06 |    13:14 |       19:13 |   01:11 |             40 | 0.07212219288388158 | 1067720 |
| MS230429c | 09:12:15 | 55:41:33 |    13:17 |       19:17 |   01:17 |             40 |  0.1305838682959856 | 1039545 |
| MS230429c | 09:12:23 | 57:40:00 |    13:11 |       19:17 |   01:24 |             42 |  0.1147151612945904 | 1060869 |
| MS230429c | 09:13:30 | 56:51:28 |    13:15 |       19:19 |   01:22 |             41 | 0.10961007935181766 | 1060829 |
| MS230429c | 09:18:17 | 55:40:56 |    13:23 |       19:23 |   01:23 |             40 | 0.14869280720407035 | 1041642 |
| MS230429c | 09:18:17 | 56:48:56 |    13:20 |       19:23 |   01:27 |             41 | 0.08986844864459716 | 1067325 |
| MS230429c | 09:20:03 | 55:55:52 |    13:24 |       19:25 |   01:26 |             40 | 0.12393869074494926 | 1060783 |
| MS230429c | 09:22:41 | 60:34:45 |    13:11 |       19:28 |   01:44 |             44 | 0.12341948650957198 | 1062486 |
| MS230429c | 09:22:49 | 60:29:26 |    13:12 |       19:28 |   01:44 |             44 |  0.0794317115771529 | 1045041 |
| MS230429c | 09:24:38 | 56:07:46 |    13:28 |       19:30 |   01:31 |             40 | 0.07213331572155353 | 1028542 |
| MS230429c | 09:24:48 | 56:40:44 |    13:27 |       19:30 |   01:33 |             41 | 0.08044543194637203 | 1125797 |
| MS230429c | 09:26:16 | 61:22:53 |    13:12 |       19:31 |   01:50 |             45 |  0.1061461819985236 | 1034613 |
| MS230429c | 09:26:32 | 56:16:10 |    13:30 |       19:31 |   01:33 |             40 | 0.08245333839602455 |   91754 |
| MS230429c | 09:26:36 | 62:24:31 |    13:08 |       19:32 |   01:55 |             46 | 0.08042956832769518 | 1028747 |
| MS230429c | 09:27:47 | 59:08:08 |    13:22 |       19:33 |   01:44 |             43 | 0.20091627376501447 | 1039377 |
| MS230429c | 09:29:02 | 58:21:00 |    13:25 |       19:34 |   01:42 |             42 | 0.07557546004918764 | 1060886 |
| MS230429c | 09:29:26 | 58:10:09 |    13:26 |       19:34 |   01:42 |             42 | 0.09271764464396451 | 1060881 |
| MS230429c | 09:29:37 | 62:32:38 |    13:11 |       19:35 |   01:58 |             46 | 0.07929728477585947 |    1569 |
| MS230429c | 09:30:03 | 59:48:52 |    13:21 |       19:35 |   01:48 |             44 | 0.08362718292916413 | 1147116 |
| MS230429c | 09:32:25 | 57:28:58 |    13:32 |       19:37 |   01:43 |             41 | 0.14497925959409774 | 1030722 |
| MS230429c | 09:32:48 | 58:44:57 |    13:28 |       19:38 |   01:47 |             42 | 0.15349940348440494 | 1046721 |
| MS230429c | 09:32:50 | 59:44:40 |    13:24 |       19:38 |   01:51 |             43 |  0.4261645218164412 | 1031261 |
| MS230429c | 09:32:57 | 58:50:34 |    13:28 |       19:38 |   01:48 |             42 |  0.0843863040273492 | 1080873 |
| MS230429c | 09:33:03 | 58:56:11 |    13:28 |       19:38 |   01:48 |             43 | 0.12596669256783602 |   13138 |
| MS230429c | 09:34:07 | 60:42:36 |    13:22 |       19:39 |   01:56 |             44 |  0.2029241769267925 | 1062015 |
| MS230429c | 09:34:18 | 59:11:06 |    13:28 |       19:39 |   01:50 |             43 |  0.1464658749203882 | 1045318 |
| MS230429c | 09:35:51 | 61:21:10 |    13:22 |       19:41 |   02:00 |             45 |                 1.0 | 1028903 |
| MS230429c | 09:36:31 | 59:23:54 |    13:29 |       19:41 |   01:53 |             43 |  0.2656976551479204 | 1041244 |
| MS230429c | 09:36:45 | 60:10:23 |    13:27 |       19:42 |   01:56 |             44 |  0.0755918969764955 | 1090598 |
| MS230429c | 09:38:08 | 59:09:22 |    13:32 |       19:43 |   01:54 |             43 | 0.09303907894744505 | 1067725 |
| MS230429c | 09:39:37 | 59:47:28 |    13:31 |       19:44 |   01:58 |             43 |  0.1682885907658378 | 1041124 |
| MS230429c | 09:42:23 | 63:09:55 |    13:21 |       19:47 |   02:13 |             47 |  0.1418382434663367 | 1038590 |
| MS230429c | 09:42:28 | 62:26:58 |    13:24 |       19:47 |   02:11 |             46 | 0.09794013765064317 | 1049326 |
| MS230429c | 09:44:40 | 61:47:30 |    13:29 |       19:49 |   02:10 |             45 | 0.07174030258568526 | 1047755 |
| MS230429c | 09:50:27 | 66:44:09 |    13:14 |       19:55 |   02:37 |             50 | 0.07417886951507609 | 1030991 |
| MS230429c | 09:55:05 | 67:41:57 |    13:14 |       20:00 |   02:46 |             51 | 0.07487598887568696 |   13148 |
| MS230429c | 09:55:17 | 68:37:07 |    13:09 |       20:00 |   02:52 |             52 |  0.1077381791230564 | 1040040 |
| MS230429c | 09:56:29 | 68:02:04 |    13:13 |       20:02 |   02:50 |             51 |  0.2503821114912626 | 1032478 |
| MS230429c | 09:58:16 | 68:06:09 |    13:15 |       20:03 |   02:52 |             51 | 0.18084726925468955 | 1032831 |
| MS230429c | 09:58:17 | 65:44:03 |    13:26 |       20:03 |   02:40 |             49 | 0.10388257546365354 |   33785 |
| MS230429c | 10:00:00 | 65:21:27 |    13:30 |       20:05 |   02:40 |             49 | 0.18646924899339928 | 1039913 |
| MS230429c | 10:02:41 | 70:44:30 |    13:03 |       20:08 |   03:12 |             54 | 0.07090372144844066 | 1030517 |
| MS230429c | 10:03:32 | 69:01:42 |    13:15 |       20:08 |   03:02 |             52 | 0.12875643384542035 | 1067447 |
| MS230429c | 10:04:30 | 65:34:38 |    13:33 |       20:09 |   02:46 |             49 | 0.11068440317325468 |   33786 |
| MS230429c | 10:07:58 | 68:21:53 |    13:23 |       20:13 |   03:03 |             52 | 0.12230268776608748 | 1032254 |
| MS230429c | 10:08:42 | 67:05:59 |    13:30 |       20:14 |   02:57 |             50 | 0.18142844620563095 |    2067 |
