#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
38627,118.125,9.912,118.544,10.324,118.543,9.500,117.707,9.500,117.706,10.324,27,0.923,0,0.5,MS230429c,38627,0.923
14618,359.043,-34.493,359.540,-34.080,359.545,-34.904,358.540,-34.904,358.545,-34.080,92,0.670,1,0.5,MS230429c,14618,0.670
43477,120.278,18.634,120.714,19.046,120.712,18.222,119.845,18.222,119.843,19.046,21,0.637,2,0.5,MS230429c,43477,0.637
48093,124.444,27.357,124.910,27.768,124.907,26.944,123.982,26.944,123.979,27.768,24,0.635,3,0.5,MS230429c,48093,0.635
44337,121.405,20.220,121.845,20.632,121.843,19.808,120.967,19.808,120.965,20.632,19,0.628,4,0.5,MS230429c,44337,0.628
40854,118.914,13.877,119.339,14.288,119.338,13.464,118.490,13.464,118.489,14.288,16,0.626,5,0.5,MS230429c,40854,0.626
47276,123.805,25.771,124.264,26.182,124.261,25.358,123.349,25.358,123.346,26.182,30,0.623,6,0.5,MS230429c,47276,0.623
49298,126.364,29.736,126.840,30.147,126.836,29.323,125.891,29.323,125.887,30.147,19,0.599,7,0.5,MS230429c,49298,0.599
42174,120.275,16.256,120.705,16.667,120.703,15.843,119.846,15.843,119.845,16.667,33,0.539,8,0.5,MS230429c,42174,0.539
43910,122.517,19.427,122.955,19.839,122.953,19.015,122.082,19.015,122.079,19.839,23,0.509,9,0.5,MS230429c,43910,0.509
41737,120.822,15.463,121.250,15.874,121.249,15.050,120.395,15.050,120.394,15.874,33,0.483,10,0.5,MS230429c,41737,0.483
40411,118.646,13.084,119.069,13.495,119.068,12.671,118.223,12.671,118.222,13.495,29,0.417,11,0.5,MS230429c,40411,0.417
46863,122.906,24.978,123.362,25.389,123.359,24.565,122.453,24.565,122.450,25.389,27,0.391,12,0.5,MS230429c,46863,0.391
39074,117.584,10.705,118.004,11.117,118.003,10.293,117.165,10.293,117.164,11.117,19,0.388,13,0.5,MS230429c,39074,0.388
44763,121.129,21.013,121.572,21.425,121.570,20.601,120.689,20.601,120.687,21.425,15,0.367,14,0.5,MS230429c,44763,0.367
47686,124.412,26.564,124.874,26.975,124.871,26.151,123.953,26.151,123.949,26.975,22,0.361,15,0.5,MS230429c,47686,0.361
43908,120.839,19.427,121.277,19.839,121.275,19.015,120.403,19.015,120.401,19.839,14,0.357,16,0.5,MS230429c,43908,0.357
13502,0.976,-36.079,1.483,-35.666,1.488,-36.490,0.463,-36.490,0.468,-35.666,55,0.351,17,0.5,MS230429c,13502,0.351
45611,122.571,22.599,123.019,23.011,123.016,22.187,122.126,22.187,122.124,23.011,18,0.350,18,0.5,MS230429c,45611,0.350
38179,118.664,9.119,119.081,9.531,119.080,8.707,118.247,8.707,118.246,9.531,12,0.343,19,0.5,MS230429c,38179,0.343
46864,123.777,24.978,124.233,25.389,124.230,24.565,123.324,24.565,123.321,25.389,25,0.329,20,0.5,MS230429c,46864,0.329
42614,123.310,17.048,123.742,17.460,123.740,16.636,122.880,16.636,122.878,17.460,34,0.325,21,0.5,MS230429c,42614,0.325
46027,119.713,23.392,120.163,23.803,120.160,22.979,119.265,22.979,119.263,23.803,21,0.322,22,0.5,MS230429c,46027,0.322
41299,121.909,14.670,122.336,15.081,122.334,14.257,121.484,14.257,121.482,15.081,11,0.310,23,0.5,MS230429c,41299,0.310
44338,122.248,20.220,122.688,20.632,122.686,19.808,121.810,19.808,121.808,20.632,14,0.298,24,0.5,MS230429c,44338,0.298
9397,18.000,-45.595,18.584,-45.181,18.593,-46.005,17.407,-46.005,17.416,-45.181,45,0.285,25,0.5,MS230429c,9397,0.285
43909,121.678,19.427,122.116,19.839,122.114,19.015,121.243,19.015,121.240,19.839,10,0.283,26,0.5,MS230429c,43909,0.283
41736,120.000,15.463,120.428,15.874,120.427,15.050,119.573,15.050,119.572,15.874,39,0.278,27,0.5,MS230429c,41736,0.278
41295,118.636,14.670,119.063,15.081,119.061,14.257,118.211,14.257,118.210,15.081,21,0.277,28,0.5,MS230429c,41295,0.277
48499,126.269,28.150,126.738,28.561,126.734,27.737,125.803,27.737,125.800,28.561,16,0.254,29,0.5,MS230429c,48499,0.254
22321,342.378,-19.427,342.813,-19.015,342.816,-19.839,341.940,-19.839,341.942,-19.015,8,0.245,30,0.5,MS230429c,22321,0.245
36827,118.137,6.740,118.553,7.152,118.552,6.328,117.723,6.328,117.722,7.152,10,0.237,31,0.5,MS230429c,36827,0.237
