|            obsdate |                mag |                e_mag | magsys | filter | depth_5sig |     zp | observatory | detected |
|  59844.28874999983 |                    |                      |     AB |      r |     19.514 | 19.514 |      RASA36 |    False |
|  59845.28641666705 |                    |                      |     AB |      r |     19.526 | 19.526 |      RASA36 |    False |
|  59846.28274999978 |                    |                      |     AB |      r |     18.539 | 18.539 |      RASA36 |    False |
|  59848.27741666697 |                    |                      |     AB |      r |     19.337 | 19.337 |      RASA36 |    False |
| 59851.251333333086 |                    |                      |     AB |      r |     19.567 | 19.567 |      RASA36 |    False |
| 59852.245500000194 |                    |                      |     AB |      r |     19.496 | 19.496 |      RASA36 |    False |
| 59855.348583333194 |                    |                      |     AB |      r |     19.723 | 19.723 |      RASA36 |    False |
|  59863.27244444378 |                    |                      |     AB |      r |       19.0 |   19.0 |      RASA36 |    False |
|  59864.11500000022 |                    |                      |     AB |      r |     18.215 | 18.215 |      RASA36 |    False |
|  59865.21483333409 |                    |                      |     AB |      r |     19.358 | 19.358 |      RASA36 |    False |
|  59866.32972222194 |                    |                      |     AB |      r |     19.625 | 19.625 |      RASA36 |    False |
|  59869.22255555587 |                    |                      |     AB |      r |     19.695 | 19.695 |      RASA36 |    False |
|  59870.22322222218 |                    |                      |     AB |      r |     19.658 | 19.658 |      RASA36 |    False |
|  59871.24394444516 |                    |                      |     AB |      r |     19.602 | 19.602 |      RASA36 |    False |
|  59874.22466666717 |                    |                      |     AB |      r |     19.811 | 19.811 |      RASA36 |    False |
|  59876.23855555616 |                    |                      |     AB |      r |     18.597 | 18.597 |      RASA36 |    False |
|   59878.2372465278 |                    |                      |     AB |      r |     19.418 | 19.418 |      RASA36 |    False |
|  59879.21350000007 |                    |                      |     AB |      r |     19.833 | 19.833 |      RASA36 |    False |
|  59880.22727777809 |                    |                      |     AB |      r |     19.727 | 19.727 |      RASA36 |    False |
|  59882.26949999994 |                    |                      |     AB |      r |     19.854 | 19.854 |      RASA36 |    False |
|  59883.11549999984 |                    |                      |     AB |      r |     18.636 | 18.636 |      RASA36 |    False |
|  59885.32661111094 |                    |                      |     AB |      r |     19.694 | 19.694 |      RASA36 |    False |
|  59886.32094444521 |                    |                      |     AB |      r |     19.281 | 19.281 |      RASA36 |    False |
|  59888.24374999991 |                    |                      |     AB |      r |     18.816 | 18.816 |      RASA36 |    False |
| 59889.257206895854 |                    |                      |     AB |      r |     18.757 | 18.757 |      RASA36 |    False |
| 59897.332166667096 |                    |                      |     AB |      r |     19.523 | 19.523 |      RASA36 |    False |
| 59900.335400000215 |                    |                      |     AB |      r |     19.153 | 19.153 |      RASA36 |    False |
| 59904.328333334066 |                    |                      |     AB |      r |     19.762 | 19.762 |      RASA36 |    False |
|  59905.33259999985 |                    |                      |     AB |      r |     19.224 | 19.224 |      RASA36 |    False |
| 59906.325055555906 |                    |                      |     AB |      r |     19.595 | 19.595 |      RASA36 |    False |
| 59908.327352941036 |                    |                      |     AB |      r |     19.654 | 19.654 |      RASA36 |    False |
|  59909.32675000001 |                    |                      |     AB |      r |     19.708 | 19.708 |      RASA36 |    False |
|  59910.32005555602 |                    |                      |     AB |      r |     19.786 | 19.786 |      RASA36 |    False |
|  59911.31977777695 |                    |                      |     AB |      r |      19.73 |  19.73 |      RASA36 |    False |
| 59915.216888889205 |                    |                      |     AB |      r |     17.662 | 17.662 |      RASA36 |    False |
|  59916.19444444403 |                    |                      |     AB |      r |     19.148 | 19.148 |      RASA36 |    False |
| 59921.299000000115 |                    |                      |     AB |      r |     18.955 | 18.955 |      RASA36 |    False |
|  59922.29655555496 |                    |                      |     AB |      r |     18.957 | 18.957 |      RASA36 |    False |
| 59924.288944445085 |                    |                      |     AB |      r |     18.864 | 18.864 |      RASA36 |    False |
|  59926.28438888909 |                    |                      |     AB |      r |     19.285 | 19.285 |      RASA36 |    False |
| 59927.280722221825 |                    |                      |     AB |      r |     19.387 | 19.387 |      RASA36 |    False |
|  59928.31283333292 |                    |                      |     AB |      r |     19.466 | 19.466 |      RASA36 |    False |
|  59929.29127777787 |                    |                      |     AB |      r |     19.484 | 19.484 |      RASA36 |    False |
| 59930.272055555135 |                    |                      |     AB |      r |     19.482 | 19.482 |      RASA36 |    False |
| 59932.271388888825 |                    |                      |     AB |      r |     19.519 | 19.519 |      RASA36 |    False |
|  59933.28527777782 |                    |                      |     AB |      r |     19.611 | 19.611 |      RASA36 |    False |
|  59934.28283333313 |                    |                      |     AB |      r |     19.638 | 19.638 |      RASA36 |    False |
|  59936.27216666704 |                    |                      |     AB |      r |     19.577 | 19.577 |      RASA36 |    False |
|  59938.25149999978 |                    |                      |     AB |      r |      19.69 |  19.69 |      RASA36 |    False |
|   59939.2401111112 |                    |                      |     AB |      r |     18.302 | 18.302 |      RASA36 |    False |
| 59940.263833334204 |                    |                      |     AB |      r |     19.588 | 19.588 |      RASA36 |    False |
|  59942.24049999984 |                    |                      |     AB |      r |     19.772 | 19.772 |      RASA36 |    False |
| 59943.169277777895 |                    |                      |     AB |      r |     18.103 | 18.103 |      RASA36 |    False |
