|   obsdate |                mag | e_mag |    magsys |  filter | depth_5sig |  zp |    observatory | detected | A_filter |
| 59529.814 |              16.46 |  0.02 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59529.816 |              16.44 |  0.02 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59529.817 |              16.86 |  0.04 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59529.819 |              16.76 |  0.03 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.053 |              16.21 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.099 |              16.16 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.124 |               16.2 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.137 |              16.19 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.157 |               16.1 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.165 |              16.24 |  0.02 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.225 |              16.13 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.226 |              16.07 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.506 |               15.9 |  0.02 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.518 |              15.97 |  0.02 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.543 |              15.94 |  0.02 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.555 |              18.61 |  0.25 |        AB |    UVW1 |        nan | nan |          Swift |     True |      0.0 |
| 59530.557 |              16.95 |   0.1 |        AB |     U_S |        nan | nan |          Swift |     True |      0.0 |
| 59530.558 |               16.5 |  0.06 |        AB |     B_S |        nan | nan |          Swift |     True |      0.0 |
| 59530.559 |               19.7 | 100.0 |        AB |    UVW2 |        nan | nan |          Swift |     True |      0.0 |
| 59530.562 |              15.83 |  0.07 |        AB |     V_S |        nan | nan |          Swift |     True |      0.0 |
| 59530.563 |              19.95 | 100.0 |        AB |    UVM2 |        nan | nan |          Swift |     True |      0.0 |
| 59530.632 |              15.88 |  0.02 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.643 |              15.85 |  0.02 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
|   59530.8 |              17.21 |  0.03 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.804 |              17.23 |  0.03 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.806 |              15.79 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59530.808 |              16.24 |  0.02 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.811 |              16.25 |  0.02 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.813 |              15.76 |  0.02 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.815 |              15.77 |  0.02 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.817 |               15.9 |  0.02 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59530.82 |               15.9 |  0.02 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.822 |              15.68 |  0.02 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.824 |              15.67 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.826 |              16.12 |  0.02 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59530.828 |              16.18 |  0.02 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.154 |              15.52 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
|  59531.28 |              15.46 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59531.286 |              18.17 |  0.18 |        AB |    UVW1 |        nan | nan |          Swift |     True |      0.0 |
| 59531.288 |              16.74 |  0.09 |        AB |     U_S |        nan | nan |          Swift |     True |      0.0 |
| 59531.289 |              16.06 |  0.06 |        AB |     B_S |        nan | nan |          Swift |     True |      0.0 |
|  59531.29 |              19.67 | 100.0 |        AB |    UVW2 |        nan | nan |          Swift |     True |      0.0 |
| 59531.294 |              15.43 |  0.06 |        AB |     V_S |        nan | nan |          Swift |     True |      0.0 |
| 59531.295 |              20.17 | 100.0 |        AB |    UVM2 |        nan | nan |          Swift |     True |      0.0 |
| 59531.522 |              15.36 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59531.621 |              16.76 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.621 |              15.71 |  0.04 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.623 |              15.64 |  0.04 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.624 |              16.77 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.626 |               15.2 |  0.03 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.626 |              15.28 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59531.627 |               15.2 |  0.03 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.628 | 15.790000000000001 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.629 |              15.36 |  0.02 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.631 |              15.78 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.632 |              15.36 |  0.03 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.634 |              15.25 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.634 |              15.11 |  0.02 |        AB |       r |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.635 |              15.24 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.636 |              15.13 |  0.03 |        AB |       r |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.637 |              15.54 |  0.05 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59531.637 |              15.45 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.639 |              15.58 |  0.05 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
|  59531.64 |              15.45 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.643 |              15.17 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.645 |              15.16 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.647 |              15.67 |  0.02 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.648 |              15.68 |  0.02 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.649 |              16.73 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.653 |              16.69 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.657 |              15.76 |  0.02 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59531.66 |              15.72 |  0.02 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.663 | 15.219999999999999 |  0.02 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.664 | 15.219999999999999 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.666 |              15.43 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.669 |              15.42 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.672 |              15.14 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.673 |              15.14 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.675 |              15.63 |  0.02 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.677 |              15.29 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59531.677 |              15.65 |  0.02 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59531.788 |              15.17 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.012 |              15.05 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.063 |              15.05 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.083 |              17.68 |  0.09 |        AB |    UVW1 |        nan | nan |          Swift |     True |      0.0 |
| 59532.084 |              16.09 |  0.05 |        AB |     U_S |        nan | nan |          Swift |     True |      0.0 |
| 59532.085 |              15.24 |  0.04 |        AB |     B_S |        nan | nan |          Swift |     True |      0.0 |
| 59532.086 |              18.95 |  0.15 |        AB |    UVW2 |        nan | nan |          Swift |     True |      0.0 |
|  59532.09 |              14.67 |  0.04 |        AB |     V_S |        nan | nan |          Swift |     True |      0.0 |
| 59532.091 |              20.42 | 100.0 |        AB |    UVM2 |        nan | nan |          Swift |     True |      0.0 |
| 59532.107 |              15.04 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.126 |               14.9 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.171 |              14.96 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.251 |              14.86 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.329 |              14.82 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.483 |              16.19 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.487 |               16.2 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.491 |              15.15 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.493 |              15.14 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.496 |              14.77 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.498 |              14.77 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
|   59532.5 |              14.86 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.502 |              14.85 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.505 |               14.7 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.507 |               14.7 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.509 |              15.19 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.511 |              15.19 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.628 |              15.17 |  0.04 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
|  59532.63 |              15.14 |  0.04 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.633 | 14.709999999999999 |  0.03 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.634 |               14.7 |  0.03 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.636 |              14.85 |  0.03 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.639 |              14.83 |  0.03 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.641 |              14.59 |  0.03 |        AB |       r |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.643 |              14.65 |  0.03 |        AB |       r |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.645 |              15.09 |  0.05 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.646 |              15.08 |  0.05 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59532.805 |               14.6 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59532.806 |              16.01 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.809 |              15.95 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.812 |              14.86 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.814 |              14.86 |  0.02 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.815 | 14.629999999999999 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.817 |              14.61 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.818 |              14.65 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59532.82 |              14.63 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.822 |              14.54 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.823 |              14.54 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.825 |              15.07 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59532.826 |              15.05 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.014 |              14.53 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
|  59533.05 |              14.48 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59533.103 |              14.45 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
|  59533.14 |              14.42 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59533.345 |              17.05 |  0.07 |        AB |    UVW1 |        nan | nan |          Swift |     True |      0.0 |
| 59533.347 |              15.39 |  0.05 |        AB |     U_S |        nan | nan |          Swift |     True |      0.0 |
| 59533.348 |              14.57 |  0.04 |        AB |     B_S |        nan | nan |          Swift |     True |      0.0 |
| 59533.349 |              18.22 |  0.11 |        AB |    UVW2 |        nan | nan |          Swift |     True |      0.0 |
| 59533.353 |              14.21 |  0.04 |        AB |     V_S |        nan | nan |          Swift |     True |      0.0 |
| 59533.354 |               20.3 | 100.0 |        AB |    UVM2 |        nan | nan |          Swift |     True |      0.0 |
| 59533.423 |              15.55 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.426 |               15.5 |  0.03 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.429 |               14.5 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.431 |              14.49 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.432 | 14.309999999999999 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.434 | 14.309999999999999 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.435 |               14.3 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.437 |               14.3 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.439 |              14.25 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59533.44 |              14.26 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.442 |              14.72 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.443 |              14.74 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59533.51 |              14.29 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59533.536 |              14.23 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59533.635 | 14.370000000000001 |  0.03 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59533.637 |              14.39 |  0.02 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
|  59533.64 |              14.16 |  0.02 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59533.641 |              14.17 |  0.02 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59533.651 |               14.6 |  0.04 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59533.653 |               14.6 |  0.03 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59533.782 | 15.239999999999998 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.784 | 15.219999999999999 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.787 |               14.2 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.789 |              14.21 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.791 |              14.16 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.792 |              14.16 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.794 |              14.07 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.795 |              14.07 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.797 |              14.09 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.799 |              14.09 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59533.801 |              14.58 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.046 |              14.07 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59534.093 |              14.03 |  0.01 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59534.421 |              14.73 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.424 |              14.73 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.427 |              13.91 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.429 |              13.92 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59534.43 |               13.9 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.432 |               13.9 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.433 |               13.8 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.435 |              13.81 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.437 |              13.82 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.438 |              13.82 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59534.44 |              14.28 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.441 |              14.28 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.519 |               13.8 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59534.641 |              13.86 |  0.04 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.644 |              13.85 |  0.02 |        AB |       B |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.647 |              13.74 |  0.02 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.648 |              13.77 |  0.02 |        AB |       V |        nan | nan | LasCumbres0.4m |     True |      0.0 |
|  59534.65 |              13.76 |  0.02 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.652 |              13.77 |  0.02 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.655 |              13.72 |  0.02 |        AB |       r |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.657 |               13.7 |  0.02 |        AB |       r |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.658 |              14.06 |  0.02 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
|  59534.66 |              14.13 |  0.03 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59534.815 |              14.61 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.817 | 14.629999999999999 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.819 |              13.64 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59534.82 |              13.65 |  0.01 |        AB |       B |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.821 |              13.77 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.822 |              13.77 |  0.01 |        AB |       V |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.824 |              13.59 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.825 |              13.59 |  0.01 |        AB |       g |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.827 |              13.67 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.828 |              13.67 |  0.01 |        AB |       r |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59534.829 |              14.16 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
|  59534.83 |              14.15 |  0.01 |        AB |       i |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59535.104 |              13.54 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59535.189 |              13.55 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59535.481 |              15.66 |  0.06 |        AB |    UVW1 |        nan | nan |          Swift |     True |      0.0 |
| 59535.483 |              13.91 |  0.05 |        AB |     U_S |        nan | nan |          Swift |     True |      0.0 |
| 59535.484 |              13.48 |  0.04 |        AB |     B_S |        nan | nan |          Swift |     True |      0.0 |
| 59535.485 |              16.95 |  0.08 |        AB |    UVW2 |        nan | nan |          Swift |     True |      0.0 |
| 59535.488 |              13.44 |  0.04 |        AB |     V_S |        nan | nan |          Swift |     True |      0.0 |
| 59535.489 |              19.64 |   0.3 |        AB |    UVM2 |        nan | nan |          Swift |     True |      0.0 |
| 59535.669 |              13.37 |  0.02 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59535.672 |              13.38 |  0.02 |        AB |       g |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59535.678 |              13.79 |  0.02 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59535.679 |              13.78 |  0.02 |        AB |       i |        nan | nan | LasCumbres0.4m |     True |      0.0 |
| 59536.049 |              13.25 |   0.0 | Undefined | Unfilte |        nan | nan |          DLT40 |     True |      0.0 |
| 59536.069 |              13.95 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
| 59536.071 | 13.989999999999998 |  0.02 |        AB |       U |        nan | nan |   LasCumbres1m |     True |      0.0 |
