|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |                 weight | note | scheduled |  #id |       ra |      dec |                ra1 |                dec1 |                ra2 |                dec2 |                ra3 |                dec3 |                ra4 |                dec4 | n_hostgalaxy |      prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230429o | 19:38:10 |  05:44:40 |    B,R | 120,120 |   2,2 |     1,1 |      0.559381320050875 | 3415 |     False | 3415 | 294.5455 |   5.7447 |  295.5522689152909 |  6.7438014211578725 |  295.5487393761301 |   4.743804504055099 |   293.542169714779 |   4.743804504055099 |  293.5386401756181 |  6.7438014211578725 |            6 |      0.559381320050875 |    0 |        0.5 |   Target[name=MS230429o, ra[deg]=294.5455, dec[deg]=5.7447 |   <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (294.5455, 5.7447)> | 0853d3586b85458b89dcc8ba39e8c6a8 | 134.92560951403235 | 2023-04-30T00:30:33.125 | 2023-04-30 03:44:40.909297 | 2023-04-30T06:58:56.294 |  51.83 |
| MS230429o | 20:22:19 |  24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |     0.5572137324401947 | 5225 |     False | 5225 | 305.5814 |  24.8936 | 306.69279808746626 |  25.889534533185728 |  306.6749396865166 |   23.88960013106632 | 304.48785101115783 |  23.889600131066324 |  304.4699926102082 |   25.88953453318573 |            9 |     0.5572137324401947 |    1 |        0.5 |  Target[name=MS230429o, ra[deg]=305.5814, dec[deg]=24.8936 |  <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (305.5814, 24.8936)> | bbcdadd503364bf699f44a2c5abb52b2 |  130.4306601134995 |                         | 2023-04-30 04:28:38.858577 |                         |  31.72 |
| MS230429o | 20:26:58 |  26:48:30 |    B,R | 120,120 |   2,2 |     1,1 |    0.39590073877317183 | 5395 |     False | 5395 | 306.7456 |  26.8085 | 307.87592689879807 |   27.80406182669751 | 307.85616262262835 |  25.804139612613305 | 305.63496163772663 |  25.804139612613305 | 305.61519736155697 |   27.80406182669751 |           10 |    0.39590073877317183 |    2 |        0.5 |  Target[name=MS230429o, ra[deg]=306.7456, dec[deg]=26.8085 |  <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (306.7456, 26.8085)> | f97dc5e08d2b4a208fd2f11cdebb0a41 | 129.51751969368547 |                         | 2023-04-30 04:33:17.103940 |                         |  29.64 |
| MS230429o | 19:16:35 |  -1:54:53 |    B,R | 120,120 |   2,2 |     1,1 |    0.34628015014163355 | 2662 |     False | 2662 | 289.1489 |  -1.9149 | 290.14891126272164 | -0.9146020309895654 |  290.1500790285666 |  -2.914601690485505 | 288.14779331185883 |  -2.914601690485505 |  288.1489610777038 | -0.9146020309895654 |            2 |    0.34628015014163355 |    3 |        0.5 |  Target[name=MS230429o, ra[deg]=289.1489, dec[deg]=-1.9149 |  <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (289.1489, -1.9149)> | 08efd99be7d944e380a9b856e333427b | 133.21008155962124 | 2023-04-29T23:43:21.900 | 2023-04-30 03:23:23.595445 | 2023-04-30T07:03:11.961 |   59.5 |
| MS230429o | 19:36:46 |  07:39:34 |    B,R | 120,120 |   2,2 |     1,1 |    0.31985711806110567 | 3601 |     False | 3601 | 294.1935 |   7.6596 |   295.204923424638 |   8.658398118510357 |  295.2001864414916 |   6.658403628051217 | 293.18691033270187 |   6.658403628051217 |  293.1821733495554 |   8.658398118510357 |            7 |    0.31985711806110567 |    4 |        0.5 |   Target[name=MS230429o, ra[deg]=294.1935, dec[deg]=7.6596 |   <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (294.1935, 7.6596)> | 67161005aa1240038e7245fd14d37694 |  133.6664511916734 | 2023-04-30T00:36:19.347 | 2023-04-30 03:43:15.206201 | 2023-04-30T06:50:19.511 |  49.91 |
| MS230429o | 20:16:33 |  22:58:43 |    B,R | 120,120 |   2,2 |     1,1 |    0.27657697002367587 | 5052 |     False | 5052 | 304.1379 |  22.9787 |  305.2321990502235 |  23.974995541961253 |  305.2161208185925 |  21.975050315074856 | 303.05974125037295 |  21.975050315074856 |   303.043663018742 |  23.974995541961253 |           11 |    0.27657697002367587 |    5 |        0.9 |  Target[name=MS230429o, ra[deg]=304.1379, dec[deg]=22.9787 |  <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (304.1379, 22.9787)> | 1c4653c030354247bc022aab0e927dac | 131.09141854690765 |                         | 2023-04-30 04:22:51.033990 |                         |  33.84 |
| MS230429o | 20:31:48 |  28:43:24 |    B,R | 120,120 |   2,2 |     1,1 |    0.23455805671744434 | 5562 |     False | 5562 | 307.9518 |  28.7234 |  309.1031000264079 |  29.718575972693287 |  309.0812854345614 |   27.71866745763756 | 306.82232902326996 |  27.718667457637558 | 306.80051443142344 |  29.718575972693287 |           17 |    0.23455805671744434 |    6 |        0.9 |  Target[name=MS230429o, ra[deg]=307.9518, dec[deg]=28.7234 |  <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (307.9518, 28.7234)> | 0415a7de1c4d4d5e88aeeb2a4eb3c690 | 128.54134482908313 |                         | 2023-04-30 04:38:04.112240 |                         |  27.54 |
| MS230429o | 20:30:41 |  24:53:37 |    B,R | 120,120 |   2,2 |     1,1 |    0.22234679506097635 | 5226 |     False | 5226 | 307.6744 |  24.8936 | 308.78582134328025 |   25.88953453318573 |  308.7679629423306 |  23.889600131066324 |  306.5808742669718 |  23.889600131066324 | 306.56301586602217 |   25.88953453318573 |            6 |    0.22234679506097635 |    7 |        0.9 |  Target[name=MS230429o, ra[deg]=307.6744, dec[deg]=24.8936 |  <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (307.6744, 24.8936)> | 449b5be6dd314745a153c1161a10812a | 131.56183291993963 |                         | 2023-04-30 04:37:00.227574 |                         |  31.33 |
| MS230429o | 19:44:30 |  07:39:34 |    B,R | 120,120 |   2,2 |     1,1 |     0.2162190644687889 | 3602 |     False | 3602 |  296.129 |   7.6596 | 297.14040729560577 |   8.658398118510357 | 297.13567031245935 |   6.658403628051217 |  295.1223942036696 |   6.658403628051217 | 295.11765722052314 |   8.658398118510357 |            6 |     0.2162190644687889 |    8 |        0.9 |    Target[name=MS230429o, ra[deg]=296.129, dec[deg]=7.6596 |    <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (296.129, 7.6596)> | 277bee0e3ac44341b827fc2b7b33be8a |  135.3058319578884 | 2023-04-30T00:44:03.778 | 2023-04-30 03:51:06.081378 | 2023-04-30T06:58:02.117 |  49.88 |
| MS230429o | 20:02:38 |  15:19:08 |    B,R | 120,120 |   2,2 |     1,1 |    0.16642079072339713 | 4341 |     False | 4341 | 300.6593 |  15.3191 | 301.70115356313056 |  16.316747051684725 |  301.6912388999564 |  14.316769909305542 | 299.62744241872497 |  14.316769909305542 | 299.61752775555084 |  16.316747051684725 |            5 |    0.16642079072339713 |    9 |        0.9 |  Target[name=MS230429o, ra[deg]=300.6593, dec[deg]=15.3191 |  <FixedTarget "MS230429o" at SkyCoord (ICRS): (ra, dec) in deg (300.6593, 15.3191)> | 4c8ecace15a64f7ea5a9636c668c57fc | 134.28393820904188 | 2023-04-30T01:37:51.910 | 2023-04-30 04:09:02.228749 | 2023-04-30T06:40:14.895 |   41.9 |
